"gen_model","K_true","density","hierch","rep_id","scenario_id","theta_ocrp","dgp_partition","dyad_id","i","j","Aij","Aji","Nij","zi_true","zj_true","same_true","elpd_WST","pareto_k_WST","elpd_SST","pareto_k_SST","elpd_DC_SBM","pareto_k_DC_SBM","delta_elpd_WST_minus_SST","delta_elpd_WST_minus_DC","delta_elpd_SST_minus_DC"
"WST",4,"kappa_5","hetero",1,"scn_001",1,"BALANCED",1,1,2,9,0,9,1,2,FALSE,-5.61875312378665,0.291573015546545,-8.07879698406209,0.412068398807636,-5.43732749918059,-0.0210359846466597,2.46004386027544,-0.181425624606065,-2.6414694848815
"WST",4,"kappa_5","hetero",1,"scn_001",1,"BALANCED",2,1,3,3,2,5,1,1,TRUE,-4.02595230672036,0.166974053384404,-4.01913875318294,0.279014312265715,-4.02428819133603,0.255381476338991,-0.00681355353741697,-0.00166411538433131,0.00514943815308566
"WST",4,"kappa_5","hetero",1,"scn_001",1,"BALANCED",3,2,3,1,1,2,2,1,FALSE,-4.02943430617545,0.162473266311539,-2.77616364394166,0.17558033004437,-4.45127053449969,-0.065077187234778,-1.2532706622338,0.42183622832423,1.67510689055803
"WST",4,"kappa_5","hetero",1,"scn_001",1,"BALANCED",4,1,4,1,0,1,1,4,FALSE,-6.43340595214539,0.139114445993778,-6.49986213211834,0.268508270124086,-6.42699106828463,0.299691170390112,0.06645617997295,-0.00641488386076183,-0.0728710638337118
"WST",4,"kappa_5","hetero",1,"scn_001",1,"BALANCED",5,2,4,0,0,0,2,4,FALSE,-1.20022062078707,0.219119538852759,-1.20210065685236,-0.0346955740110947,-1.20874236970993,-0.108698091906982,0.00188003606529374,0.00852174892286417,0.00664171285757043
"WST",4,"kappa_5","hetero",1,"scn_001",1,"BALANCED",6,3,4,6,1,7,1,4,FALSE,-3.01946696985816,0.0418314459945023,-3.01206143368941,0.208473302732644,-3.00527126734993,-0.0098676741823067,-0.00740553616875061,-0.0141957025082391,-0.00679016633948848
"WST",4,"kappa_5","hetero",1,"scn_001",1,"BALANCED",7,1,5,2,0,2,1,2,FALSE,-1.66984789489834,-0.108420991821573,-2.21282481099604,0.222717357369882,-1.62248870603226,0.0608878695163976,0.542976916097698,-0.0473591888660856,-0.590336104963784
"WST",4,"kappa_5","hetero",1,"scn_001",1,"BALANCED",8,2,5,0,2,2,2,2,TRUE,-2.80489151940143,0.0980616510492068,-2.82389014379795,0.0588365821551536,-2.80870966606186,0.0438822580506505,0.0189986243965281,0.00381814666043212,-0.015180477736096
"WST",4,"kappa_5","hetero",1,"scn_001",1,"BALANCED",9,3,5,2,0,2,1,2,FALSE,-1.72159337471312,-0.0342660930097349,-2.25267343448451,0.170529223940049,-1.66745225460886,-0.000836168945289831,0.531080059771386,-0.0541411201042674,-0.585221179875654
"WST",4,"kappa_5","hetero",1,"scn_001",1,"BALANCED",10,4,5,1,0,1,4,2,FALSE,-2.39369044251076,0.154335179808139,-2.26527375021956,0.33297595514474,-2.49535925284201,0.109656851220827,-0.128416692291207,0.101668810331242,0.230085502622449
