source_file,gen_model,K_true,density,hierch,rep_id,scenario_id,theta_ocrp,dgp_partition,comparison,block_low,block_high,block_pair,block_distance,n_dyads,sum_delta,se_delta,z_abs,significant_2se,mean_delta,positive_fraction,mean_Nij,mean_Aij,mean_Aji,mean_total_edges,mean_net_edges
loo_pointwise_rep001_SST_clean_SST_K4_kappa_5_strong_seed1001.csv,SST,4,kappa_5,strong,1,SST_clean,1,OCRP_MIN,SST_minus_DC,1,2,1-2,1,56,1.027032866796345,0.13136395304907758,7.8182244288328135,TRUE,0.018339872621363308,0.9107142857142857,5.821428571428571,3.1071428571428568,2.7142857142857144,5.821428571428571,0.39285714285714307
loo_pointwise_rep001_SST_clean_SST_K4_kappa_5_strong_seed1001.csv,SST,4,kappa_5,strong,1,SST_clean,1,OCRP_MIN,SST_minus_DC,1,3,1-3,2,154,0.6257092655305307,0.2996546971964533,2.0881009755048705,TRUE,0.00406304717876968,0.461038961038961,2.792207792207792,1.0194805194805194,1.7727272727272725,2.792207792207792,-0.7532467532467533
loo_pointwise_rep001_SST_clean_SST_K4_kappa_5_strong_seed1001.csv,SST,4,kappa_5,strong,1,SST_clean,1,OCRP_MIN,SST_minus_DC,1,4,1-4,3,77,0.27957853129246546,0.5792498029053589,0.48265623896663556,FALSE,0.0036308900167852662,0.2857142857142857,5.376623376623376,3.4675324675324672,1.909090909090909,5.376623376623376,1.5584415584415587
loo_pointwise_rep001_SST_clean_SST_K4_kappa_5_strong_seed1001.csv,SST,4,kappa_5,strong,1,SST_clean,1,OCRP_MIN,SST_minus_DC,2,3,2-3,1,176,0.2633486910682721,0.8215290009582271,0.3205592142956652,FALSE,0.001496299381069727,0.4715909090909091,9.164772727272727,3.8295454545454546,5.3352272727272725,9.164772727272727,-1.505681818181818
loo_pointwise_rep001_SST_clean_SST_K4_kappa_5_strong_seed1001.csv,SST,4,kappa_5,strong,1,SST_clean,1,OCRP_MIN,SST_minus_DC,2,4,2-4,2,88,0.22143766210040028,0.18489831400247148,1.1976186115869092,FALSE,0.0025163370693227303,0.5340909090909091,3.375,2.0454545454545454,1.3295454545454544,3.375,0.7159090909090914
loo_pointwise_rep001_SST_clean_SST_K4_kappa_5_strong_seed1001.csv,SST,4,kappa_5,strong,1,SST_clean,1,OCRP_MIN,SST_minus_DC,3,4,3-4,1,242,0.1971850212495619,0.916975871645578,0.21503839669815894,FALSE,8.148141373948845e-4,0.5330578512396694,7.3429752066115705,4.400826446280991,2.9421487603305776,7.3429752066115705,1.4586776859504118
loo_pointwise_rep001_SST_clean_SST_K4_kappa_5_strong_seed1001.csv,SST,4,kappa_5,strong,1,SST_clean,1,OCRP_MIN,SST_minus_DC,3,3,3-3,0,231,-0.0748310366720768,0.10279512665164928,0.7279628821866546,FALSE,-3.239438816973016e-4,0.4805194805194805,0.7748917748917749,0.3896103896103897,0.3852813852813852,0.7748917748917749,0.004329004329004377
loo_pointwise_rep001_SST_clean_SST_K4_kappa_5_strong_seed1001.csv,SST,4,kappa_5,strong,1,SST_clean,1,OCRP_MIN,SST_minus_DC,4,4,4-4,0,55,-0.07068908004579819,0.06080277478007582,1.1625962844867068,FALSE,-0.0012852560008326944,0.509090909090909,2.036363636363636,0.9272727272727271,1.1090909090909091,2.036363636363636,-0.18181818181818188
loo_pointwise_rep001_SST_clean_SST_K4_kappa_5_strong_seed1001.csv,SST,4,kappa_5,strong,1,SST_clean,1,OCRP_MIN,SST_minus_DC,2,2,2-2,0,28,-0.04389903021200875,0.19866764365290485,0.22096718622537945,FALSE,-0.0015678225075717433,0.5357142857142857,2.0357142857142856,0.9285714285714285,1.1071428571428572,2.0357142857142856,-0.17857142857142863
loo_pointwise_rep001_SST_clean_SST_K4_kappa_5_strong_seed1001.csv,SST,4,kappa_5,strong,1,SST_clean,1,OCRP_MIN,SST_minus_DC,1,1,1-1,0,21,0.014264947460401486,0.06890306247800436,0.2070292226119155,FALSE,6.792832124000708e-4,0.5714285714285714,1.7142857142857142,0.9523809523809523,0.7619047619047619,1.7142857142857142,0.19047619047619038
loo_pointwise_rep001_SST_clean_SST_K4_kappa_5_strong_seed1001.csv,SST,4,kappa_5,strong,1,SST_clean,1,OCRP_MIN,WST_minus_DC,3,4,3-4,1,242,-0.8658199545839562,0.6262446523407735,1.3825586395791158,FALSE,-0.0035777684073717182,0.4132231404958678,7.3429752066115705,4.400826446280991,2.9421487603305776,7.3429752066115705,1.4586776859504118
loo_pointwise_rep001_SST_clean_SST_K4_kappa_5_strong_seed1001.csv,SST,4,kappa_5,strong,1,SST_clean,1,OCRP_MIN,WST_minus_DC,2,4,2-4,2,88,-0.698366836830431,0.8627264414541372,0.8094881567015891,FALSE,-0.00793598678216399,0.3977272727272727,3.375,2.0454545454545454,1.3295454545454544,3.375,0.7159090909090914
loo_pointwise_rep001_SST_clean_SST_K4_kappa_5_strong_seed1001.csv,SST,4,kappa_5,strong,1,SST_clean,1,OCRP_MIN,WST_minus_DC,1,4,1-4,3,77,-0.6950018112018695,1.3087501847798955,0.5310423786635449,FALSE,-0.009025997548076222,0.23376623376623376,5.376623376623376,3.4675324675324672,1.909090909090909,5.376623376623376,1.5584415584415587
