source_file,gen_model,K_true,density,hierch,rep_id,scenario_id,theta_ocrp,dgp_partition,comparison,block_distance,n_dyads,sum_delta,se_delta,z_abs,significant_2se,mean_delta,positive_fraction,mean_Nij,mean_total_edges,mean_net_edges
loo_pointwise_rep001_SST_clean_SST_K4_kappa_5_strong_seed1001.csv,SST,4,kappa_5,strong,1,SST_clean,1,OCRP_MIN,SST_minus_DC,0,335,-0.17515419946948219,0.23875475210336927,0.7336155528902264,FALSE,-5.228483566253196e-4,0.4955223880597015,1.1462686567164178,1.1462686567164178,-0.029850746268656678
loo_pointwise_rep001_SST_clean_SST_K4_kappa_5_strong_seed1001.csv,SST,4,kappa_5,strong,1,SST_clean,1,OCRP_MIN,SST_minus_DC,1,474,1.4875665791141783,1.2423251038531757,1.197405231931936,FALSE,0.003138326116274641,0.5548523206751055,7.8396624472573855,7.8396624472573855,0.2320675105485254
loo_pointwise_rep001_SST_clean_SST_K4_kappa_5_strong_seed1001.csv,SST,4,kappa_5,strong,1,SST_clean,1,OCRP_MIN,SST_minus_DC,2,242,0.8471469276309311,0.3516442736414662,2.4091020134019745,TRUE,0.0035006071389707886,0.48760330578512395,3.004132231404958,3.004132231404958,-0.21900826446281044
loo_pointwise_rep001_SST_clean_SST_K4_kappa_5_strong_seed1001.csv,SST,4,kappa_5,strong,1,SST_clean,1,OCRP_MIN,SST_minus_DC,3,77,0.27957853129246546,0.5792498029053589,0.48265623896663556,FALSE,0.0036308900167852662,0.2857142857142857,5.376623376623376,5.376623376623376,1.5584415584415587
loo_pointwise_rep001_SST_clean_SST_K4_kappa_5_strong_seed1001.csv,SST,4,kappa_5,strong,1,SST_clean,1,OCRP_MIN,WST_minus_DC,0,335,0.33258746620603746,0.4431474207307964,0.7505120207121277,FALSE,9.927984065851887e-4,0.5402985074626866,1.1462686567164178,1.1462686567164178,-0.029850746268656678
loo_pointwise_rep001_SST_clean_SST_K4_kappa_5_strong_seed1001.csv,SST,4,kappa_5,strong,1,SST_clean,1,OCRP_MIN,WST_minus_DC,1,474,-1.0905646194485603,0.7931631786218931,1.3749561866240398,FALSE,-0.002300769239342956,0.4409282700421941,7.8396624472573855,7.8396624472573855,0.2320675105485254
loo_pointwise_rep001_SST_clean_SST_K4_kappa_5_strong_seed1001.csv,SST,4,kappa_5,strong,1,SST_clean,1,OCRP_MIN,WST_minus_DC,2,242,-1.1760374941774905,1.3238237726109168,0.8883640847890545,FALSE,-0.0048596590668491335,0.3677685950413223,3.004132231404958,3.004132231404958,-0.21900826446281044
loo_pointwise_rep001_SST_clean_SST_K4_kappa_5_strong_seed1001.csv,SST,4,kappa_5,strong,1,SST_clean,1,OCRP_MIN,WST_minus_DC,3,77,-0.6950018112018695,1.3087501847798955,0.5310423786635449,FALSE,-0.009025997548076222,0.23376623376623376,5.376623376623376,5.376623376623376,1.5584415584415587
loo_pointwise_rep001_SST_clean_SST_K4_kappa_5_strong_seed1001.csv,SST,4,kappa_5,strong,1,SST_clean,1,OCRP_MIN,WST_minus_SST,0,335,0.5077416656755207,0.4233319601346814,1.1993936520029924,FALSE,0.001515646763210511,0.5402985074626866,1.1462686567164178,1.1462686567164178,-0.029850746268656678
loo_pointwise_rep001_SST_clean_SST_K4_kappa_5_strong_seed1001.csv,SST,4,kappa_5,strong,1,SST_clean,1,OCRP_MIN,WST_minus_SST,1,474,-2.5781311985627404,1.3313888223842998,1.9364224449066116,FALSE,-0.005439095355617594,0.45358649789029537,7.8396624472573855,7.8396624472573855,0.2320675105485254
loo_pointwise_rep001_SST_clean_SST_K4_kappa_5_strong_seed1001.csv,SST,4,kappa_5,strong,1,SST_clean,1,OCRP_MIN,WST_minus_SST,2,242,-2.0231844218084207,1.2869700656196899,1.5720524321863196,FALSE,-0.00836026620581992,0.36363636363636365,3.004132231404958,3.004132231404958,-0.21900826446281044
loo_pointwise_rep001_SST_clean_SST_K4_kappa_5_strong_seed1001.csv,SST,4,kappa_5,strong,1,SST_clean,1,OCRP_MIN,WST_minus_SST,3,77,-0.9745803424943337,0.7527349063605309,1.2947192089263195,FALSE,-0.012656887564861469,0.23376623376623376,5.376623376623376,5.376623376623376,1.5584415584415587
loo_pointwise_rep001_WST_hetero_WST_K4_kappa_5_strong_seed1002.csv,WST,4,kappa_5,strong,1,WST_hetero,1,OCRP_MIN,SST_minus_DC,0,335,-5.80143858566268,2.6828227687625463,2.162438254666594,TRUE,-0.017317727121381136,0.5701492537313433,1.3582089552238812,1.3582089552238812,-0.06865671641791034
loo_pointwise_rep001_WST_hetero_WST_K4_kappa_5_strong_seed1002.csv,WST,4,kappa_5,strong,1,WST_hetero,1,OCRP_MIN,SST_minus_DC,1,474,-296.0780419257157,20.556742136560366,14.4029652149568,TRUE,-0.6246372192525644,0.23417721518987342,7.375527426160336,7.375527426160336,-0.1772151898734171
loo_pointwise_rep001_WST_hetero_WST_K4_kappa_5_strong_seed1002.csv,WST,4,kappa_5,strong,1,WST_hetero,1,OCRP_MIN,SST_minus_DC,2,242,-14.991265668138738,4.903868130578497,3.0570287105926433,TRUE,-0.0619473787939617,0.5578512396694215,3.066115702479339,3.066115702479339,-0.16528925619834686
loo_pointwise_rep001_WST_hetero_WST_K4_kappa_5_strong_seed1002.csv,WST,4,kappa_5,strong,1,WST_hetero,1,OCRP_MIN,SST_minus_DC,3,77,-0.4038405908199091,0.3146316252003725,1.2835346432918942,FALSE,-0.0052446829976611565,0.5064935064935064,5.142857142857143,5.142857142857143,1.662337662337662
loo_pointwise_rep001_WST_hetero_WST_K4_kappa_5_strong_seed1002.csv,WST,4,kappa_5,strong,1,WST_hetero,1,OCRP_MIN,WST_minus_DC,0,335,-0.1526949092923467,0.3036369073872233,0.502886525245817,FALSE,-4.558056993801389e-4,0.48059701492537316,1.3582089552238812,1.3582089552238812,-0.06865671641791034
loo_pointwise_rep001_WST_hetero_WST_K4_kappa_5_strong_seed1002.csv,WST,4,kappa_5,strong,1,WST_hetero,1,OCRP_MIN,WST_minus_DC,1,474,-9.082832905776936,2.5683373023348945,3.536464193203776,TRUE,-0.019162094737926006,0.39029535864978904,7.375527426160336,7.375527426160336,-0.1772151898734171
loo_pointwise_rep001_WST_hetero_WST_K4_kappa_5_strong_seed1002.csv,WST,4,kappa_5,strong,1,WST_hetero,1,OCRP_MIN,WST_minus_DC,2,242,-2.3977995298742343,1.7355264523170382,1.38159780087075,FALSE,-0.009908262520141483,0.2892561983471074,3.066115702479339,3.066115702479339,-0.16528925619834686
loo_pointwise_rep001_WST_hetero_WST_K4_kappa_5_strong_seed1002.csv,WST,4,kappa_5,strong,1,WST_hetero,1,OCRP_MIN,WST_minus_DC,3,77,-2.3310211104434093,1.9905024813357688,1.1710716928517106,FALSE,-0.030273001434330003,0.2077922077922078,5.142857142857143,5.142857142857143,1.662337662337662
loo_pointwise_rep001_WST_hetero_WST_K4_kappa_5_strong_seed1002.csv,WST,4,kappa_5,strong,1,WST_hetero,1,OCRP_MIN,WST_minus_SST,0,335,5.648743676370324,2.5962677399559304,2.1757169298980723,TRUE,0.016861921422000988,0.417910447761194,1.3582089552238812,1.3582089552238812,-0.06865671641791034
loo_pointwise_rep001_WST_hetero_WST_K4_kappa_5_strong_seed1002.csv,WST,4,kappa_5,strong,1,WST_hetero,1,OCRP_MIN,WST_minus_SST,1,474,286.9952090199385,19.721167541384293,14.552647981803686,TRUE,0.6054751245146385,0.7721518987341772,7.375527426160336,7.375527426160336,-0.1772151898734171
loo_pointwise_rep001_WST_hetero_WST_K4_kappa_5_strong_seed1002.csv,WST,4,kappa_5,strong,1,WST_hetero,1,OCRP_MIN,WST_minus_SST,2,242,12.593466138264521,5.611630747866458,2.244172274352256,TRUE,0.052039116273820234,0.3760330578512397,3.066115702479339,3.066115702479339,-0.16528925619834686
