gen_model,K_true,hierch,psi_mean,kappa_mean,rep_id,looic__WST,looic__SST,looic__DC-SBM,elpd__WST,elpd__SST,elpd__DC-SBM,pk_bad__WST,pk_bad__SST,pk_bad__DC-SBM,best_rep_looic,win_WST,win_SST,win_DC,split,win_credit_WST,win_credit_SST,win_credit_DC,dloo_WST_vs_SST,dloo_WST_vs_DC,dloo_SST_vs_DC,ordered_best_rep,dloo_ordered_best_vs_DC
SST,3,strong,1.3,1.5,2,6268.7058278812,6260.63047687402,6240.26977539602,-3134.3529139406,-3130.31523843701,-3120.13488769801,0.00903954802259887,0.0129943502824859,0.00451977401129944,6240.26977539602,FALSE,FALSE,TRUE,1,0,0,1,8.075351007179961,28.43605248517997,20.36070147800001,6260.63047687402,20.36070147800001
WST,8,strong,1.3,3,1,10211.2125392519,10277.711545945,10194.5473210445,-5105.60626962595,-5138.8557729725,-5097.27366052226,0,5.6497175141242e-4,0,10194.5473210445,FALSE,FALSE,TRUE,1,0,0,1,-66.49900669310045,16.665218207399448,83.1642249004999,10211.2125392519,16.665218207399448
SST,3,medium,0.7,1.5,2,6489.05390795588,6490.94193897904,6480.52432376616,-3244.52695397794,-3245.47096948952,-3240.26216188308,0.00395480225988701,0.0146892655367232,0.0220338983050847,6480.52432376616,FALSE,FALSE,TRUE,1,0,0,1,-1.8880310231597832,8.529584189720481,10.417615212880264,6489.05390795588,8.529584189720481
WST,8,weak,0.2,6,1,12872.9144713851,12938.5766345961,12876.0748935554,-6436.45723569255,-6469.28831729804,-6438.0374467777,0,0,0,12872.9144713851,TRUE,FALSE,FALSE,1,1,0,0,-65.662163211,-3.1604221703000803,62.501741040699926,12872.9144713851,-3.1604221703000803
SST,3,weak,0.2,1.5,2,8762.18608515093,8759.82078982086,8758.48777938373,-4381.09304257547,-4379.91039491043,-4379.24388969186,0.00169491525423729,0,0,8758.48777938373,FALSE,FALSE,TRUE,1,0,0,1,2.3652953300697845,3.698305767200509,1.3330104371307243,8759.82078982086,1.3330104371307243
WST,8,medium,0.7,6,1,11813.0928342886,11908.0285085376,11810.7014935739,-5906.54641714428,-5954.01425426879,-5905.35074678693,0,0,0,11810.7014935739,FALSE,FALSE,TRUE,1,0,0,1,-94.93567424899993,2.391340714699254,97.32701496369918,11813.0928342886,2.391340714699254
SST,3,weak,0.2,3,2,8299.40377742937,8297.84739456634,8325.80246582695,-4149.70188871468,-4148.92369728317,-4162.90123291348,5.6497175141242e-4,0.00338983050847458,5.6497175141242e-4,8297.84739456634,FALSE,TRUE,FALSE,1,0,1,0,1.5563828630292846,-26.398688397579463,-27.955071260608747,8297.84739456634,-27.955071260608747
SST,3,medium,0.7,3,2,5807.33204308936,5806.26801660309,5799.17341954425,-2903.66602154468,-2903.13400830155,-2899.58670977212,0.00112994350282486,0.00225988700564972,0.0209039548022599,5799.17341954425,FALSE,FALSE,TRUE,1,0,0,1,1.0640264862704498,8.158623545110459,7.094597058840009,5806.26801660309,7.094597058840009
WST,8,strong,1.3,6,1,12510.8656743724,12601.8091431182,12753.6335290721,-6255.43283718619,-6300.9045715591,-6376.81676453603,0,0,0,12510.8656743724,TRUE,FALSE,FALSE,1,1,0,0,-90.94346874579969,-242.76785469969946,-151.82438595389976,12510.8656743724,-242.76785469969946
SST,5,weak,0.2,0.75,2,4475.63262896707,4459.91218783536,4442.06085126091,-2237.81631448353,-2229.95609391768,-2221.03042563045,0.0129943502824859,0.0163841807909605,0.0378531073446328,4442.06085126091,FALSE,FALSE,TRUE,1,0,0,1,15.720441131709777,33.57177770615999,17.851336574450215,4459.91218783536,17.851336574450215
SST,5,medium,0.7,0.75,2,5498.21433896,5515.74888196993,5491.02908242577,-2749.10716948,-2757.87444098497,-2745.51454121288,0.00677966101694915,0.00282485875706215,0.0107344632768362,5491.02908242577,FALSE,FALSE,TRUE,1,0,0,1,-17.53454300993053,7.185256534229666,24.719799544160196,5498.21433896,7.185256534229666
SST,3,strong,1.3,3,2,9754.79120792122,9744.70269313728,9780.74007731038,-4877.39560396061,-4872.35134656864,-4890.37003865519,0.00903954802259887,0.0152542372881356,0.0096045197740113,9744.70269313728,FALSE,TRUE,FALSE,1,0,1,0,10.0885147839399,-25.94886938915988,-36.03738417309978,9744.70269313728,-36.03738417309978
SST,3,medium,0.7,6,2,11441.2198280128,11440.5234470727,11440.4245261972,-5720.60991400638,-5720.26172353634,-5720.2122630986,5.6497175141242e-4,0,0,11440.4245261972,FALSE,FALSE,TRUE,1,0,0,1,0.6963809401004255,0.7953018156003964,0.09892087549997086,11440.5234470727,0.09892087549997086
SST,3,weak,0.2,6,2,13894.9849238588,13894.9063979731,13892.5706219319,-6947.49246192939,-6947.45319898657,-6946.28531096594,0.00169491525423729,5.6497175141242e-4,0,13892.5706219319,FALSE,FALSE,TRUE,1,0,0,1,0.07852588569949148,2.4143019268994976,2.335776041200006,13894.9063979731,2.335776041200006
SST,5,strong,1.3,0.75,2,6192.29182251524,6174.16327247891,6204.0553019627,-3096.14591125762,-3087.08163623946,-3102.02765098135,0.0107344632768362,0.0169491525423729,0.015819209039548,6174.16327247891,FALSE,TRUE,FALSE,1,0,1,0,18.128550036330125,-11.763479447459758,-29.892029483789884,6174.16327247891,-29.892029483789884
SST,3,strong,1.3,6,2,13290.8385003501,13290.8064924908,13288.9201680185,-6645.41925017506,-6645.40324624538,-6644.46008400927,0,0,0,13288.9201680185,FALSE,FALSE,TRUE,1,0,0,1,0.03200785930130223,1.91833233160105,1.8863244722997479,13290.8064924908,1.8863244722997479
SST,5,weak,0.2,1.5,2,8190.25353856201,8185.69091534315,8185.04885581511,-4095.126769281,-4092.84545767157,-4092.52442790755,0.00790960451977401,0.00225988700564972,0.00112994350282486,8185.04885581511,FALSE,FALSE,TRUE,1,0,0,1,4.562623218860608,5.204682746900289,0.642059528039681,8185.69091534315,0.642059528039681
SST,5,medium,0.7,1.5,2,8053.03789613686,8054.40339115221,8045.55426520849,-4026.51894806843,-4027.2016955761,-4022.77713260425,0.0141242937853107,0.0107344632768362,0.0152542372881356,8045.55426520849,FALSE,FALSE,TRUE,1,0,0,1,-1.3654950153504615,7.483630928370076,8.849125943720537,8053.03789613686,7.483630928370076
SST,5,strong,1.3,1.5,2,7455.99468428995,7435.75410717341,7449.10203549431,-3727.99734214498,-3717.87705358671,-3724.55101774715,0.00734463276836158,0.0180790960451977,0.0231638418079096,7435.75410717341,FALSE,TRUE,FALSE,1,0,1,0,20.240577116539498,6.892648795639616,-13.347928320899882,7435.75410717341,-13.347928320899882
SST,5,weak,0.2,3,2,10089.6480316112,10079.6834023455,10088.8387994916,-5044.82401580561,-5039.84170117274,-5044.41939974581,0.00112994350282486,5.6497175141242e-4,0,10079.6834023455,FALSE,TRUE,FALSE,1,0,1,0,9.964629265699841,0.809232119599983,-9.155397146099858,10079.6834023455,-9.155397146099858
SST,5,medium,0.7,3,2,9793.61862295919,9783.29005582562,9790.65149305565,-4896.80931147959,-4891.64502791281,-4895.32574652782,0.0169491525423729,0.0169491525423729,0.0175141242937853,9783.29005582562,FALSE,TRUE,FALSE,1,0,1,0,10.328567133568868,2.967129903539899,-7.361437230028969,9783.29005582562,-7.361437230028969
SST,8,weak,0.2,0.75,2,5697.34565569296,5689.11112326093,5674.80255049381,-2848.67282784648,-2844.55556163047,-2837.4012752469,0.00395480225988701,0.00169491525423729,0.0163841807909605,5674.80255049381,FALSE,FALSE,TRUE,1,0,0,1,8.234532432029482,22.543105199149977,14.308572767120495,5689.11112326093,14.308572767120495
SST,5,strong,1.3,3,2,9438.84342322411,9431.76829722641,9433.35575734163,-4719.42171161205,-4715.88414861321,-4716.67787867082,0.00395480225988701,0.00112994350282486,0,9431.76829722641,FALSE,TRUE,FALSE,1,0,1,0,7.075125997700525,5.487665882481451,-1.5874601152190735,9431.76829722641,-1.5874601152190735
SST,8,medium,0.7,0.75,2,5860.16154388382,5842.6994588385,6037.04901645334,-2930.08077194191,-2921.34972941925,-3018.52450822667,0.0135593220338983,0.0192090395480226,0.0135593220338983,5842.6994588385,FALSE,TRUE,FALSE,1,0,1,0,17.462085045320237,-176.88747256952047,-194.3495576148407,5842.6994588385,-194.3495576148407
SST,5,medium,0.7,6,2,12437.517208986,12437.0859853341,12435.5296199887,-6218.75860449298,-6218.54299266706,-6217.76480999437,0.00169491525423729,0,0,12435.5296199887,FALSE,FALSE,TRUE,1,0,0,1,0.43122365189992706,1.987588997300918,1.556365345400991,12437.0859853341,1.556365345400991
SST,5,weak,0.2,6,2,12982.272955936,12971.8083500065,12981.1338884826,-6491.13647796802,-6485.90417500325,-6490.5669442413,0,0,0,12971.8083500065,FALSE,TRUE,FALSE,1,0,1,0,10.464605929499157,1.139067453399548,-9.32553847609961,12971.8083500065,-9.32553847609961
SST,8,strong,1.3,0.75,2,5334.45014208726,5314.59876562298,5424.37991084791,-2667.22507104363,-2657.29938281149,-2712.18995542395,0.0135593220338983,0.0175141242937853,0.0531073446327684,5314.59876562298,FALSE,TRUE,FALSE,1,0,1,0,19.851376464280293,-89.9297687606495,-109.78114522492979,5314.59876562298,-109.78114522492979
SST,8,weak,0.2,1.5,2,7668.28507748586,7662.86910056339,7694.59002085653,-3834.14253874293,-3831.43455028169,-3847.29501042827,0.00677966101694915,0.00564971751412429,0.0107344632768362,7662.86910056339,FALSE,TRUE,FALSE,1,0,1,0,5.415976922469781,-26.304943370670117,-31.720920293139898,7662.86910056339,-31.720920293139898
SST,5,strong,1.3,6,2,13406.2436698236,13389.6873693358,13384.7376756134,-6703.12183491181,-6694.84368466791,-6692.3688378067,0,0,0,13384.7376756134,FALSE,FALSE,TRUE,1,0,0,1,16.5563004878004,21.505994210199788,4.949693722399388,13389.6873693358,4.949693722399388
SST,8,strong,1.3,1.5,2,7820.10191613962,7820.82822406384,7848.32593703495,-3910.05095806981,-3910.41411203192,-3924.16296851748,0.00451977401129944,0.0107344632768362,0.00903954802259887,7820.10191613962,TRUE,FALSE,FALSE,1,1,0,0,-0.7263079242202366,-28.224020895329886,-27.49771297110965,7820.10191613962,-28.224020895329886
SST,8,medium,0.7,1.5,2,7800.46109352991,7784.25559523096,8102.92552924767,-3900.23054676495,-3892.12779761548,-4051.46276462383,0.0214689265536723,0.0096045197740113,0.0446327683615819,7784.25559523096,FALSE,TRUE,FALSE,1,0,1,0,16.20549829894935,-302.46443571776035,-318.6699340167097,7784.25559523096,-318.6699340167097
WST,3,weak,0.2,0.75,2,4571.08330116769,4588.67167724197,4581.80746732552,-2285.54165058385,-2294.33583862099,-2290.90373366276,0.00451977401129944,0.00169491525423729,0,4571.08330116769,TRUE,FALSE,FALSE,1,1,0,0,-17.58837607428086,-10.724166157830041,6.864209916450818,4571.08330116769,-10.724166157830041
WST,3,medium,0.7,0.75,2,5702.10999160197,5699.36254734384,5690.07209800555,-2851.05499580099,-2849.68127367192,-2845.03604900277,0.00508474576271186,0.00734463276836158,0.00169491525423729,5690.07209800555,FALSE,FALSE,TRUE,1,0,0,1,2.7474442581305993,12.037893596419963,9.290449338289363,5699.36254734384,9.290449338289363
WST,3,strong,1.3,0.75,2,5714.16772683262,5716.27572404834,5693.5518637841,-2857.08386341631,-2858.13786202417,-2846.77593189205,0.0248587570621469,0.0435028248587571,0.00451977401129944,5693.5518637841,FALSE,FALSE,TRUE,1,0,0,1,-2.107997215719479,20.615863048520623,22.723860264240102,5714.16772683262,20.615863048520623
WST,3,weak,0.2,1.5,2,7093.59508076591,7062.68602186437,7053.11957955475,-3546.79754038296,-3531.34301093218,-3526.55978977738,0.00677966101694915,0.00508474576271186,0.00451977401129944,7053.11957955475,FALSE,FALSE,TRUE,1,0,0,1,30.909058901540448,40.47550121116001,9.56644230961956,7062.68602186437,9.56644230961956
WST,3,strong,1.3,1.5,2,6068.96979752488,6069.4596869869,6061.97828945471,-3034.48489876244,-3034.72984349345,-3030.98914472735,0.00282485875706215,0.0282485875706215,0,6061.97828945471,FALSE,FALSE,TRUE,1,0,0,1,-0.48988946202007355,6.991508070170312,7.481397532190385,6068.96979752488,6.991508070170312
SST,8,weak,0.2,3,2,10796.1310871714,10779.8840489517,11091.0803956602,-5398.06554358571,-5389.94202447586,-5545.54019783012,0,0,0,10779.8840489517,FALSE,TRUE,FALSE,1,0,1,0,16.24703821969888,-294.94930848879994,-311.1963467084988,10779.8840489517,-311.1963467084988
SST,8,medium,0.7,3,2,9964.26388956718,9940.45845899065,10050.8867565664,-4982.13194478359,-4970.22922949532,-5025.44337828321,0.00451977401129944,0.00564971751412429,0.00621468926553672,9940.45845899065,FALSE,TRUE,FALSE,1,0,1,0,23.805430576530853,-86.6228669992197,-110.42829757575055,9940.45845899065,-110.42829757575055
WST,3,medium,0.7,1.5,2,7323.71811219722,7333.3053902756,7348.47615290266,-3661.85905609861,-3666.6526951378,-3674.23807645133,0.00225988700564972,0.00451977401129944,0.00621468926553672,7323.71811219722,TRUE,FALSE,FALSE,1,1,0,0,-9.587278078380223,-24.75804070544018,-15.170762627059958,7323.71811219722,-24.75804070544018
SST,8,strong,1.3,3,2,10262.9452738642,10248.2619270788,10260.4840775763,-5131.47263693209,-5124.13096353939,-5130.24203878813,0.00451977401129944,0.00169491525423729,0.00338983050847458,10248.2619270788,FALSE,TRUE,FALSE,1,0,1,0,14.683346785399408,2.461196287898929,-12.222150497500479,10248.2619270788,-12.222150497500479
SST,8,weak,0.2,6,2,13677.7762183205,13664.52680407,13492.7396431956,-6838.88810916025,-6832.26340203499,-6746.36982159781,0,0,0,13492.7396431956,FALSE,FALSE,TRUE,1,0,0,1,13.249414250500195,185.03657512489917,171.78716087439898,13664.52680407,171.78716087439898
SST,8,medium,0.7,6,2,12641.1202163079,12622.5642589928,12643.5754281507,-6320.56010815397,-6311.28212949639,-6321.78771407533,0,0,0,12622.5642589928,FALSE,TRUE,FALSE,1,0,1,0,18.555957315100386,-2.455211842800054,-21.01116915790044,12622.5642589928,-21.01116915790044
WST,3,weak,0.2,3,2,9826.13810578559,9847.56756274634,9824.4387325441,-4913.0690528928,-4923.78378137317,-4912.21936627205,0.00790960451977401,0.00734463276836158,0.00734463276836158,9824.4387325441,FALSE,FALSE,TRUE,1,0,0,1,-21.42945696075003,1.6993732414903207,23.12883020224035,9826.13810578559,1.6993732414903207
SST,8,strong,1.3,6,2,13270.2818142779,13248.3128611691,13269.27451193,-6635.14090713897,-6624.15643058454,-6634.63725596498,0,0,0,13248.3128611691,FALSE,TRUE,FALSE,1,0,1,0,21.968953108798814,1.0073023478998948,-20.96165076089892,13248.3128611691,-20.96165076089892
WST,5,strong,1.3,0.75,2,4507.68939679161,4506.06150011314,4560.05947187124,-2253.84469839581,-2253.03075005657,-2280.02973593562,0.00564971751412429,0.0146892655367232,0.0457627118644068,4506.06150011314,FALSE,TRUE,FALSE,1,0,1,0,1.6278966784702789,-52.370075079629714,-53.99797175809999,4506.06150011314,-53.99797175809999
WST,3,strong,1.3,3,2,7947.71256064017,7970.80509144673,7942.82820051743,-3973.85628032008,-3985.40254572336,-3971.41410025872,0.00451977401129944,0.00847457627118644,0,7942.82820051743,FALSE,FALSE,TRUE,1,0,0,1,-23.092530806560717,4.884360122739963,27.97689092930068,7947.71256064017,4.884360122739963
WST,3,medium,0.7,3,2,10929.9259791159,10940.3610038247,10929.8901171405,-5464.96298955797,-5470.18050191236,-5464.94505857024,0.0101694915254237,0.0169491525423729,0.00903954802259887,10929.8901171405,FALSE,FALSE,TRUE,1,0,0,1,-10.435024708800483,0.035861975400621304,10.470886684201105,10929.9259791159,0.035861975400621304
WST,5,medium,0.7,0.75,2,5158.67655631547,5187.4927003481,5158.60620296925,-2579.33827815774,-2593.74635017405,-2579.30310148463,0.00225988700564972,0.00847457627118644,0.00112994350282486,5158.60620296925,FALSE,FALSE,TRUE,1,0,0,1,-28.81614403262938,0.07035334622014489,28.886497378849526,5158.67655631547,0.07035334622014489
WST,5,weak,0.2,0.75,2,5710.30598300006,5743.59259725313,5713.00419860147,-2855.15299150003,-2871.79629862657,-2856.50209930073,0.0141242937853107,0.019774011299435,0.0209039548022599,5710.30598300006,TRUE,FALSE,FALSE,1,1,0,0,-33.286614253070184,-2.6982156014100838,30.5883986516601,5710.30598300006,-2.6982156014100838
WST,3,strong,1.3,6,2,10342.8257461065,10355.9682897532,10339.5129624588,-5171.41287305327,-5177.9841448766,-5169.75648122939,0.00169491525423729,0,0,10339.5129624588,FALSE,FALSE,TRUE,1,0,0,1,-13.142543646699778,3.312783647699689,16.455327294399467,10342.8257461065,3.312783647699689
WST,3,weak,0.2,6,2,12968.3504745394,12965.5883654238,12965.8918268216,-6484.17523726969,-6482.79418271192,-6482.94591341082,0.00903954802259887,0,0,12965.5883654238,FALSE,TRUE,FALSE,1,0,1,0,2.762109115599742,2.458647717799977,-0.3034613977997651,12965.5883654238,-0.3034613977997651
WST,3,medium,0.7,6,2,13176.2202506233,13251.1989132579,13174.0916547299,-6588.11012531166,-6625.59945662893,-6587.04582736496,5.6497175141242e-4,0.0107344632768362,0.00112994350282486,13174.0916547299,FALSE,FALSE,TRUE,1,0,0,1,-74.97866263459946,2.1285958934004157,77.10725852799987,13176.2202506233,2.1285958934004157
WST,5,weak,0.2,1.5,2,7859.7733917041,7920.69641408865,7854.46613059821,-3929.88669585205,-3960.34820704432,-3927.23306529911,0.00847457627118644,0.00903954802259887,0.0096045197740113,7854.46613059821,FALSE,FALSE,TRUE,1,0,0,1,-60.92302238455068,5.3072611058896655,66.23028349044034,7859.7733917041,5.3072611058896655
WST,5,medium,0.7,1.5,2,7745.7244347123,7769.4892716098,7738.54355108961,-3872.86221735615,-3884.7446358049,-3869.27177554481,0.0124293785310734,0.0146892655367232,0.0101694915254237,7738.54355108961,FALSE,FALSE,TRUE,1,0,0,1,-23.764836897500572,7.18088362268918,30.945720520189752,7745.7244347123,7.18088362268918
WST,5,strong,1.3,1.5,2,7685.25087751672,7694.15162606167,7678.02065093804,-3842.62543875836,-3847.07581303084,-3839.01032546902,0.00282485875706215,0.0101694915254237,0,7678.02065093804,FALSE,FALSE,TRUE,1,0,0,1,-8.900748544950147,7.230226578680231,16.130975123630378,7685.25087751672,7.230226578680231
WST,5,weak,0.2,3,2,10113.5884741958,10129.6426550294,10112.6296561178,-5056.79423709791,-5064.82132751469,-5056.31482805891,0.00112994350282486,0.00564971751412429,0,10112.6296561178,FALSE,FALSE,TRUE,1,0,0,1,-16.054180833600185,0.9588180779992399,17.012998911599425,10113.5884741958,0.9588180779992399
WST,5,medium,0.7,3,2,10415.7095703932,10650.1777146716,10413.1555492078,-5207.8547851966,-5325.08885733582,-5206.57777460388,0.00564971751412429,0.0169491525423729,0.00734463276836158,10413.1555492078,FALSE,FALSE,TRUE,1,0,0,1,-234.46814427840036,2.5540211853985966,237.02216546379896,10415.7095703932,2.5540211853985966
WST,8,weak,0.2,0.75,2,5846.85224014412,5844.52627538499,5977.46183760441,-2923.42612007206,-2922.26313769249,-2988.7309188022,0.00677966101694915,0.00790960451977401,0.0254237288135593,5844.52627538499,FALSE,TRUE,FALSE,1,0,1,0,2.3259647591294197,-130.6095974602904,-132.9355622194198,5844.52627538499,-132.9355622194198
WST,5,strong,1.3,3,2,10286.5187923975,10310.5706124467,10282.5944033036,-5143.25939619875,-5155.28530622334,-5141.2972016518,0.00451977401129944,0.00564971751412429,0,10282.5944033036,FALSE,FALSE,TRUE,1,0,0,1,-24.051820049198795,3.924389093901482,27.976209143100277,10286.5187923975,3.924389093901482
WST,8,strong,1.3,0.75,2,4972.16189723894,4888.45881338245,4881.48253900481,-2486.08094861947,-2444.22940669123,-2440.7412695024,0.00564971751412429,0.0146892655367232,0.0598870056497175,4881.48253900481,FALSE,FALSE,TRUE,1,0,0,1,83.70308385648968,90.67935823412972,6.976274377640038,4888.45881338245,6.976274377640038
WST,8,medium,0.7,0.75,2,5013.20027454437,5031.603448381,5219.54765562926,-2506.60013727218,-2515.8017241905,-2609.77382781463,0.0112994350282486,0.00564971751412429,0.0192090395480226,5013.20027454437,TRUE,FALSE,FALSE,1,1,0,0,-18.40317383663023,-206.34738108489,-187.94420724825977,5013.20027454437,-206.34738108489
WST,5,weak,0.2,6,2,13363.3104305069,13505.5210253313,13336.6526797101,-6681.65521525346,-6752.76051266566,-6668.32633985504,0.00225988700564972,0,0,13336.6526797101,FALSE,FALSE,TRUE,1,0,0,1,-142.2105948244007,26.65775079679952,168.8683456212002,13363.3104305069,26.65775079679952
WST,5,medium,0.7,6,2,13130.5820176467,13192.3600064286,13128.1312484458,-6565.29100882336,-6596.18000321432,-6564.0656242229,0.00790960451977401,0,0.00734463276836158,13128.1312484458,FALSE,FALSE,TRUE,1,0,0,1,-61.777988781899694,2.4507692009010498,64.22875798280074,13130.5820176467,2.4507692009010498
WST,5,strong,1.3,6,2,12502.1686278506,12518.1671194194,12499.0023722872,-6251.08431392528,-6259.0835597097,-6249.5011861436,0,0,0,12499.0023722872,FALSE,FALSE,TRUE,1,0,0,1,-15.998491568800091,3.166255563401137,19.164747132201228,12502.1686278506,3.166255563401137
WST,8,weak,0.2,1.5,2,8237.3290586872,8249.81179053123,8258.616798873,-4118.6645293436,-4124.90589526562,-4129.3083994365,0.0101694915254237,0.0124293785310734,0.0282485875706215,8237.3290586872,TRUE,FALSE,FALSE,1,1,0,0,-12.482731844029331,-21.28774018579861,-8.80500834176928,8237.3290586872,-21.28774018579861
WST,8,strong,1.3,1.5,2,6825.44279967668,6809.4051432382,6938.83865265509,-3412.72139983834,-3404.7025716191,-3469.41932632755,0.00847457627118644,0.0175141242937853,0.0254237288135593,6809.4051432382,FALSE,TRUE,FALSE,1,0,1,0,16.037656438479644,-113.3958529784104,-129.43350941689005,6809.4051432382,-129.43350941689005
WST,8,medium,0.7,1.5,2,7181.9875627055,7197.44458149532,7180.39335574256,-3590.99378135275,-3598.72229074766,-3590.19667787128,0,0.00451977401129944,0,7180.39335574256,FALSE,FALSE,TRUE,1,0,0,1,-15.457018789819813,1.5942069629400066,17.05122575275982,7181.9875627055,1.5942069629400066
SST,3,medium,0.7,0.75,3,6260.1921327116,6273.52876500085,6424.69644749169,-3130.0960663558,-3136.76438250043,-3212.34822374585,5.6497175141242e-4,5.6497175141242e-4,0,6260.1921327116,TRUE,FALSE,FALSE,1,1,0,0,-13.336632289250701,-164.50431478009068,-151.16768249083998,6260.1921327116,-164.50431478009068
SST,3,weak,0.2,0.75,3,6064.20778294172,6058.46822108133,6050.09070943603,-3032.10389147086,-3029.23411054066,-3025.04535471802,0.00677966101694915,0.011864406779661,0.00621468926553672,6050.09070943603,FALSE,FALSE,TRUE,1,0,0,1,5.739561860390495,14.117073505690314,8.377511645299819,6058.46822108133,8.377511645299819
SST,3,strong,1.3,0.75,3,5907.54763868101,5906.63958877631,5892.51211674295,-2953.7738193405,-2953.31979438816,-2946.25605837147,0.0468926553672316,0.0581920903954802,0,5892.51211674295,FALSE,FALSE,TRUE,1,0,0,1,0.9080499046995101,15.035521938059901,14.127472033360391,5906.63958877631,14.127472033360391
SST,3,weak,0.2,1.5,3,7281.890906132,7282.58272229059,7280.60365660956,-3640.945453066,-3641.2913611453,-3640.30182830478,0.00112994350282486,0.00338983050847458,5.6497175141242e-4,7280.60365660956,FALSE,FALSE,TRUE,1,0,0,1,-0.6918161585899725,1.2872495224401064,1.9790656810300788,7281.890906132,1.2872495224401064
WST,8,weak,0.2,3,2,9835.38491627349,9836.07528876301,9840.25244896748,-4917.69245813674,-4918.0376443815,-4920.12622448374,0,0,0,9835.38491627349,TRUE,FALSE,FALSE,1,1,0,0,-0.6903724895200867,-4.867532693990142,-4.177160204470056,9835.38491627349,-4.867532693990142
WST,8,strong,1.3,3,2,9679.92427787726,9701.59553972065,9751.81782862304,-4839.96213893863,-4850.79776986032,-4875.90891431152,5.6497175141242e-4,0.00282485875706215,0,9679.92427787726,TRUE,FALSE,FALSE,1,1,0,0,-21.67126184339031,-71.89355074577907,-50.222288902388755,9679.92427787726,-71.89355074577907
WST,8,medium,0.7,3,2,10583.4133789245,10646.1750230627,10583.1639892064,-5291.70668946226,-5323.08751153135,-5291.58199460319,5.6497175141242e-4,0,0,10583.1639892064,FALSE,FALSE,TRUE,1,0,0,1,-62.7616441381997,0.24938971810115618,63.011033856300855,10583.4133789245,0.24938971810115618
SST,3,medium,0.7,1.5,3,7472.42126956349,7467.22514635507,7464.19916537295,-3736.21063478175,-3733.61257317753,-3732.09958268647,0.0282485875706215,0.0175141242937853,0.0242937853107345,7464.19916537295,FALSE,FALSE,TRUE,1,0,0,1,5.196123208419522,8.22210419053954,3.025980982120018,7467.22514635507,3.025980982120018
WST,8,weak,0.2,6,2,12944.9073352389,13075.436525272,13475.837065583,-6472.45366761947,-6537.71826263599,-6737.91853279152,0,0,0,12944.9073352389,TRUE,FALSE,FALSE,1,1,0,0,-130.52919003309944,-530.9297303440999,-400.40054031100044,12944.9073352389,-530.9297303440999
SST,3,strong,1.3,1.5,3,8565.21377511216,8560.75523408497,8560.06169905079,-4282.60688755608,-4280.37761704248,-4280.0308495254,0.00903954802259887,0.00677966101694915,0.00847457627118644,8560.06169905079,FALSE,FALSE,TRUE,1,0,0,1,4.458541027190222,5.15207606137119,0.6935350341809681,8560.75523408497,0.6935350341809681
WST,8,strong,1.3,6,2,12002.1184099249,12207.998129554,11988.1751102232,-6001.05920496246,-6103.99906477701,-5994.0875551116,0,0,0,11988.1751102232,FALSE,FALSE,TRUE,1,0,0,1,-205.87971962909978,13.943299701701108,219.8230193308009,12002.1184099249,13.943299701701108
WST,8,medium,0.7,6,2,12804.5408617937,12864.8863344,12799.7851728524,-6402.27043089687,-6432.44316720001,-6399.89258642619,0.00169491525423729,0,0,12799.7851728524,FALSE,FALSE,TRUE,1,0,0,1,-60.34547260630097,4.755688941299013,65.10116154759999,12804.5408617937,4.755688941299013
SST,3,weak,0.2,3,3,9654.6803159853,9653.40369881413,9653.03862992818,-4827.34015799265,-4826.70184940706,-4826.51931496409,0.00112994350282486,0.00282485875706215,0.00169491525423729,9653.03862992818,FALSE,FALSE,TRUE,1,0,0,1,1.2766171711700736,1.6416860571207508,0.3650688859506772,9653.40369881413,0.3650688859506772
SST,3,strong,1.3,3,3,10394.356042693,10392.4907649288,10390.5331478009,-5197.1780213465,-5196.24538246439,-5195.26657390046,0.00734463276836158,0.00225988700564972,0,10390.5331478009,FALSE,FALSE,TRUE,1,0,0,1,1.8652777642000729,3.8228948921005212,1.9576171279004484,10392.4907649288,1.9576171279004484
SST,3,medium,0.7,3,3,10953.8944918436,10954.2438733782,10951.2186018876,-5476.9472459218,-5477.12193668912,-5475.60930094381,0.00508474576271186,0.00564971751412429,0.00169491525423729,10951.2186018876,FALSE,FALSE,TRUE,1,0,0,1,-0.34938153460097965,2.6758899559990823,3.025271490600062,10953.8944918436,2.6758899559990823
SST,5,weak,0.2,0.75,3,4812.75462315616,4812.47824796733,4820.97684765918,-2406.37731157808,-2406.23912398367,-2410.48842382959,0.023728813559322,0.0192090395480226,0.0666666666666667,4812.47824796733,FALSE,TRUE,FALSE,1,0,1,0,0.27637518882966106,-8.222224503019788,-8.49859969184945,4812.47824796733,-8.49859969184945
SST,5,strong,1.3,0.75,3,5399.4390522497,5415.98396586135,5452.15838646119,-2699.71952612485,-2707.99198293068,-2726.07919323059,0.00621468926553672,0.00564971751412429,0.0163841807909605,5399.4390522497,TRUE,FALSE,FALSE,1,1,0,0,-16.544913611650372,-52.719334211490605,-36.17442059984023,5399.4390522497,-52.719334211490605
