"gen_model","fit_model","K_true","K_hat","K_p.mean","hierch","kappa_mean","kappa_var","psi_mean","psi_var","theta_ocrp","ocrp_attempts","block_sizes_true","rate_kap","ari","vi","elpd","elpd_se","p_loo","p_loo_se","looic","looic_se","pk_bad","pk_bad_count","pareto_k_max","pareto_k_mean","n_loo_obs","time","seed","sigma0","tau0","dominance_target","N0_psi","thetaW_block_model_mean","thetaW_block_model_lo","thetaW_block_model_hi","thetaW_block_model_ess","thetaW_block_model_mcse","thetaS_block_model_mean","thetaS_block_model_lo","thetaS_block_model_hi","thetaS_block_model_ess","thetaS_block_model_mcse","thetaW_block_emp_mean","thetaW_block_emp_lo","thetaW_block_emp_hi","thetaW_block_emp_ess","thetaW_block_emp_mcse","thetaS_block_emp_mean","thetaS_block_emp_lo","thetaS_block_emp_hi","thetaS_block_emp_ess","thetaS_block_emp_mcse","thetaW_item_emp_mean","thetaW_item_emp_lo","thetaW_item_emp_hi","thetaW_item_emp_ess","thetaW_item_emp_mcse","thetaS_item_emp_mean","thetaS_item_emp_lo","thetaS_item_emp_hi","thetaS_item_emp_ess","thetaS_item_emp_mcse","bar_rho_model_mean","bar_rho_model_lo","bar_rho_model_hi","bar_rho_model_ess","bar_rho_model_mcse","thetaW_block_model_all_mean","thetaW_block_model_all_lo","thetaW_block_model_all_hi","thetaW_block_model_all_ess","thetaW_block_model_all_mcse","thetaS_block_model_all_mean","thetaS_block_model_all_lo","thetaS_block_model_all_hi","thetaS_block_model_all_ess","thetaS_block_model_all_mcse","thetaW_block_emp_all_mean","thetaW_block_emp_all_lo","thetaW_block_emp_all_hi","thetaW_block_emp_all_ess","thetaW_block_emp_all_mcse","thetaS_block_emp_all_mean","thetaS_block_emp_all_lo","thetaS_block_emp_all_hi","thetaS_block_emp_all_ess","thetaS_block_emp_all_mcse","thetaW_item_emp_all_mean","thetaW_item_emp_all_lo","thetaW_item_emp_all_hi","thetaW_item_emp_all_ess","thetaW_item_emp_all_mcse","thetaS_item_emp_all_mean","thetaS_item_emp_all_lo","thetaS_item_emp_all_hi","thetaS_item_emp_all_ess","thetaS_item_emp_all_mcse","prem_block_model_avg","prem_block_emp_avg","prem_item_emp_avg","coverage_block_model_avg","coverage_block_emp_avg","coverage_item_emp_avg","transitive_triads_mean","transitive_triads_lo.2.5.","transitive_triads_hi.97.5.","cycle_mass_weighted_mean","min_backward_weight_mean","min_backward_weight_norm_mean","hierarchy_energy_mean","hierarchy_energy_lo.2.5.","hierarchy_energy_hi.97.5.","curl_energy_mean","p_post_wst","p_prior_wst","bf_wst_0","log_bf_wst_0","p_post_sst","p_prior_sst","bf_sst_0","log_bf_sst_0","bf_sst_wst","log_bf_sst_wst","bf_prior_mc","violation_rate_mean","violation_rate_lo.2.5.","violation_rate_hi.97.5.","violation_count_mean","cross_mass_mean","n_draws_K_match","violation_rate_zhat","violation_count_zhat","elpd_rank","elpd_best_model","delta_elpd_best","delta_elpd_best_se","delta_elpd_best_z","elpd_wst_minus_sst","elpd_wst_minus_sst_se","elpd_wst_minus_sst_z","elpd_wst_minus_dc","elpd_wst_minus_dc_se","elpd_wst_minus_dc_z","elpd_sst_minus_dc","elpd_sst_minus_dc_se","elpd_sst_minus_dc_z","loo_pointwise_file","rep_id","density"
"WST","SST",10,7,7.69333333333333,"app_sparse_hetero",0.3,0.0324,3.5,4,2.96291897812002,NA,"7;7;7;7;7;7;7;7;7;7",0.3,0.336721749572924,1.91042170585493,-1960.85303171076,54.582734045014,207.043499260836,10.1605696613405,3921.70606342152,109.165468090028,0.0128364389233954,31,1.10085591308319,0.211118521644627,2415,326.342,1006,2,0.5,0.75,13,1,1,1,0,NA,1,1,1,0,NA,0.998304618768328,0.999193548387097,1,131.081585425369,0.000975193976783582,0.416203070451054,0.228571428571429,0.6,128.025394285986,0.0076339788826267,0.981399278259691,0.935430107526882,1,109.314267260339,0.00220273252189395,0.666353741924012,0.499642857142857,0.800161290322581,155.796375013916,0.00620919014862675,0.923570329987987,0.898398949507864,0.946386778215124,50.2248138992499,0.00190820288012656,1,1,1,0,NA,1,1,1,0,NA,0.987142857142857,0.857142857142857,1,200,0.00289812673116486,0.411714285714286,0.228571428571429,0.6,138.397673634971,0.00748144897848152,0.936428571428571,0.828571428571429,1,200,0.00323703760721371,0.635428571428571,0.485714285714286,0.771428571428571,149.076567096744,0.00621667989210136,35,34.605,33.395,1,0.988714285714286,0.954142857142857,1,1,1,0,0,0,0.918176345479043,0.839533835442739,0.973273279531383,2.92444727036079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0896065807236259,0.0758540064500124,0.105678895052188,52.9833333333333,590.405,200,0.634920634920635,360,3,"WST",-22.6136749570996,8.24477918919465,2.74278721578577,22.6136749570996,8.24477918919465,2.74278721578577,11.1355310727918,6.8950973556316,1.61499258073518,-11.4781438843079,8.75189045470084,1.31150451936275,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_172715/loo_pointwise/loo_pointwise_rep004_WST_heteroSparse_WST_K10_kappa_0.3_app_sparse_hetero_seed1004.csv",4,"kappa_0.3"
"WST","DC-SBM",10,6,5.23166666666667,"app_sparse_hetero",0.3,0.0324,3.5,4,2.96291897812002,NA,"7;7;7;7;7;7;7;7;7;7",0.3,0.505266280967215,2.06959797941729,-1949.37488782645,52.9860316910722,156.36859704857,8.09387445266472,3898.7497756529,105.972063382144,0.0397515527950311,96,1.63962117135675,0.22581594272375,2415,88.003,1007,2,0.5,0.75,13,0.987584338548254,0.908080808080808,1,76.2870833295663,0.00329103926564765,0.351444574127471,0.1475,0.550625,119,0.0104536233075834,0.996957214258252,0.941176470588235,1,119,0.00159987948982867,0.412394271434064,0.25,0.5525,9.6994763828065,0.0272681868974043,0.983409431884209,0.940992647058823,1,161.832773645018,0.00202812709560083,0.687593659754924,0.473684210526316,0.875694444444444,119,0.00917946780059142,0.848586186895285,0.740660306387935,0.907461350118656,37.8634198208494,0.00713617840760352,0.878991596638655,0.5,1,38.39750224476,0.0252445088543663,0.309663865546218,0.1,0.5,119,0.00979197731452083,0.980252100840336,0.8,1,119,0.0058227903944007,0.40672268907563,0.2,0.5525,11.0871636221369,0.0274336442279919,0.930252100840336,0.8,1,119,0.0056991744528618,0.650840336134454,0.45,0.8025,119,0.00952853855685015,17.7731092436975,19.655462184874,18.9159663865546,0.888655462184874,0.982773109243697,0.945798319327731,0.979831932773109,0.85,1,0.0932714942443048,0.230436487369771,0.00687135690254545,0.803508825643846,0.654083982890819,0.884050395862449,9.62790755914515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0905910641577149,0.0807554620259151,0.116636377313073,50.62,558.365,119,0.750883392226148,425,2,"WST",-11.1355310727918,6.8950973556316,1.61499258073518,22.6136749570996,8.24477918919465,2.74278721578577,11.1355310727918,6.8950973556316,1.61499258073518,-11.4781438843079,8.75189045470084,1.31150451936275,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_172715/loo_pointwise/loo_pointwise_rep004_WST_heteroSparse_WST_K10_kappa_0.3_app_sparse_hetero_seed1004.csv",4,"kappa_0.3"
"WST","WST",10,10,9.105,"app_sparse_hetero",0.3,0.0324,3.5,4,2.96291897812002,NA,"7;7;7;7;7;7;7;7;7;7",0.3,0.620730270906949,1.24596787466284,-1982.22641464295,53.8051265296662,203.495189822687,9.91811784916312,3964.45282928591,107.610253059332,0.0178053830227743,43,1.17350103362823,0.231092273509387,2415,288.24,1006,2,0.5,0.75,13,1,1,1,0,NA,0.301951750876454,0.188888888888889,0.419642857142857,41.7623081286541,0.00937242346020579,0.99202029362969,0.954128440366973,1,121,0.00131116556927666,0.282555247111506,0.205357142857143,0.380952380952381,52.7843967766064,0.00672458715470774,0.967845130511475,0.932692307692308,1,121,0.001536769630532,0.652817742543633,0.568965517241379,0.763636363636364,157.257124015856,0.0037117544430334,0.821039730499696,0.776916056118705,0.858651054158212,85.3297057186187,0.00252719645303178,0.884228650137741,0.741666666666667,1,121,0.00645408429264709,0.268044077134986,0.15,0.391666666666667,121,0.00565680276669634,0.858264462809917,0.7,1,121,0.0064032675473114,0.244628099173554,0.166666666666667,0.341666666666667,64.8805227226512,0.00590381342884739,0.889669421487603,0.816666666666667,0.95,121,0.0032570248438729,0.599931129476584,0.516666666666667,0.691666666666667,121,0.00419810894605138,106.107438016529,103.785123966942,110.297520661157,0.884228650137741,0.864876033057851,0.919146005509642,1,1,1,0,0,0,0.679856180658533,0.567717206867904,0.795347413329086,10.405124551128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133123073576557,0.122721106412967,0.148053279194333,86.8216666666667,652.161666666667,121,0.357686453576865,235,1,"WST",0,0,NA,88.6247274665391,15.0380035922236,5.89338384733253,40.4730000596974,5.87075757821844,6.89399954272672,-48.1517274068417,13.6202597300532,3.53530170211031,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_172715/loo_pointwise/loo_pointwise_rep005_WST_heteroSparse_WST_K10_kappa_0.3_app_sparse_hetero_seed1005.csv",5,"kappa_0.3"
"WST","SST",10,7,7.995,"app_sparse_hetero",0.3,0.0324,3.5,4,2.96291897812002,NA,"7;7;7;7;7;7;7;7;7;7",0.3,0.233333333333333,2.13099199971847,-2070.85114210949,58.686405170578,222.474580282021,11.9749972207328,4141.70228421899,117.372810341156,0.0186335403726708,45,1.40849651644193,0.232634330281288,2415,341.075,1007,2,0.5,0.75,13,1,1,1,0,NA,1,1,1,0,NA,0.997754593136066,0.9609375,1,152,0.000945702069902576,0.27581482918256,0.0814285714285714,0.459754464285714,74.084846294884,0.0118273607107373,0.977842982254962,0.905569556451613,1,152,0.00209326090782189,0.626132012265873,0.446678498985801,0.808333333333333,152,0.00724963732024749,0.883628212691086,0.843653334519408,0.9222937181986,61.6600010351968,0.00252924912908616,1,1,1,0,NA,1,1,1,0,NA,0.93890977443609,0.831428571428571,1,152,0.00637343415832289,0.259586466165414,0.0792857142857143,0.435,72.1032157433781,0.0115780744738037,0.905827067669173,0.771428571428571,1,152,0.00503110459193649,0.579511278195489,0.393571428571429,0.714285714285714,152,0.0069978192353839,35,32.9276315789474,32.4078947368421,1,0.94078947368421,0.92593984962406,1,1,1,0,0,0,0.885552222578305,0.809244791001823,0.962308036996874,2.39289272767848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.130576750182282,0.106235733193744,0.151196566978423,81.0316666666667,618.548333333333,152,0.252144082332762,147,3,"WST",-88.6247274665391,15.0380035922236,5.89338384733253,88.6247274665391,15.0380035922236,5.89338384733253,40.4730000596974,5.87075757821844,6.89399954272672,-48.1517274068417,13.6202597300532,3.53530170211031,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_172715/loo_pointwise/loo_pointwise_rep005_WST_heteroSparse_WST_K10_kappa_0.3_app_sparse_hetero_seed1005.csv",5,"kappa_0.3"
"WST","DC-SBM",10,8,7.10666666666667,"app_sparse_hetero",0.3,0.0324,3.5,4,2.96291897812002,NA,"7;7;7;7;7;7;7;7;7;7",0.3,0.543872429982192,1.15949070548279,-2022.69941470265,54.1420071131147,197.153023774557,9.78984371671222,4045.3988294053,108.284014226229,0.0699792960662526,169,1.37915965472672,0.283771961349506,2415,90.537,1008,2,0.5,0.75,13,0.930363896093895,0.771666666666667,1,74.7547269805618,0.00794451225035747,0.297547821877072,0.158627858627859,0.4375,104,0.00715459506765898,0.992123540965823,0.936934840425532,1,39.9428500139495,0.00302968485208863,0.331854180225453,0.228794117647059,0.44,74.5594383688895,0.00637751170184971,0.971005042748589,0.917644557823129,1,104,0.00251053555318077,0.65722886105009,0.536968537414966,0.766628959276018,104,0.00664430281848886,0.763285263534645,0.676242288071613,0.830253140404744,54.113971330952,0.00568981158141694,0.686298076923077,0.403125,1,37.6841792956169,0.0263313381814509,0.220638736263736,0.0892857142857143,0.382589285714286,104,0.00734811194737687,0.888392857142857,0.673660714285714,1,39.5678105926615,0.0173820249984393,0.298763736263736,0.170982142857143,0.410714285714286,120.451026339638,0.00604230783959978,0.866586538461538,0.767857142857143,0.946428571428571,46.0251491812604,0.0072522890178417,0.586366758241758,0.464285714285714,0.696428571428571,104,0.00637263553208443,41.1442307692308,50.1153846153846,49.9711538461538,0.734718406593407,0.894917582417582,0.892342032967033,0.919471153846154,0.785714285714286,1,0.384916788293639,1.89410518991997,0.0360992181317872,0.658797052271758,0.537211949260685,0.771033764019192,11.5382054252502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.209662188556204,0.160887401537608,0.250386581314121,130.56,622.183333333333,104,0.355555555555556,224,2,"WST",-40.4730000596974,5.87075757821844,6.89399954272672,88.6247274665391,15.0380035922236,5.89338384733253,40.4730000596974,5.87075757821844,6.89399954272672,-48.1517274068417,13.6202597300532,3.53530170211031,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_172715/loo_pointwise/loo_pointwise_rep005_WST_heteroSparse_WST_K10_kappa_0.3_app_sparse_hetero_seed1005.csv",5,"kappa_0.3"
"WST","WST",10,6,6.84,"app_sparse_hetero",0.3,0.0324,3.5,4,2.96291897812002,NA,"7;7;7;7;7;7;7;7;7;7",0.3,0.380526042053644,2.18486987698111,-1777.82037038298,52.4302609821999,197.875252229359,10.1226225970822,3555.64074076596,104.8605219644,0.0115942028985507,28,1.05306810981297,0.219478381373285,2415,193.312,1007,2,0.5,0.75,13,1,1,1,0,NA,0.375020136931132,0.125,0.6,108.439296018748,0.0121740666625421,0.994358940416435,0.87719298245614,1,110.889007794515,0.00274100418009393,0.366714103097485,0.1875,0.55,108.688366135077,0.00874293262338147,0.990165640978537,0.944444444444444,1,241.023361006416,0.00149591493318977,0.6845699223935,0.458204334365325,0.85,191,0.00771223101363192,0.875426381781268,0.812940254895165,0.917275701250669,118.941692650214,0.00258178230500025,0.957329842931937,0.8,1,191,0.00624373639269844,0.360994764397906,0.1,0.6,113.828428837963,0.0120145659992087,0.947905759162304,0.65,1,142.396632099463,0.00818863305098392,0.35261780104712,0.15,0.55,116.011511073639,0.00942661201703356,0.94869109947644,0.85,1,191,0.00351029966976295,0.656020942408377,0.4,0.85,191,0.00773381903777662,19.1465968586387,19.0575916230367,19.1623036649215,0.957329842931937,0.952879581151832,0.958115183246073,1,1,1,0,0,0,0.784657902822668,0.674630755408236,0.902527414496311,9.83868142941058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0763820252642664,0.0497848312443855,0.105797101449275,39.5283333333333,514.408333333333,191,0.492957746478873,210,1,"WST",0,0,NA,6.68880036335759,5.05526676403082,1.32313499476421,38.1979944704335,4.67406203274261,8.1723336581436,31.5091941070759,7.09565765428334,4.44063054367557,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_172715/loo_pointwise/loo_pointwise_rep006_WST_heteroSparse_WST_K10_kappa_0.3_app_sparse_hetero_seed1006.csv",6,"kappa_0.3"
"WST","SST",10,5,6.625,"app_sparse_hetero",0.3,0.0324,3.5,4,2.96291897812002,NA,"7;7;7;7;7;7;7;7;7;7",0.3,0.442773600668337,2.49894133793782,-1784.50917074634,53.4157143737897,197.618305253318,10.3782323299671,3569.01834149268,106.831428747579,0.0182194616977226,44,2.25743932017877,0.206673753257647,2415,276.171,1008,2,0.5,0.75,13,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.392927864214993,0.2,0.6,101,0.0105680711866849,0.986578657865787,0.888888888888889,1,101,0.00349731184135919,0.659339148200534,0.354166666666667,0.9,101,0.0145430707526253,0.943976114095031,0.917134691694568,0.968333989226448,42.6576181384068,0.00203534392382163,1,1,1,0,NA,1,1,1,0,NA,0.997029702970297,1,1,101,0.00297029702970297,0.392079207920792,0.2,0.6,101,0.0106875673413969,0.96039603960396,0.8,1,101,0.00690518644521294,0.641584158415842,0.3,0.9,101,0.0146420881709302,10,9.97029702970297,9.73267326732673,1,0.997029702970297,0.973267326732673,1,1,1,0,0,0,0.889386511971663,0.833333201857052,0.947110953250053,5.16344824430279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0642957710751934,0.0501017745302714,0.080936352612825,33.11,513.118333333333,101,0.420523138832998,209,2,"WST",-6.68880036335759,5.05526676403082,1.32313499476421,6.68880036335759,5.05526676403082,1.32313499476421,38.1979944704335,4.67406203274261,8.1723336581436,31.5091941070759,7.09565765428334,4.44063054367557,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_172715/loo_pointwise/loo_pointwise_rep006_WST_heteroSparse_WST_K10_kappa_0.3_app_sparse_hetero_seed1006.csv",6,"kappa_0.3"
"WST","DC-SBM",10,4,4.815,"app_sparse_hetero",0.3,0.0324,3.5,4,2.96291897812002,NA,"7;7;7;7;7;7;7;7;7;7",0.3,0.626817835823885,2.40880763581235,-1816.01836485342,52.5495962809291,189.967186795371,9.69580754186031,3632.03672970683,105.099192561858,0.211594202898551,511,1.98468047067617,0.403336874302789,2415,100.571,1009,2,0.5,0.75,13,0.996168582375479,1,1,261,0.00220354561067124,0.284163473818646,0,0.75,191.738451777274,0.0157693174073954,1,1,1,0,NA,0.227011494252874,0,0.5,33.1744755541847,0.0320537507664715,0.975095785440613,0.75,1,261,0.00464337151093519,0.645274584929757,0.25,1,261,0.0155201772280442,0.918415528986994,0.869418442639779,0.95382054624942,261,0.00130668078819139,0.994252873563218,1,1,261,0.00330531841600685,0.28352490421456,0,0.75,191.362662716676,0.0157831331912534,1,1,1,0,NA,0.227011494252874,0,0.5,33.1744755541847,0.0320537507664715,0.959770114942529,0.75,1,261,0.00585660534902376,0.633141762452107,0.25,1,261,0.0151429108047,3.98850574712644,4,3.93869731800766,0.997126436781609,1,0.984674329501916,0.997126436781609,1,1,0.0189551347648973,0.0015772008948983,9.81148207406114e-05,0.808560627967376,0.674985175877331,0.915806123919956,13.3167962087531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0898154060313807,0.0430596316132053,0.159109316709209,41.35,457.343333333333,261,0.492990654205608,211,3,"WST",-38.1979944704335,4.67406203274261,8.1723336581436,6.68880036335759,5.05526676403082,1.32313499476421,38.1979944704335,4.67406203274261,8.1723336581436,31.5091941070759,7.09565765428334,4.44063054367557,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_172715/loo_pointwise/loo_pointwise_rep006_WST_heteroSparse_WST_K10_kappa_0.3_app_sparse_hetero_seed1006.csv",6,"kappa_0.3"
"WST","WST",10,6,7.93166666666667,"app_sparse_hetero",0.3,0.0324,3.5,4,2.96291897812002,NA,"7;7;7;7;7;7;7;7;7;7",0.3,0.564205283672585,1.67919027913452,-1940.59346893272,52.770514487704,205.510373765157,9.86864653479864,3881.18693786543,105.541028975408,0.0144927536231884,35,1.06251878768995,0.224696343856162,2415,238.828,1008,2,0.5,0.75,13,1,1,1,0,NA,0.383163265306122,0.1575,0.59,14.3213699466767,0.0309161483082971,0.998430141287284,1,1,49,0.00156985871271586,0.335282574568289,0.163076923076923,0.49,27.5201317151203,0.0165881918188142,0.988614393125671,0.947368421052632,1,49,0.00305548736582984,0.691942039973884,0.5,0.874303405572755,49,0.0141622521456431,0.905439242740522,0.842602756316933,0.934832468674144,29.0587422507259,0.00455134149718354,0.975510204081633,0.8,1,19.9810366169528,0.0148187708405941,0.375510204081633,0.15,0.59,11.4494175246249,0.0353205101366583,0.987755102040816,0.84,1,49,0.00905043176574835,0.333673469387755,0.12,0.49,28.9395537950263,0.0169042236040116,0.963265306122449,0.9,1,49,0.00521141273674985,0.673469387755102,0.5,0.8,49,0.0132914446820272,19.5102040816327,19.7755102040816,19.4897959183673,0.975510204081633,0.988775510204082,0.974489795918367,1,1,1,0,0,0,0.804694672201269,0.692049641984709,0.914145807181286,10.2116988899363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0594321083727945,0.0480129139072848,0.075040261990524,37.6883333333333,633.381666666667,49,0.51869918699187,319,2,"SST",-13.8480474238834,6.75625840836929,2.04966219272033,-13.8480474238834,6.75625840836929,2.04966219272033,2.48279857117427,8.53214486077449,0.290993485423418,16.3308459950576,7.96361560380026,2.05068235428949,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_172715/loo_pointwise/loo_pointwise_rep007_WST_heteroSparse_WST_K10_kappa_0.3_app_sparse_hetero_seed1007.csv",7,"kappa_0.3"
"WST","SST",10,7,7.71333333333333,"app_sparse_hetero",0.3,0.0324,3.5,4,2.96291897812002,NA,"7;7;7;7;7;7;7;7;7;7",0.3,0.475510608764624,1.72661127363271,-1926.74542150883,52.9254520100708,179.735328030748,9.15224015424433,3853.49084301767,105.850904020142,0.0149068322981366,36,2.09146194249099,0.212311597710711,2415,334.834,1009,2,0.5,0.75,13,1,1,1,0,NA,1,1,1,0,NA,0.998531794667377,0.967741935483871,1,197,0.000610995540895374,0.433171274382999,0.285714285714286,0.574285714285714,41.9945430478097,0.0129716020072755,0.984706299641788,0.933364055299539,1,197,0.00160529771497108,0.697898276716942,0.544242424242424,0.848484848484849,197,0.0055263729978682,0.950222154264472,0.932010683075376,0.964778247408568,49.7436790773187,0.0012390517381886,1,1,1,0,NA,1,1,1,0,NA,0.985931834662799,0.857142857142857,1,110.477611092151,0.00473709744048356,0.428281363306744,0.257142857142857,0.574285714285714,46.2383819765601,0.012985335433834,0.954604786076867,0.854285714285714,1,197,0.00289965352551995,0.676577229876722,0.511428571428571,0.828571428571429,197,0.00561796849281307,35,34.5532994923858,33.9238578680203,1,0.98723712835388,0.969253081943437,1,1,1,0,0,0,0.893689478940566,0.825336331870637,0.953872499732357,4.93237778201141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.055004653118256,0.0489703135372123,0.0626980661045624,34.89,633.97,197,0.618506493506494,381,1,"SST",0,0,NA,-13.8480474238834,6.75625840836929,2.04966219272033,2.48279857117427,8.53214486077449,0.290993485423418,16.3308459950576,7.96361560380026,2.05068235428949,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_172715/loo_pointwise/loo_pointwise_rep007_WST_heteroSparse_WST_K10_kappa_0.3_app_sparse_hetero_seed1007.csv",7,"kappa_0.3"
"WST","DC-SBM",10,5,5.06166666666667,"app_sparse_hetero",0.3,0.0324,3.5,4,2.96291897812002,NA,"7;7;7;7;7;7;7;7;7;7",0.3,0.54249547920434,1.8687805886097,-1943.07626750389,52.6505179020111,139.347393913002,7.73060032451439,3886.15253500778,105.301035804022,0.0322981366459627,78,2.43699387446428,0.212942924882953,2415,82,1010,2,0.5,0.75,13,0.983377659574468,0.875,1,453.44099749583,0.00199499096362174,0.249740374873354,0,0.6,325.661632292083,0.00862824247405238,0.993572695035461,0.875,1,231.843582859682,0.00181465727319194,0.160239361702128,0,0.492499999999995,230.483108226969,0.00909826474744494,0.99275512214342,0.9,1,568.521059860954,0.0011189162804688,0.686214539007092,0.4,0.9,564,0.00622662914836748,0.907927475290613,0.867964162358069,0.939708118510485,451.907210452473,0.00102965140771587,0.953723404255319,0.7,1,435.764988645321,0.00542567549263883,0.240780141843972,0,0.5,297.49031093429,0.00867421345506102,0.984574468085106,0.7,1,231.843582859683,0.00435517745566065,0.157801418439716,0,0.4,230.810666469013,0.00890113220170974,0.96613475177305,0.8,1,484.345563451314,0.00257150236962294,0.666312056737589,0.4,0.9,564,0.00590710568330015,9.67021276595745,9.89716312056738,9.73049645390071,0.967021276595745,0.989716312056738,0.973049645390071,0.98563829787234,0.9,1,0.0832230499284029,0.056159778683161,0.00205981697338537,0.797188645808953,0.669711297818613,0.911431785587268,11.4198605083226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0879538607308751,0.0509847490493475,0.103963012154874,53.115,604.031666666667,564,0.41,246,3,"SST",-16.3308459950576,7.96361560380026,2.05068235428949,-13.8480474238834,6.75625840836929,2.04966219272033,2.48279857117427,8.53214486077449,0.290993485423418,16.3308459950576,7.96361560380026,2.05068235428949,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_172715/loo_pointwise/loo_pointwise_rep007_WST_heteroSparse_WST_K10_kappa_0.3_app_sparse_hetero_seed1007.csv",7,"kappa_0.3"
"WST","WST",10,12,10.2983333333333,"app_sparse_hetero",0.3,0.0324,3.5,4,2.96291897812002,NA,"7;7;7;7;7;7;7;7;7;7",0.3,0.705409124589817,0.89773077636545,-1842.55111987859,49.5823805199642,199.676833000413,8.66559157589737,3685.10223975717,99.1647610399283,0.0115942028985507,28,1.36006419903001,0.237897744590496,2415,218.369,1009,2,0.5,0.75,13,1,1,1,0,NA,0.388750514044894,0.298398520084567,0.478831168831169,47,0.00717815244580612,0.969351709515635,0.933041237113402,1,15.6607381298912,0.005154564199177,0.410053974825525,0.352645502645503,0.48497191011236,47,0.00552436014894474,0.973781901809924,0.950570014250356,0.999271844660194,47,0.0017785482234492,0.69096433204193,0.624761558063342,0.757510822510822,58.6918326814495,0.00534877085855541,0.814198532927747,0.778892067909375,0.851640207605677,47,0.0028137916497415,0.915764023210832,0.7825,1,47,0.00902957514314219,0.35705996131528,0.237954545454545,0.475681818181818,47,0.00843981664134548,0.805222437137331,0.687727272727273,0.948409090909091,47,0.0104823781531243,0.34100580270793,0.259772727272727,0.426590909090909,37.5426118833537,0.00755826094915113,0.893326885880077,0.833181818181818,0.931818181818182,53.8904370904009,0.0039115028944418,0.633655705996132,0.565,0.694772727272727,50.7442323329527,0.00539910743714093,201.468085106383,182.659574468085,201.808510638298,0.915764023210832,0.83027079303675,0.917311411992263,1,1,1,0,0,0,0.714344216132545,0.63650906015097,0.806161652837591,8.42280709442285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104359785687027,0.0944272445820433,0.118098159509202,67.87,650.206666666667,47,0.481707317073171,316,1,"WST",0,0,NA,31.5561626387382,7.82583026731646,4.03230859357228,128.030769244343,11.9947343350504,10.6739145418351,96.474606605605,11.8631335334365,8.13230385830935,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_172715/loo_pointwise/loo_pointwise_rep008_WST_heteroSparse_WST_K10_kappa_0.3_app_sparse_hetero_seed1008.csv",8,"kappa_0.3"
