"gen_model","K_true","density","hierch","rep_id","scenario_id","theta_ocrp","dgp_partition","dyad_id","i","j","Aij","Aji","Nij","zi_true","zj_true","same_true","elpd_WST","pareto_k_WST","elpd_SST","pareto_k_SST","elpd_DC_SBM","pareto_k_DC_SBM","delta_elpd_WST_minus_SST","delta_elpd_WST_minus_DC","delta_elpd_SST_minus_DC"
"WST",8,"kappa_0.25","app_sparse",1,"WST_appSparse",2.1959442631574,"OCRP_MIN",1,1,2,0,0,0,4,1,FALSE,-0.33472442730905,0.186343803533439,-0.333363217454605,0.0690995160391075,-0.383985044402276,0.894739722408046,-0.0013612098544451,0.0492606170932257,0.0506218269476708
"WST",8,"kappa_0.25","app_sparse",1,"WST_appSparse",2.1959442631574,"OCRP_MIN",2,1,3,0,0,0,4,4,TRUE,-0.176418606133027,0.181393865983871,-0.208031261626445,0.378965664684518,-0.24062578739848,0.620088579333463,0.0316126554934177,0.064207181265453,0.0325945257720353
"WST",8,"kappa_0.25","app_sparse",1,"WST_appSparse",2.1959442631574,"OCRP_MIN",3,2,3,1,0,1,1,4,FALSE,-1.54227996928547,0.297969123537646,-1.53031166081688,0.433983150284614,-1.32942695307003,0.263809083238639,-0.0119683084685871,-0.212853016215434,-0.200884707746847
"WST",8,"kappa_0.25","app_sparse",1,"WST_appSparse",2.1959442631574,"OCRP_MIN",4,1,4,0,0,0,4,4,TRUE,-0.163223320386923,0.334723396023539,-0.181577163065567,0.24204691147152,-0.209095952359211,0.659664242901819,0.0183538426786445,0.045872631972288,0.0275187892936435
"WST",8,"kappa_0.25","app_sparse",1,"WST_appSparse",2.1959442631574,"OCRP_MIN",5,2,4,1,1,2,1,4,FALSE,-4.38464974848424,0.322601522056136,-4.44151659248482,0.0487713375606758,-5.09547130806781,0.348303481329553,0.0568668440005764,0.71082155958357,0.653954715582993
"WST",8,"kappa_0.25","app_sparse",1,"WST_appSparse",2.1959442631574,"OCRP_MIN",6,3,4,1,0,1,4,4,TRUE,-2.46159895789594,0.397537964596169,-2.31565574488293,0.58116432681704,-2.21105318590173,0.14262754947731,-0.145943213013011,-0.250545771994216,-0.104602558981205
"WST",8,"kappa_0.25","app_sparse",1,"WST_appSparse",2.1959442631574,"OCRP_MIN",7,1,5,0,0,0,4,2,FALSE,-0.313875880162835,0.210705386321285,-0.33163136884808,0.464274721650294,-0.364114712187162,0.884358324964251,0.0177554886852445,0.050238832024327,0.0324833433390825
"WST",8,"kappa_0.25","app_sparse",1,"WST_appSparse",2.1959442631574,"OCRP_MIN",8,2,5,1,0,1,1,2,FALSE,-2.1977178915154,0.387387934865791,-2.1369168387032,0.195942212491322,-2.26444153447151,-0.0552060441895496,-0.0608010528122067,0.066723642956112,0.127524695768319
"WST",8,"kappa_0.25","app_sparse",1,"WST_appSparse",2.1959442631574,"OCRP_MIN",9,3,5,0,0,0,4,2,FALSE,-0.470177072451298,0.184782819218538,-0.4983199087832,0.218523845863677,-0.49824258859637,0.29009872250166,0.0281428363319023,0.0280655161450722,-7.73201868300433e-05
"WST",8,"kappa_0.25","app_sparse",1,"WST_appSparse",2.1959442631574,"OCRP_MIN",10,4,5,0,0,0,4,2,FALSE,-0.458587184860682,-0.0033496621234948,-0.510102496271934,0.512676691900346,-0.47177874711095,0.453840729355945,0.0515153114112525,0.0131915622502685,-0.038323749160984
"WST",8,"kappa_0.25","app_sparse",1,"WST_appSparse",2.1959442631574,"OCRP_MIN",11,1,6,0,0,0,4,6,FALSE,-0.13899534844407,0.00537297982861029,-0.143833100896891,0.322488139944532,-0.141668539868265,0.818600106310757,0.00483775245282025,0.00267319142419442,-0.00216456102862583
"WST",8,"kappa_0.25","app_sparse",1,"WST_appSparse",2.1959442631574,"OCRP_MIN",12,2,6,0,0,0,1,6,FALSE,-0.21772925682161,0.133186046967125,-0.27465166742833,0.347253479797265,-0.301217369715488,0.110379780319975,0.0569224106067194,0.0834881128938774,0.0265657022871579
"WST",8,"kappa_0.25","app_sparse",1,"WST_appSparse",2.1959442631574,"OCRP_MIN",13,3,6,1,0,1,4,6,FALSE,-2.18937775313785,0.0488978380318019,-2.1003465842752,0.235238430344111,-2.04081523207552,0.0177015129645933,-0.0890311688626539,-0.148562521062334,-0.0595313521996799
"WST",8,"kappa_0.25","app_sparse",1,"WST_appSparse",2.1959442631574,"OCRP_MIN",14,4,6,2,0,2,4,6,FALSE,-5.27000469725662,0.258071020642968,-5.15512997760647,0.644753332706,-5.10388972857135,0.099128713818525,-0.114874719650145,-0.166114968685267,-0.0512402490351214
"WST",8,"kappa_0.25","app_sparse",1,"WST_appSparse",2.1959442631574,"OCRP_MIN",15,5,6,2,0,2,2,6,FALSE,-5.63989211621916,0.192333850572555,-5.01330389960428,0.611816067241005,-4.64144520529595,0.631674384236999,-0.626588216614889,-0.998446910923217,-0.371858694308329
"WST",8,"kappa_0.25","app_sparse",1,"WST_appSparse",2.1959442631574,"OCRP_MIN",16,1,7,0,0,0,4,4,TRUE,-0.135082912685776,0.359284063824588,-0.157498085734976,0.0550382913190852,-0.185334726301177,0.662009070516891,0.0224151730491995,0.0502518136154002,0.0278366405662007
"WST",8,"kappa_0.25","app_sparse",1,"WST_appSparse",2.1959442631574,"OCRP_MIN",17,2,7,2,0,2,1,4,FALSE,-3.62467581748562,0.525019562511495,-3.55440571031279,0.225461446867396,-3.34999842219645,0.225568772753029,-0.0702701071728278,-0.274677395289175,-0.204407288116347
"WST",8,"kappa_0.25","app_sparse",1,"WST_appSparse",2.1959442631574,"OCRP_MIN",18,3,7,0,0,0,4,4,TRUE,-0.20896247413288,0.136932022305296,-0.235766425827367,0.33586953408283,-0.2633275574374,0.441361954139799,0.0268039516944869,0.0543650833045195,0.0275611316100326
"WST",8,"kappa_0.25","app_sparse",1,"WST_appSparse",2.1959442631574,"OCRP_MIN",19,4,7,0,0,0,4,4,TRUE,-0.178548442042731,-0.0499699423918311,-0.206794537668533,0.419519456881278,-0.223384947992694,0.336445202747371,0.0282460956258026,0.0448365059499638,0.0165904103241612
"WST",8,"kappa_0.25","app_sparse",1,"WST_appSparse",2.1959442631574,"OCRP_MIN",20,5,7,0,0,0,2,4,FALSE,-0.381756613815891,0.271508779441207,-0.410332249183204,0.291495136861004,-0.398121809469261,0.525946042433566,0.0285756353673134,0.0163651956533704,-0.0122104397139431
"WST",8,"kappa_0.25","app_sparse",1,"WST_appSparse",2.1959442631574,"OCRP_MIN",21,6,7,0,0,0,6,4,FALSE,-0.168575751559136,0.219214854810837,-0.169182334028156,0.177908464206901,-0.14200855572516,0.359420570634891,0.0006065824690209,-0.0265671958339757,-0.0271737783029966
"WST",8,"kappa_0.25","app_sparse",1,"WST_appSparse",2.1959442631574,"OCRP_MIN",22,1,8,0,0,0,4,6,FALSE,-0.111183364149379,0.205334237512866,-0.107822950733981,0.301753484393916,-0.12308437696212,0.8047964570715,-0.00336041341539772,0.011901012812741,0.0152614262281388
"WST",8,"kappa_0.25","app_sparse",1,"WST_appSparse",2.1959442631574,"OCRP_MIN",23,2,8,1,0,1,1,6,FALSE,-1.91995047387119,0.164606096372021,-1.8891047087507,0.380462131655308,-1.83731467770372,0.402939816897219,-0.0308457651204854,-0.0826357961674722,-0.0517900310469868
"WST",8,"kappa_0.25","app_sparse",1,"WST_appSparse",2.1959442631574,"OCRP_MIN",24,3,8,0,0,0,4,6,FALSE,-0.1702810850073,0.0104759467387164,-0.155682064261502,-0.0211388612167016,-0.157790360475557,-0.0865434912609214,-0.0145990207457976,-0.0124907245317427,0.00210829621405484
"WST",8,"kappa_0.25","app_sparse",1,"WST_appSparse",2.1959442631574,"OCRP_MIN",25,4,8,0,0,0,4,6,FALSE,-0.150311207181617,0.361064725985731,-0.150731941602808,0.235070964104866,-0.157298654285983,0.259651002408684,0.000420734421190616,0.00698744710436561,0.00656671268317499
"WST",8,"kappa_0.25","app_sparse",1,"WST_appSparse",2.1959442631574,"OCRP_MIN",26,5,8,0,0,0,2,6,FALSE,-0.285605501007463,0.102927281869434,-0.248118337387881,0.303779528945656,-0.273777087473468,0.238128352810859,-0.0374871636195815,-0.0118284135339941,0.0256587500855874
"WST",8,"kappa_0.25","app_sparse",1,"WST_appSparse",2.1959442631574,"OCRP_MIN",27,6,8,0,0,0,6,6,TRUE,-0.144078718047807,0.0673304792105435,-0.133451913445641,0.226437492941061,-0.148629817147225,0.12589473490772,-0.0106268046021665,0.00455109909941775,0.0151779037015842
"WST",8,"kappa_0.25","app_sparse",1,"WST_appSparse",2.1959442631574,"OCRP_MIN",28,7,8,1,0,1,4,6,FALSE,-2.91908511668666,0.383150392445069,-2.676971054784,0.200283836248402,-2.40910200275581,-0.107996957763602,-0.242114061902661,-0.509983113930851,-0.267869052028191
"WST",8,"kappa_0.25","app_sparse",1,"WST_appSparse",2.1959442631574,"OCRP_MIN",29,1,9,0,0,0,4,7,FALSE,-0.196098097795685,0.0805526441839172,-0.152326675397877,-0.112848127894007,-0.189819371869405,0.604974906653415,-0.0437714223978078,-0.00627872592627909,0.0374926964715288
"WST",8,"kappa_0.25","app_sparse",1,"WST_appSparse",2.1959442631574,"OCRP_MIN",30,2,9,0,0,0,1,7,FALSE,-0.164885714495493,0.140667899508174,-0.132508037385681,0.223023470919352,-0.156286917963104,0.103078433924239,-0.0323776771098121,-0.0085987965323886,0.0237788805774235
"WST",8,"kappa_0.25","app_sparse",1,"WST_appSparse",2.1959442631574,"OCRP_MIN",31,3,9,0,0,0,4,7,FALSE,-0.277600281707747,0.070851146929764,-0.216657298555124,0.13619580619714,-0.26976172027594,0.0373771753389472,-0.0609429831526223,-0.00783856143180639,0.0531044217208159
"WST",8,"kappa_0.25","app_sparse",1,"WST_appSparse",2.1959442631574,"OCRP_MIN",32,4,9,0,0,0,4,7,FALSE,-0.282521758020673,0.0139070780866137,-0.256270480180269,0.200044737341769,-0.266965761125155,0.143743424432497,-0.0262512778404043,-0.0155559968955181,0.0106952809448861
"WST",8,"kappa_0.25","app_sparse",1,"WST_appSparse",2.1959442631574,"OCRP_MIN",33,5,9,0,0,0,2,7,FALSE,-0.158205105306789,0.173392979436817,-0.142056316943426,0.179520058888016,-0.148831218742181,0.107655854672625,-0.0161487883633624,-0.00937388656460758,0.00677490179875484
"WST",8,"kappa_0.25","app_sparse",1,"WST_appSparse",2.1959442631574,"OCRP_MIN",34,6,9,1,0,1,6,7,FALSE,-2.25221629176359,0.196298886037387,-2.01094122960835,0.251025489659623,-2.03604772994949,0.228558267448616,-0.241275062155233,-0.216168561814092,0.025106500341141
