source_file,gen_model,K_true,density,hierch,rep_id,scenario_id,theta_ocrp,dgp_partition,comparison,first_model,second_model,n_dyads,sum_delta,se_delta,z_abs,significant_2se,mean_delta,sd_delta,positive_fraction,max_abs_pointwise_delta,mean_Nij
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,SST_minus_DC,SST,DC,2016,-20.110581565997638,10.169115715167772,1.977613602724733,FALSE,-0.00997548688789558,0.22648420793224083,0.5034722222222222,2.675068087408,0.7251984126984123
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_DC,WST,DC,2016,-21.686678766878302,7.441699513352241,2.9142104875327286,TRUE,-0.010757281134364178,0.16573982115646702,0.49603174603174605,1.42274122228808,0.7251984126984123
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_SST,WST,SST,2016,-1.5760972008806942,7.050714931236825,0.22353721803417428,FALSE,-7.817942464686267e-4,0.15703190240773565,0.48908730158730157,2.72490492332653,0.7251984126984123
