source_file,gen_model,K_true,density,hierch,rep_id,scenario_id,theta_ocrp,dgp_partition,comparison,favoured_model,dyad_id,i,j,zi_true,zj_true,block_pair,block_distance,Aij,Aji,Nij,total_edges,net_edges,observed_share_ij,pointwise_delta
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,SST_minus_DC,SST,1949,58,63,3,5,3-5,2,4,1,5,5,3,0.8,1.03876909493452
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,SST_minus_DC,DC,878,17,43,4,1,1-4,3,0,1,1,1,-1,0,-1.01845182192137
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,SST_minus_DC,DC,646,16,37,5,1,1-5,4,0,2,2,2,-2,0,-1.0108515835294
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,SST_minus_DC,DC,343,18,27,7,3,3-7,4,1,1,2,2,0,0.5,-0.990573470071073
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,SST_minus_DC,DC,1221,45,50,3,7,3-7,4,1,1,2,2,0,0.5,-0.972605299327636
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,SST_minus_DC,DC,1201,25,50,3,7,3-7,4,1,1,2,2,0,0.5,-0.968894926542504
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,SST_minus_DC,DC,1515,30,56,3,8,3-8,5,0,1,1,1,-1,0,-0.967983345315647
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,SST_minus_DC,DC,208,18,21,7,3,3-7,4,1,1,2,2,0,0.5,-0.964493769137779
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,SST_minus_DC,DC,626,31,36,7,3,3-7,4,1,1,2,2,0,0.5,-0.955785039625834
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_DC,DC,1978,25,64,3,4,3-4,1,2,1,3,3,1,0.6666666666666666,-1.42274122228808
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_DC,DC,1291,16,52,5,8,5-8,3,2,0,2,2,2,1,-1.16639263185411
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_DC,DC,465,30,31,3,7,3-7,4,3,1,4,4,2,0.75,-1.12405373031233
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_DC,DC,646,16,37,5,1,1-5,4,0,2,2,2,-2,0,-1.12304601404858
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_DC,WST,1949,58,63,3,5,3-5,2,4,1,5,5,3,0.8,1.12097837276228
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_DC,WST,367,16,28,5,8,5-8,3,0,1,1,1,-1,0,1.10538269521803
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_DC,DC,807,27,41,3,2,2-3,1,1,0,1,1,1,1,-1.04315600387469
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_DC,DC,754,13,40,5,1,1-5,4,0,2,2,2,-2,0,-0.997897136338125
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_DC,DC,878,17,43,4,1,1-4,3,0,1,1,1,-1,0,-0.967580075806645
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_DC,DC,476,11,32,2,3,2-3,1,0,1,1,1,-1,0,-0.9427392268859
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_DC,WST,716,13,39,5,4,4-5,1,0,2,2,2,-2,0,0.929667800524758
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_DC,WST,133,13,17,5,4,4-5,1,0,2,2,2,-2,0,0.907966711875536
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_DC,DC,1355,29,53,4,3,3-4,1,1,0,1,1,1,1,-0.850063682358319
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_DC,DC,1029,39,46,4,2,2-4,2,1,0,1,1,1,1,-0.837064793963607
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_DC,DC,1901,10,63,6,5,5-6,1,0,3,3,3,-3,0,-0.834730782948037
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_DC,WST,719,16,39,5,4,4-5,1,0,2,2,2,-2,0,0.825268380114042
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_DC,DC,1970,17,64,4,4,4-4,0,0,2,2,2,-2,0,-0.799518924299257
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_DC,DC,271,18,24,7,6,6-7,1,0,3,3,3,-3,0,-0.793710514385409
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_DC,DC,1571,31,57,7,3,3-7,4,1,2,3,3,-1,0.3333333333333333,-0.783156492179025
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_DC,DC,1941,50,63,7,5,5-7,2,0,4,4,4,-4,0,-0.751213349573013
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_SST,SST,566,5,35,4,6,4-6,2,0,4,4,4,-4,0,-2.72490492332653
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_SST,WST,1031,41,46,2,2,2-2,0,1,2,3,3,-1,0.3333333333333333,1.97263961667863
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_SST,SST,841,21,42,3,2,2-3,1,0,2,2,2,-2,0,-1.14854206185423
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_SST,WST,1372,46,53,2,3,2-3,1,2,1,3,3,1,0.6666666666666666,1.10663669981036
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_SST,WST,1637,41,58,2,3,2-3,1,2,0,2,2,2,1,1.04369507253167
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_SST,WST,1377,51,53,8,3,3-8,5,1,0,1,1,1,1,1.0006078966622
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_SST,WST,1484,53,55,3,8,3-8,5,0,1,1,1,-1,0,1.00047761678325
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_SST,WST,1515,30,56,3,8,3-8,5,0,1,1,1,-1,0,0.98935243850075
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_SST,WST,1279,4,52,3,8,3-8,5,0,1,1,1,-1,0,0.988707687563839
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_SST,WST,288,12,25,8,3,3-8,5,1,0,1,1,1,1,0.975190021920085
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_SST,WST,1485,54,55,3,8,3-8,5,0,1,1,1,-1,0,0.973194062527596
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_SST,WST,1680,27,59,3,8,3-8,5,1,1,2,2,0,0.5,0.823970424920269
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_SST,SST,671,5,38,4,6,4-6,2,2,1,3,3,1,0.6666666666666666,-0.809335764902511
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_SST,WST,1458,27,55,3,8,3-8,5,1,1,2,2,0,0.5,0.805053108587671
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_SST,WST,1339,13,53,5,3,3-5,2,1,0,1,1,1,1,0.783007449274353
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_SST,SST,1963,10,64,6,4,4-6,2,1,2,3,3,-1,0.3333333333333333,-0.780020374514774
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_SST,WST,916,13,44,5,3,3-5,2,1,0,1,1,1,1,0.771866451741368
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_SST,WST,244,13,23,5,3,3-5,2,1,0,1,1,1,1,0.769430703815252
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_SST,WST,481,16,32,5,3,3-5,2,1,0,1,1,1,1,0.764188433198478
loo_pointwise_rep001_WST_nonToeplitz_WST_K8_kappa_0.6_app_moderate_nonToeplitz_seed1001.csv,WST,8,kappa_0.6,app_moderate_nonToeplitz,1,WST_nonToeplitz,2.1959442631574,OCRP_MIN,WST_minus_SST,WST,1923,32,63,3,5,3-5,2,0,1,1,1,-1,0,0.76121174893823
