source_file,gen_model,K_true,density,hierch,rep_id,scenario_id,theta_ocrp,dgp_partition,comparison,block_distance,n_dyads,sum_delta,se_delta,z_abs,significant_2se,mean_delta,positive_fraction,mean_Nij,mean_total_edges,mean_net_edges
loo_pointwise_rep001_SST_clean_SST_K4_kappa_5_strong_seed1001.csv,SST,4,kappa_5,strong,1,SST_clean,1,OCRP_MIN,SST_minus_DC,0,303,-0.8547515406789407,0.4937730807243411,1.7310614410673455,FALSE,-0.0028209621804585494,0.45874587458745875,3.6666666666666674,3.6666666666666674,0.10891089108910879
loo_pointwise_rep001_SST_clean_SST_K4_kappa_5_strong_seed1001.csv,SST,4,kappa_5,strong,1,SST_clean,1,OCRP_MIN,SST_minus_DC,1,502,0.21672601106795525,1.8911672189546924,0.11459907346942409,FALSE,4.31725121649315e-4,0.4860557768924303,4.868525896414344,4.868525896414344,0.3346613545816741
loo_pointwise_rep001_SST_clean_SST_K4_kappa_5_strong_seed1001.csv,SST,4,kappa_5,strong,1,SST_clean,1,OCRP_MIN,SST_minus_DC,2,253,0.424863298414661,0.5617006819677403,0.7563873643989306,FALSE,0.0016793015747615103,0.45454545454545453,3.5889328063241113,3.5889328063241113,0.3557312252964434
loo_pointwise_rep001_SST_clean_SST_K4_kappa_5_strong_seed1001.csv,SST,4,kappa_5,strong,1,SST_clean,1,OCRP_MIN,SST_minus_DC,3,70,0.026745693062142386,0.3771101095509024,0.07092276866826411,FALSE,3.8208132945917624e-4,0.32857142857142857,4.514285714285714,4.514285714285714,0.8857142857142852
loo_pointwise_rep001_SST_clean_SST_K4_kappa_5_strong_seed1001.csv,SST,4,kappa_5,strong,1,SST_clean,1,OCRP_MIN,WST_minus_DC,0,303,-0.6954779878185842,0.5042193308859,1.3793163911360713,FALSE,-0.0022953068904903763,0.47854785478547857,3.6666666666666674,3.6666666666666674,0.10891089108910879
loo_pointwise_rep001_SST_clean_SST_K4_kappa_5_strong_seed1001.csv,SST,4,kappa_5,strong,1,SST_clean,1,OCRP_MIN,WST_minus_DC,1,502,-0.6352037870055793,0.6060594135252546,1.0480883108651033,FALSE,-0.0012653461892541435,0.4681274900398406,4.868525896414344,4.868525896414344,0.3346613545816741
loo_pointwise_rep001_SST_clean_SST_K4_kappa_5_strong_seed1001.csv,SST,4,kappa_5,strong,1,SST_clean,1,OCRP_MIN,WST_minus_DC,2,253,-0.8412131848652837,1.214433101558965,0.6926797233914493,FALSE,-0.003324953299862782,0.40711462450592883,3.5889328063241113,3.5889328063241113,0.3557312252964434
loo_pointwise_rep001_SST_clean_SST_K4_kappa_5_strong_seed1001.csv,SST,4,kappa_5,strong,1,SST_clean,1,OCRP_MIN,WST_minus_DC,3,70,-1.2069015870717177,1.2869153243436118,0.9378251732974702,FALSE,-0.017241451243881677,0.3,4.514285714285714,4.514285714285714,0.8857142857142852
loo_pointwise_rep001_SST_clean_SST_K4_kappa_5_strong_seed1001.csv,SST,4,kappa_5,strong,1,SST_clean,1,OCRP_MIN,WST_minus_SST,0,303,0.1592735528603554,0.3198420954571775,0.49797557958308203,FALSE,5.256552899681676e-4,0.47194719471947194,3.6666666666666674,3.6666666666666674,0.10891089108910879
loo_pointwise_rep001_SST_clean_SST_K4_kappa_5_strong_seed1001.csv,SST,4,kappa_5,strong,1,SST_clean,1,OCRP_MIN,WST_minus_SST,1,502,-0.8519297980735365,1.9558972881807803,0.43556980380392757,FALSE,-0.0016970713109034558,0.5179282868525896,4.868525896414344,4.868525896414344,0.3346613545816741
