"gen_model","fit_model","K_true","K_hat","K_p.mean","hierch","kappa_mean","kappa_var","psi_mean","psi_var","rate_kap","ari","vi","elpd","looic","pk_bad","time","seed","thetaW_block_model_mean","thetaW_block_model_lo","thetaW_block_model_hi","thetaW_block_model_ess","thetaW_block_model_mcse","thetaS_block_model_mean","thetaS_block_model_lo","thetaS_block_model_hi","thetaS_block_model_ess","thetaS_block_model_mcse","thetaW_block_emp_mean","thetaW_block_emp_lo","thetaW_block_emp_hi","thetaW_block_emp_ess","thetaW_block_emp_mcse","thetaS_block_emp_mean","thetaS_block_emp_lo","thetaS_block_emp_hi","thetaS_block_emp_ess","thetaS_block_emp_mcse","thetaW_item_emp_mean","thetaW_item_emp_lo","thetaW_item_emp_hi","thetaW_item_emp_ess","thetaW_item_emp_mcse","thetaS_item_emp_mean","thetaS_item_emp_lo","thetaS_item_emp_hi","thetaS_item_emp_ess","thetaS_item_emp_mcse","bar_rho_model_mean","bar_rho_model_lo","bar_rho_model_hi","bar_rho_model_ess","bar_rho_model_mcse","thetaW_block_model_all_mean","thetaW_block_model_all_lo","thetaW_block_model_all_hi","thetaW_block_model_all_ess","thetaW_block_model_all_mcse","thetaS_block_model_all_mean","thetaS_block_model_all_lo","thetaS_block_model_all_hi","thetaS_block_model_all_ess","thetaS_block_model_all_mcse","thetaW_block_emp_all_mean","thetaW_block_emp_all_lo","thetaW_block_emp_all_hi","thetaW_block_emp_all_ess","thetaW_block_emp_all_mcse","thetaS_block_emp_all_mean","thetaS_block_emp_all_lo","thetaS_block_emp_all_hi","thetaS_block_emp_all_ess","thetaS_block_emp_all_mcse","thetaW_item_emp_all_mean","thetaW_item_emp_all_lo","thetaW_item_emp_all_hi","thetaW_item_emp_all_ess","thetaW_item_emp_all_mcse","thetaS_item_emp_all_mean","thetaS_item_emp_all_lo","thetaS_item_emp_all_hi","thetaS_item_emp_all_ess","thetaS_item_emp_all_mcse","prem_block_model_avg","prem_block_emp_avg","prem_item_emp_avg","coverage_block_model_avg","coverage_block_emp_avg","coverage_item_emp_avg","transitive_triads_mean","transitive_triads_lo.2.5.","transitive_triads_hi.97.5.","cycle_mass_weighted_mean","min_backward_weight_mean","min_backward_weight_norm_mean","hierarchy_energy_mean","hierarchy_energy_lo.2.5.","hierarchy_energy_hi.97.5.","curl_energy_mean","p_post_wst","p_prior_wst","bf_wst_0","log_bf_wst_0","p_post_sst","p_prior_sst","bf_sst_0","log_bf_sst_0","bf_sst_wst","log_bf_sst_wst","bf_prior_mc","violation_rate_mean","violation_rate_lo.2.5.","violation_rate_hi.97.5.","violation_count_mean","cross_mass_mean","n_draws_K_match","violation_rate_zhat","violation_count_zhat","rep_id"
"SST","WST",3,1,2.78044444444444,"weak",0.75,0.2025,0.2,0.09,0.75,1,1.58496250072116,-2766.0974365617,5532.19487312339,0.00508474576271186,540.997,1002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.445382028844849,0.356023002421308,0.520549455125155,246.394105894106,547.430569430569,496,NA,NA,1
"SST","SST",3,1,2.378,"weak",0.75,0.2025,0.2,0.09,0.75,1,1.58496250072116,-2765.72721139766,5531.45442279531,0.00169491525423729,1696.967,1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.442374101246269,0.337804054054054,0.526315789473684,219.901764550961,487.654727416381,703,NA,NA,1
"SST","DC-SBM",3,1,1.096,"weak",0.75,0.2025,0.2,0.09,0.75,1,1.58496250072116,-2771.13462355524,5542.26924711048,0.0395480225988701,79.5650000000001,1004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.470133746306887,0.333333333333333,0.562051971326165,29.4247572815534,66.3300970873786,4088,NA,NA,1
"SST","WST",3,2,3.67088888888889,"medium",0.75,0.2025,0.7,0.09,0.75,0.515201314708299,0.666666666666667,-2943.41336681948,5886.82673363895,0.00225988700564972,646.26,1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.414648440345196,0.40502988527909,0.428049997437179,512.822888888889,1236.454,628,0.411974977658624,461,1
"SST","SST",3,2,3.17022222222222,"medium",0.75,0.2025,0.7,0.09,0.75,0.515201314708299,0.666666666666667,-2941.45487352502,5882.90974705004,0.00282485875706215,2566.935,1004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.414266958535458,0.407532742018685,0.424704900683816,495.952,1196.86622222222,1125,0.411974977658624,461,1
"SST","DC-SBM",3,2,2.00422222222222,"medium",0.75,0.2025,0.7,0.09,0.75,0.515201314708299,0.666666666666667,-2938.85061947781,5877.70123895562,0.0220338983050847,117.786,1005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.587595641785083,0.583185840707965,0.588025022341376,658.067111111111,1119.93866666667,4481,0.411974977658624,461,1
"SST","WST",3,3,3.47444444444444,"strong",0.75,0.2025,1.3,0.09,0.75,0.538795917986605,0.762132319038652,-3007.0269088755,6014.053817751,0.0096045197740113,623.826,1004,1,1,1,0,NA,0.76693372177713,0,1,1159.53256716652,0.012420394063517,1,1,1,0,NA,0.759299781181619,0,1,806.443738461118,0.0150596988248672,0.792801556420233,0,1,1028,0.0126470801136877,0.53988326848249,0,1,1027.99999999999,0.0155524468372118,0.654352271561075,0.602942327414427,0.699116527258282,868.356339556764,0.000854973443953187,0.964862965565706,0,1,1295.7045261865,0.00511699549498572,0.739985945186226,0,1,978.593367255671,0.0140268988570356,0.963457484188335,0,1,1111.78642947563,0.00562933982778229,0.731553056921996,0,1,824.126276308972,0.0154421553538145,0.572733661278988,0,1,1296.76966616259,0.0137419044429461,0.390021082220661,0,1,1423.00000000001,0.0129345598847488,0.964862965565706,0.963457484188335,0.722417427969079,0.964862965565706,0.963457484188335,0.722417427969079,1,1,1,0,0,0,0.973113333847841,0.856551770653489,0.999986621558,0.170480217057438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.318517454358985,0.304591265397536,0.348249174291787,341.854888888889,1069.60711111111,1423,0.314594594594595,291,1
"SST","SST",3,3,3.25511111111111,"strong",0.75,0.2025,1.3,0.09,0.75,0.538795917986605,0.762132319038652,-3004.82914328436,6009.65828656871,0.0129943502824859,2661.263,1005,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.913852515506547,0,1,905.572371820355,0.00932711817099147,0.817610062893082,0,1,1112.99999999999,0.011580335910944,0.651392632524708,0,1,979.842453252054,0.0152302406038313,0.68870549315258,0.644479842620494,0.737496438581881,882.096300586696,0.000766475753568354,1,1,1,0,NA,1,1,1,0,NA,0.99519890260631,1,1,1457.99999999998,0.00181090399307608,0.909465020576132,0,1,1230.2089381953,0.00818390822858434,0.624142661179698,0,1,1312.16604492601,0.0133754388407247,0.497256515775034,0,1,1244.03011749935,0.0141806783202054,1,0.99519890260631,0.763374485596708,1,0.99519890260631,0.763374485596708,1,1,1,0,0,0,0.966617603666183,0.897876834866687,0.999882455848477,0.2086082162713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.312719245220182,0.304591265397536,0.328626539906732,332.538666666667,1061.16,1458,0.314594594594595,291,1
"SST","DC-SBM",3,3,3,"strong",0.75,0.2025,1.3,0.09,0.75,0.897926110855616,0.385413533281858,-2986.3172049527,5972.63440990539,0.0146892655367232,153.491,1006,1,1,1,0,NA,0.896222222222222,0,1,3999.36956447236,0.00482294744148654,1,1,1,0,NA,0.999555555555556,1,1,4500.00000000021,0.000314234751971471,0.810671256454389,0,1,2900.97233838798,0.00727480187521138,0.733218588640275,0,1,3221.21240678432,0.00779376191635977,0.680191606431677,0.64451397474081,0.713951162770919,2296.19374510276,0.000375102456135523,1,1,1,0,NA,0.896222222222222,0,1,3999.36956447236,0.00482294744148654,1,1,1,0,NA,0.999555555555556,1,1,4500.00000000021,0.000314234751971471,0.628,0,1,3280.31422908597,0.00843998798188211,0.568,0,1,2732.80606978872,0.00947676027391479,1,1,0.774666666666667,1,1,0.774666666666667,1,1,1,0,0,0,0.970508167151743,0.887642008388933,0.999951773682652,0.187406913706732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.313145021838188,0.305656934306569,0.321892393320965,340.029111111111,1085.90933333333,4500,0.306985294117647,334,1
"SST","WST",3,3,3.82222222222222,"weak",1.5,0.81,0.2,0.09,1.5,1,4.44089209850063e-16,-4231.35671818864,8462.71343637728,0.00282485875706215,945.297,1005,1,1,1,0,NA,0.956937799043062,0,1,1044.99999999998,0.00628260444304897,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.5853404639069,0.562897631494325,0.608265324100858,1769,0.000269663424564816,0.590729225551159,0,1,1769.00000000001,0.0116938754813417,0.565291124929339,0,1,1550.26782312231,0.0125937409747088,1,1,1,0,NA,1,1,1,0,NA,0.980214810627473,1,1,1638.22138194484,0.00344165415620661,0.980214810627473,1,1,1638.22138194484,0.00344165415620661,0.590729225551159,1,0.980214810627473,0.590729225551159,1,0.980214810627473,1,1,1,0,0,0,0.972972654962927,0.893458550405768,0.998349296216432,0.230201833221258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.391992017024699,0.380917698470503,0.397849776939225,1057.06711111111,2696.94555555556,1769,0.394110985277463,1044,1
"SST","SST",3,3,3.28244444444444,"weak",1.5,0.81,0.2,0.09,1.5,1,4.44089209850063e-16,-4231.34192946513,8462.68385893026,0.0112994350282486,3724.28,1006,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.999691833590139,1,1,3244.99999999996,0.000308166409861327,0.598854318782072,0.579990787155279,0.617192756123237,3337,0.000168175671512289,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.972430326640695,0,1,3336.99999999984,0.00283486274511188,0.972130656278094,0,1,3336.99999999984,0.00284978876128356,1,1,0.972430326640695,1,1,0.972430326640695,1,1,1,0,0,0,0.981753967850977,0.966591171500895,0.998748275767901,0.0984322412070911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.394372430111935,0.393120680629454,0.397215097105167,1052.35177777778,2668.36444444444,3337,0.394110985277463,1044,1
"SST","DC-SBM",3,3,3,"weak",1.5,0.81,0.2,0.09,1.5,1,4.44089209850063e-16,-4228.80328819065,8457.6065763813,0.00847457627118644,153.537,1007,1,1,1,0,NA,0.952713178294574,0,1,2580.00000000005,0.00417951104809795,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.586103387823841,0.564093625451059,0.610205827340461,4500.00000000001,0.00017502440112387,0.573333333333333,0,1,4499.99999999963,0.00737377627962564,0.546222222222222,0,1,4500.00000000012,0.00742246738243461,1,1,1,0,NA,1,1,1,0,NA,0.983111111111111,1,1,4524.40309020038,0.00191588508568546,0.983111111111111,1,1,4524.40309020038,0.00191588508568546,0.573333333333333,1,0.983111111111111,0.573333333333333,1,0.983111111111111,1,1,1,0,0,0,0.972294608046087,0.892373812524916,0.998492917662105,0.235351303009298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.394842496116189,0.394865987164968,0.394865987164968,1045.91555555556,2648.94355555556,4500,0.394110985277463,1044,1
"SST","WST",3,3,4.01111111111111,"medium",1.5,0.81,0.7,0.09,1.5,0.901847473951493,0.317480759734316,-3384.90382279211,6769.80764558423,0.00847457627118644,749.915,1006,1,1,1,0,NA,0.967720242098184,0,1,1337.124404511,0.0048350416438778,1,1,1,0,NA,1,1,1,0,NA,0.950530035335689,0,1,1414.99999999999,0.00576672202626096,0.607773851590106,0,1,1415.00000000002,0.0129841813482912,0.699902442171293,0.675046139101479,0.723440842736543,1487,0.000325199350309772,1,1,1,0,NA,0.967720242098184,0,1,1337.124404511,0.0048350416438778,1,1,1,0,NA,1,1,1,0,NA,0.904505716207128,0,1,1295.23850098254,0.00816893711252284,0.578345662407532,0,1,1487,0.0128103979989803,1,1,0.951580363147276,1,1,0.951580363147276,1,1,1,0,0,0,0.978871436365767,0.930447343334042,0.999837144448493,0.164271161569956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.298916020369538,0.29182156133829,0.310823412222169,489.118666666667,1635.71266666667,1487,0.295112781954887,471,1
"SST","SST",3,3,3.67422222222222,"medium",1.5,0.81,0.7,0.09,1.5,0.901847473951493,0.317480759734316,-3384.46667211473,6768.93334422947,0.0192090395480226,3304.466,1007,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.950642673521851,0,1,1945.00000000003,0.00491288203370461,0.605141388174807,0,1,1944.99999999994,0.0110866696104732,0.702597568558808,0.677643382305438,0.7264599682735,1890.70266479447,0.000282563877154906,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.898008742107819,0,1,2058.99999999999,0.00667112488950886,0.571636716852841,0,1,2058.99999999996,0.0109079588813631,1,1,0.944633317144245,1,1,0.944633317144245,1,1,1,0,0,0,0.979637654951175,0.932272867368002,0.999850163162478,0.155443758318624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.295855561231742,0.289900249376559,0.303865200166806,477.704444444444,1614.46488888889,2059,0.295112781954887,471,1
"SST","DC-SBM",3,3,3,"medium",1.5,0.81,0.7,0.09,1.5,0.901847473951493,0.317480759734316,-3378.72004935634,6757.44009871268,0.0129943502824859,156.221,1008,1,1,1,0,NA,0.970444444444444,0,1,4500.00000000001,0.00252491583539966,1,1,1,0,NA,1,1,1,0,NA,0.948879551820728,0,1,4284.00000000029,0.00336533911287843,0.61671335200747,0,1,4283.99999999992,0.00742898503789373,0.704890509163473,0.68104406764597,0.727679984842386,4236.52407877285,0.000183893109130909,1,1,1,0,NA,0.970444444444444,0,1,4500.00000000001,0.00252491583539966,1,1,1,0,NA,1,1,1,0,NA,0.903333333333333,0,1,4500.0000000002,0.00440559319939896,0.587111111111111,0,1,4214.54988233791,0.00758489213056485,1,1,0.952,1,1,0.952,1,1,1,0,0,0,0.978610114287817,0.931270402156708,0.999734011876729,0.175446566890258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29560292464625,0.291772151898734,0.300124533001245,471.559333333333,1595.19622222222,4500,0.295112781954887,471,1
"SST","WST",3,3,3.43888888888889,"strong",1.5,0.81,1.3,0.09,1.5,1,4.44089209850063e-16,-3640.2448585786,7280.48971715719,0.00225988700564972,787.446,1007,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.685001328666927,0.657799116188036,0.711619847655621,2529.26306732232,0.00027616192620514,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,1,1,1,1,1,1,0,0,0,0.995440066129263,0.976190996101288,0.999998083173056,0.0394879454499353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28269541692524,0.280250347705146,0.289935262180028,403.895555555556,1428.48844444444,2831,0.281779661016949,399,1
"SST","SST",3,3,3.11822222222222,"strong",1.5,0.81,1.3,0.09,1.5,1,4.44089209850063e-16,-3638.79203074832,7277.58406149663,0.00112994350282486,3166.412,1008,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.689482985766578,0.661624790272031,0.715326679991078,3998.00000000001,0.000218224711506736,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,1,1,1,1,1,1,0,0,0,0.995151323229949,0.97555496453203,0.999995306267589,0.0408746796944853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28200149289676,0.281709880868956,0.284816858215516,400.072444444444,1418.62933333333,3998,0.281779661016949,399,1
"SST","DC-SBM",3,3,3,"strong",1.5,0.81,1.3,0.09,1.5,1,4.44089209850063e-16,-3637.96600204115,7275.93200408231,0,154.633000000001,1009,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.690063087601444,0.662346810559985,0.716096060891797,4500.00000000001,0.000206024812919444,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,1,1,1,1,1,1,0,0,0,0.994976861736013,0.974534405221633,0.999995321193599,0.0434736080841797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.281779661016949,0.281779661016949,0.281779661016949,399,1416,4500,0.281779661016949,399,1
"SST","WST",3,3,3.22977777777778,"weak",3,3.24,0.2,0.09,3,1,4.44089209850063e-16,-5036.80645140705,10073.6129028141,0.00734463276836158,1052.167,1008,1,1,1,0,NA,0.0946069469835466,0,1,1343.69732044298,0.00798598765649363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00796812749003984,0,0,251,0.00562303705637525,0.00796812749003984,0,0,251,0.00562303705637525,0.527916131773744,0.511255824231353,0.546201056423157,3551.00000000001,0.000165526742546789,0.616164460715292,0,1,3551.00000000011,0.00816219071094841,0.0582934384680372,0,1,2225.02568496243,0.00496776770776783,0,0,0,0,NA,0,0,0,0,NA,0.000563221627710504,0,0,3551.00000000001,0.000398201735661847,0.000563221627710504,0,0,3551.00000000001,0.000398201735661847,0.616164460715292,0,0.0706843142776683,0.616164460715292,0,0.0706843142776683,1,1,1,0,0,0,0.882815716628658,0.739838569192832,0.995855369684758,0.073355536947099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.464612819707928,0.46083696208927,0.478634775597958,1735.22377777778,3734.79822222222,3551,0.478634775597958,1781,1
"SST","SST",3,3,3.10044444444444,"weak",3,3.24,0.2,0.09,3,1,4.44089209850063e-16,-5038.73613975025,10077.4722795005,0.00112994350282486,4225.093,1009,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00952380952380952,0,0,314.999999999999,0.00548103463661585,0.00952380952380952,0,0,314.999999999999,0.00548103463661585,0.524261992849327,0.513668754587448,0.54539044673856,221.222274122258,0.000509367077501427,1,1,1,0,NA,1,1,1,0,NA,0,0,0,0,NA,0,0,0,0,NA,0.000738188976377953,0,0,4063.99999999975,0.000426088695028163,0.000738188976377953,0,0,4063.99999999975,0.000426088695028163,1,0,0.077509842519685,1,0,0.077509842519685,1,1,1,0,0,0,0.97378650166202,0.904967007071845,0.998840911875801,0.0337255710858767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.476560239810667,0.463047567858103,0.479222881813276,1774.58066666667,3723.73422222222,4064,0.478634775597958,1781,1
"SST","DC-SBM",3,3,3,"weak",3,3.24,0.2,0.09,3,1,4.44089209850063e-16,-5036.49414669634,10072.9882933927,0.00169491525423729,156.498,1010,0.591597459697118,0,1,2046.99999999998,0.0108668720342568,0.0591108939912066,0,1,2047.00000000008,0.00521374959600441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0101351351351351,0,0,295.999999999999,0.00583165359312978,0.0101351351351351,0,0,295.999999999999,0.00583165359312978,0.519877881774407,0.496578595917124,0.543339295661195,4499.99999999999,0.000193454852577668,0.269111111111111,0,1,4499.9999999998,0.00661200994257409,0.0268888888888889,0,1,4500.00000000022,0.00241162427858947,0,0,0,0,NA,0,0,0,0,NA,0.000666666666666667,0,0,4500.00000000029,0.000384814617564836,0.000666666666666667,0,0,4500.00000000029,0.000384814617564836,0.454888888888889,0,0.0657777777777778,0.454888888888889,0,0.0657777777777778,0.445111111111111,0,1,0.223106249904115,0.0429998431219006,0.101839898230884,0.745801647752286,0.170732941670929,0.992888961486358,0.127957591345631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.478572325059396,0.477837837837838,0.478634775597958,1779.85044444444,3719.08088888889,4500,0.478634775597958,1781,1
"SST","WST",3,3,3.02288888888889,"medium",3,3.24,0.7,0.09,3,1,4.44089209850063e-16,-4946.6632196247,9893.32643924941,0,1095.507,1009,1,1,1,0,NA,0.976580263756253,1,1,4398.00000000006,0.00228069252207829,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.653072666673589,0.620398957485335,0.681636015520822,4398,0.000235278276414314,1,1,1,0,NA,0.976580263756253,1,1,4398.00000000006,0.00228069252207829,1,1,1,0,NA,1,1,1,0,NA,0,0,0,0,NA,0,0,0,0,NA,1,1,0,1,1,0,1,1,1,0,0,0,0.988923914201665,0.926730863411854,0.999991986964941,0.0572147469770892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.378317305766894,0.378224355128974,0.378224355128974,1262.63444444444,3337.45422222222,4398,0.378224355128974,1261,1
"SST","SST",3,3,3.00466666666667,"medium",3,3.24,0.7,0.09,3,1,4.44089209850063e-16,-4945.99933317941,9891.99866635882,0,3815.951,1010,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.660950276139482,0.629252678612602,0.688885626819321,4478.99999999999,0.000230914524057193,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0,0,0,0,NA,0,0,0,0,NA,1,1,0,1,1,0,1,1,1,0,0,0,0.992251885985163,0.966585817076762,0.999988185673264,0.074284369259082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.378233039742311,0.378224355128974,0.378224355128974,1261.206,3334.46533333333,4479,0.378224355128974,1261,1
"SST","DC-SBM",3,3,3,"medium",3,3.24,0.7,0.09,3,1,4.44089209850063e-16,-4945.4438351004,9890.8876702008,0,155.737,1011,1,1,1,0,NA,0.992222222222222,1,1,4500.00000000006,0.0013097072856848,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.664123386188192,0.631673134338751,0.693697512995931,4102.55337102973,0.000248924321664495,1,1,1,0,NA,0.992222222222222,1,1,4500.00000000006,0.0013097072856848,1,1,1,0,NA,1,1,1,0,NA,0,0,0,0,NA,0,0,0,0,NA,1,1,0,1,1,0,1,1,1,0,0,0,0.991406679760521,0.970929418027845,0.999982182040084,0.0969934658159285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.499700059988002,0.499700059988002,0.499700059988002,1666,3334,4500,0.378224355128974,1261,1
"SST","WST",3,3,3.05288888888889,"strong",3,3.24,1.3,0.09,3,1,4.44089209850063e-16,-4559.68972746468,9119.37945492936,0.00225988700564972,950.674,1010,1,1,1,0,NA,0.999765698219306,1,1,4267.99999999984,0.000234301780693538,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.725983141930884,0.702041931880894,0.74828746516965,3669.53723264809,0.000194808629285083,1,1,1,0,NA,0.999765698219306,1,1,4267.99999999984,0.000234301780693538,1,1,1,0,NA,1,1,1,0,NA,0,0,0,0,NA,0,0,0,0,NA,1,1,0,1,1,0,1,1,1,0,0,0,0.994227243555894,0.976315448997136,0.999990221307931,0.0720840662369544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.234764344940258,0.234285714285714,0.242424941910236,535.251333333333,2279.68777777778,4268,0.234285714285714,533,1
"SST","SST",3,3,3.00133333333333,"strong",3,3.24,1.3,0.09,3,1,4.44089209850063e-16,-4559.97249090744,9119.94498181489,0,3717.114,1011,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.725721159426322,0.703203998344872,0.748718171867644,3976.3030393445,0.000186771983280049,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0,0,0,0,NA,0,0,0,0,NA,1,1,0,1,1,0,1,1,1,0,0,0,0.995080259352249,0.978305015052976,0.999993986954365,0.0588733624110104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.234292527285049,0.234285714285714,0.234285714285714,533.046666666667,2275.13022222222,4494,0.234285714285714,533,1
