"gen_model","K_true","density","hierch","rep_id","scenario_id","theta_ocrp","dgp_partition","dyad_id","i","j","Aij","Aji","Nij","zi_true","zj_true","same_true","elpd_WST","pareto_k_WST","elpd_SST","pareto_k_SST","elpd_DC_SBM","pareto_k_DC_SBM","delta_elpd_WST_minus_SST","delta_elpd_WST_minus_DC","delta_elpd_SST_minus_DC"
"WST",4,"kappa_2","strong",3,"WST_clean",0.784140858356203,"BALANCED",1,1,2,1,2,3,2,4,FALSE,-4.0649803709618,0.0913752170175232,-3.86170980075725,0.310329183065454,-4.12124847325594,0.0405783603295131,-0.203270570204545,0.0562681022941431,0.259538672498688
"WST",4,"kappa_2","strong",3,"WST_clean",0.784140858356203,"BALANCED",2,1,3,2,0,2,2,2,TRUE,-3.0283107676896,-0.0246326161497869,-3.02835291992072,0.0874319519035705,-3.01540162500875,0.0940552773690412,4.21522311118139e-05,-0.012909142680849,-0.0129512949119608
"WST",4,"kappa_2","strong",3,"WST_clean",0.784140858356203,"BALANCED",3,2,3,0,6,6,4,2,FALSE,-4.59045851923212,0.32068699773938,-4.71945778185646,0.116497892732696,-4.47569908630653,0.328846500210873,0.128999262624338,-0.114759432925595,-0.243758695549933
"WST",4,"kappa_2","strong",3,"WST_clean",0.784140858356203,"BALANCED",4,1,4,1,0,1,2,3,FALSE,-1.37311357705226,0.253701624781276,-1.3831595275989,-0.154764197069142,-1.34052577868675,0.14661541562454,0.010045950546643,-0.0325877983655101,-0.0426337489121531
"WST",4,"kappa_2","strong",3,"WST_clean",0.784140858356203,"BALANCED",5,2,4,1,2,3,4,3,FALSE,-2.79555163451328,0.241377206630116,-2.78409689277867,0.00245608814459179,-2.80549529197768,0.165959249718592,-0.0114547417346103,0.00994365746440362,0.0213983991990139
"WST",4,"kappa_2","strong",3,"WST_clean",0.784140858356203,"BALANCED",6,3,4,1,0,1,2,3,FALSE,-1.38207872485216,0.0593088218144934,-1.38713084046833,0.0212950626284174,-1.3446751877039,0.0274470366294912,0.00505211561616914,-0.037403537148256,-0.0424556527644251
"WST",4,"kappa_2","strong",3,"WST_clean",0.784140858356203,"BALANCED",7,1,5,0,0,0,2,1,FALSE,-0.554820532824415,0.32470277788531,-0.554484528592573,0.0595155031439922,-0.55991151183213,0.00961925799150931,-0.000336004231842324,0.00509097900771494,0.00542698323955726
"WST",4,"kappa_2","strong",3,"WST_clean",0.784140858356203,"BALANCED",8,2,5,0,0,0,4,1,FALSE,-0.844300571506108,0.0373069970444223,-0.844704054028123,0.16446623642738,-0.855716960134099,0.0312292700712955,0.000403482522015608,0.0114163886279908,0.0110129061059752
"WST",4,"kappa_2","strong",3,"WST_clean",0.784140858356203,"BALANCED",9,3,5,0,0,0,2,1,FALSE,-0.542658622073309,0.30397481521265,-0.550182747668198,-0.0661002676517546,-0.555255429188309,-0.0180420418491167,0.00752412559488924,0.012596807115,0.00507268152011076
"WST",4,"kappa_2","strong",3,"WST_clean",0.784140858356203,"BALANCED",10,4,5,0,0,0,3,1,FALSE,-1.65049362951589,0.263167759010664,-1.62408556649334,0.24267335846694,-1.64801309414873,0.0198630515532928,-0.0264080630225454,-0.00248053536715531,0.0239275276553901
"WST",4,"kappa_2","strong",3,"WST_clean",0.784140858356203,"BALANCED",11,1,6,4,0,4,2,4,FALSE,-2.59474268104993,0.133770719574253,-2.69976212867236,0.397081048229261,-2.5669748220261,0.128890718262158,0.105019447622428,-0.0277678590238297,-0.132787306646258
"WST",4,"kappa_2","strong",3,"WST_clean",0.784140858356203,"BALANCED",12,2,6,1,0,1,4,4,TRUE,-1.76749945120771,0.226088976316458,-1.76927085049832,0.157508331398882,-1.7740461584957,-0.135320347302715,0.00177139929060566,0.00654670728799367,0.00477530799738801
"WST",4,"kappa_2","strong",3,"WST_clean",0.784140858356203,"BALANCED",13,3,6,2,0,2,2,4,FALSE,-1.96773280745016,0.0452198810632459,-2.01685740492353,0.0915536998786023,-1.95746243737089,0.257479005821425,0.0491245974733783,-0.0102703700792697,-0.059394967552648
"WST",4,"kappa_2","strong",3,"WST_clean",0.784140858356203,"BALANCED",14,4,6,3,1,4,3,4,FALSE,-3.33381221313426,0.142084457633339,-3.3507677224011,0.154054649654657,-3.34923504973088,0.18915042458619,0.0169555092668405,0.0154228365966151,-0.00153267267022539
"WST",4,"kappa_2","strong",3,"WST_clean",0.784140858356203,"BALANCED",15,5,6,2,0,2,1,4,FALSE,-2.19936914113881,0.0417696850330584,-2.14517266642016,0.189585004462588,-2.14364925178742,0.1441916638899,-0.054196474718653,-0.0557198893513915,-0.00152341463273853
"WST",4,"kappa_2","strong",3,"WST_clean",0.784140858356203,"BALANCED",16,1,7,0,2,2,2,1,FALSE,-2.84370742432717,0.603100656700439,-2.79614306162795,0.451757123064745,-2.69830234008254,0.188898070415164,-0.0475643626992168,-0.145405084244627,-0.0978407215454098
"WST",4,"kappa_2","strong",3,"WST_clean",0.784140858356203,"BALANCED",17,2,7,0,1,1,4,1,FALSE,-1.19778944165937,0.189531369673453,-1.17143822272439,0.337849831659314,-1.16660365134417,0.096270857449235,-0.0263512189349715,-0.0311857903151971,-0.00483457138022558
"WST",4,"kappa_2","strong",3,"WST_clean",0.784140858356203,"BALANCED",18,3,7,0,0,0,2,1,FALSE,-0.628849223271333,0.0484858302692719,-0.632987531816621,0.0354306963474055,-0.647972239316866,0.0510247180550788,0.00413830854528818,0.0191230160455333,0.0149847075002452
