"gen_model","K_true","density","hierch","rep_id","scenario_id","theta_ocrp","dgp_partition","dyad_id","i","j","Aij","Aji","Nij","zi_true","zj_true","same_true","elpd_WST","pareto_k_WST","elpd_SST","pareto_k_SST","elpd_DC_SBM","pareto_k_DC_SBM","delta_elpd_WST_minus_SST","delta_elpd_WST_minus_DC","delta_elpd_SST_minus_DC"
"WST",4,"kappa_2","strong",4,"WST_clean",0.784140858356203,"BALANCED",1,1,2,2,0,2,2,3,FALSE,-1.74046442691024,0.334260325379962,-1.77893247341382,0.141780404431073,-1.72113022447351,0.0444314805293087,0.0384680465035805,-0.019334202436732,-0.0578022489403125
"WST",4,"kappa_2","strong",4,"WST_clean",0.784140858356203,"BALANCED",2,1,3,0,1,1,2,1,FALSE,-2.54917227669249,0.115458043379193,-2.56063665949456,0.0959428753597008,-2.50890071618852,0.259860299979907,0.0114643828020782,-0.0402715605039639,-0.051735943306042
"WST",4,"kappa_2","strong",4,"WST_clean",0.784140858356203,"BALANCED",3,2,3,2,2,4,3,1,FALSE,-3.50296580191887,0.0906792733097894,-3.70043029983449,-0.0288494871655178,-3.54822828714246,0.00882285486617057,0.197464497915619,0.0452624852235957,-0.152202012692023
"WST",4,"kappa_2","strong",4,"WST_clean",0.784140858356203,"BALANCED",4,1,4,1,1,2,2,4,FALSE,-3.02581014554255,0.03975066028374,-3.06972102404736,0.023772562787737,-3.04871812419304,0.19757674392542,0.0439108785048177,0.0229079786504993,-0.0210028998543184
"WST",4,"kappa_2","strong",4,"WST_clean",0.784140858356203,"BALANCED",5,2,4,2,1,3,3,4,FALSE,-2.52203712615704,-0.100303886549827,-2.52231491548922,0.258600197440947,-2.5480814869332,-0.0592365030382519,0.000277789332186806,0.0260443607761625,0.0257665714439756
"WST",4,"kappa_2","strong",4,"WST_clean",0.784140858356203,"BALANCED",6,3,4,1,0,1,1,4,FALSE,-1.23533368632114,0.164872174396805,-1.19654762477691,0.320685543112565,-1.21605632771622,-0.182741561610134,-0.0387860615442328,-0.0192773586049162,0.0195087029393166
"WST",4,"kappa_2","strong",4,"WST_clean",0.784140858356203,"BALANCED",7,1,5,0,0,0,2,2,TRUE,-1.47079725941,0.102248276047699,-1.47846836393443,-0.0830162096678937,-1.47405717786424,0.123297804971587,0.00767110452442932,0.00325991845424056,-0.00441118607018876
"WST",4,"kappa_2","strong",4,"WST_clean",0.784140858356203,"BALANCED",8,2,5,0,1,1,3,2,FALSE,-1.46085513604759,0.092066920815407,-1.4824804219941,0.328503363419048,-1.44902612554755,0.170103023476998,0.0216252859465129,-0.0118290105000396,-0.0334542964465525
"WST",4,"kappa_2","strong",4,"WST_clean",0.784140858356203,"BALANCED",9,3,5,3,0,3,1,2,FALSE,-2.15001404278335,0.0206707946190601,-2.19569263682554,0.251462817731437,-2.13021979204191,-0.0905393039285342,0.0456785940421858,-0.0197942507414428,-0.0654728447836286
"WST",4,"kappa_2","strong",4,"WST_clean",0.784140858356203,"BALANCED",10,4,5,2,2,4,4,2,FALSE,-3.54299760987391,0.0800474763695867,-3.62527708771462,-0.0217536045392881,-3.58203627080365,0.124450644809501,0.0822794778407125,0.0390386609297435,-0.043240816910969
