"gen_model","K_true","density","hierch","rep_id","scenario_id","theta_ocrp","dgp_partition","dyad_id","i","j","Aij","Aji","Nij","zi_true","zj_true","same_true","elpd_WST","pareto_k_WST","elpd_SST","pareto_k_SST","elpd_DC_SBM","pareto_k_DC_SBM","delta_elpd_WST_minus_SST","delta_elpd_WST_minus_DC","delta_elpd_SST_minus_DC"
"WST",8,"kappa_0.6","app_moderate",1,"WST_appModerate",2.1959442631574,"OCRP_MIN",1,1,2,0,1,1,4,1,FALSE,-1.22144292586363,0.162382055374214,-1.22027976691994,0.0513675807021709,-1.20183181072582,0.258341099468879,-0.0011631589436929,-0.0196111151378044,-0.0184479561941115
"WST",8,"kappa_0.6","app_moderate",1,"WST_appModerate",2.1959442631574,"OCRP_MIN",2,1,3,0,0,0,4,4,TRUE,-0.462870268574184,0.0929589606834113,-0.472473426787786,0.118005398362325,-0.549954714268553,0.0552247164441832,0.00960315821360247,0.0870844456943694,0.0774812874807669
"WST",8,"kappa_0.6","app_moderate",1,"WST_appModerate",2.1959442631574,"OCRP_MIN",3,2,3,1,0,1,1,4,FALSE,-1.15165822441111,0.195039171233963,-1.149408871183,0.48919914300351,-1.15102873904181,0.178072117662091,-0.00224935322810715,-0.00062948536929408,0.00161986785881307
"WST",8,"kappa_0.6","app_moderate",1,"WST_appModerate",2.1959442631574,"OCRP_MIN",4,1,4,0,0,0,4,4,TRUE,-0.507395964751031,0.043133382273056,-0.503732252208763,0.0880426242000639,-0.590432108447759,0.16161812705342,-0.00366371254226827,0.0830361436967282,0.0866998562389965
"WST",8,"kappa_0.6","app_moderate",1,"WST_appModerate",2.1959442631574,"OCRP_MIN",5,2,4,1,0,1,1,4,FALSE,-1.18703509980674,0.381428991338563,-1.16446558349041,0.0196142974769605,-1.16502847182549,0.148192478855384,-0.0225695163163238,-0.0220066279812432,0.000562888335080558
"WST",8,"kappa_0.6","app_moderate",1,"WST_appModerate",2.1959442631574,"OCRP_MIN",6,3,4,1,0,1,4,4,TRUE,-2.07390102201581,0.218411032989024,-2.09711861992773,0.725256394241449,-1.97682225677686,-0.0509574889485502,0.0232175979119171,-0.0970787652389493,-0.120296363150866
"WST",8,"kappa_0.6","app_moderate",1,"WST_appModerate",2.1959442631574,"OCRP_MIN",7,1,5,0,2,2,4,2,FALSE,-1.96918759003223,0.0417490167565934,-1.97707127815909,0.133388342049583,-2.04345218726071,0.189688674365722,0.00788368812685558,0.0742645972284803,0.0663809091016248
"WST",8,"kappa_0.6","app_moderate",1,"WST_appModerate",2.1959442631574,"OCRP_MIN",8,2,5,0,0,0,1,2,FALSE,-0.421131808950074,0.086880626382097,-0.414165688193217,0.194875637622522,-0.502043461654222,-0.0871040353166566,-0.00696612075685721,0.080911652704148,0.0878777734610052
"WST",8,"kappa_0.6","app_moderate",1,"WST_appModerate",2.1959442631574,"OCRP_MIN",9,3,5,1,1,2,4,2,FALSE,-3.77154919915552,-0.0441036460010588,-3.78490351537506,0.297205127274811,-3.70477863361166,0.187726711057619,0.0133543162195364,-0.0667705655438597,-0.0801248817633962
"WST",8,"kappa_0.6","app_moderate",1,"WST_appModerate",2.1959442631574,"OCRP_MIN",10,4,5,0,0,0,4,2,FALSE,-0.987051766941605,0.288377526353451,-0.927823591423163,-0.000232273847660613,-0.870168392782586,-0.014852199622305,-0.0592281755184425,-0.11688337415902,-0.0576551986405773
