"gen_model","fit_model","K_true","K_hat","K_p.mean","hierch","kappa_mean","kappa_var","psi_mean","psi_var","theta_ocrp","ocrp_attempts","block_sizes_true","rate_kap","ari","vi","elpd","elpd_se","p_loo","p_loo_se","looic","looic_se","pk_bad","pk_bad_count","pareto_k_max","pareto_k_mean","n_loo_obs","time","seed","sigma0","tau0","dominance_target","N0_psi","thetaW_block_model_mean","thetaW_block_model_lo","thetaW_block_model_hi","thetaW_block_model_ess","thetaW_block_model_mcse","thetaS_block_model_mean","thetaS_block_model_lo","thetaS_block_model_hi","thetaS_block_model_ess","thetaS_block_model_mcse","thetaW_block_emp_mean","thetaW_block_emp_lo","thetaW_block_emp_hi","thetaW_block_emp_ess","thetaW_block_emp_mcse","thetaS_block_emp_mean","thetaS_block_emp_lo","thetaS_block_emp_hi","thetaS_block_emp_ess","thetaS_block_emp_mcse","thetaW_item_emp_mean","thetaW_item_emp_lo","thetaW_item_emp_hi","thetaW_item_emp_ess","thetaW_item_emp_mcse","thetaS_item_emp_mean","thetaS_item_emp_lo","thetaS_item_emp_hi","thetaS_item_emp_ess","thetaS_item_emp_mcse","bar_rho_model_mean","bar_rho_model_lo","bar_rho_model_hi","bar_rho_model_ess","bar_rho_model_mcse","thetaW_block_model_all_mean","thetaW_block_model_all_lo","thetaW_block_model_all_hi","thetaW_block_model_all_ess","thetaW_block_model_all_mcse","thetaS_block_model_all_mean","thetaS_block_model_all_lo","thetaS_block_model_all_hi","thetaS_block_model_all_ess","thetaS_block_model_all_mcse","thetaW_block_emp_all_mean","thetaW_block_emp_all_lo","thetaW_block_emp_all_hi","thetaW_block_emp_all_ess","thetaW_block_emp_all_mcse","thetaS_block_emp_all_mean","thetaS_block_emp_all_lo","thetaS_block_emp_all_hi","thetaS_block_emp_all_ess","thetaS_block_emp_all_mcse","thetaW_item_emp_all_mean","thetaW_item_emp_all_lo","thetaW_item_emp_all_hi","thetaW_item_emp_all_ess","thetaW_item_emp_all_mcse","thetaS_item_emp_all_mean","thetaS_item_emp_all_lo","thetaS_item_emp_all_hi","thetaS_item_emp_all_ess","thetaS_item_emp_all_mcse","prem_block_model_avg","prem_block_emp_avg","prem_item_emp_avg","coverage_block_model_avg","coverage_block_emp_avg","coverage_item_emp_avg","transitive_triads_mean","transitive_triads_lo.2.5.","transitive_triads_hi.97.5.","cycle_mass_weighted_mean","min_backward_weight_mean","min_backward_weight_norm_mean","hierarchy_energy_mean","hierarchy_energy_lo.2.5.","hierarchy_energy_hi.97.5.","curl_energy_mean","p_post_wst","p_prior_wst","bf_wst_0","log_bf_wst_0","p_post_sst","p_prior_sst","bf_sst_0","log_bf_sst_0","bf_sst_wst","log_bf_sst_wst","bf_prior_mc","violation_rate_mean","violation_rate_lo.2.5.","violation_rate_hi.97.5.","violation_count_mean","cross_mass_mean","n_draws_K_match","violation_rate_zhat","violation_count_zhat","elpd_rank","elpd_best_model","delta_elpd_best","delta_elpd_best_se","delta_elpd_best_z","elpd_wst_minus_sst","elpd_wst_minus_sst_se","elpd_wst_minus_sst_z","elpd_wst_minus_dc","elpd_wst_minus_dc_se","elpd_wst_minus_dc_z","elpd_sst_minus_dc","elpd_sst_minus_dc_se","elpd_sst_minus_dc_z","loo_pointwise_file","rep_id","density"
"SST","WST",8,7,7.352,"app_sparse",0.25,0.0225,3,0.01,2.1959442631574,140,"3;4;17;5;3;20;4;8",0.25,0.688633852514524,1.39345739506975,-1732.83355515636,51.4466555375311,180.329005681694,8.86923649973014,3465.66711031273,102.893311075062,0.0143849206349206,29,0.880398917979756,0.247601352065839,2016,76.021,1002,1.5,0.5,0.75,13,1,1,1,0,NA,0.396648178210678,0.2,0.631547619047619,96,0.0125312547337402,0.971742134711493,0.842830882352941,1,96,0.00457880597246401,0.387037468190581,0.175659937888199,0.571428571428571,96,0.0102863766153639,0.948800712923653,0.868279569892473,1,96,0.0040114654315621,0.699123923681813,0.517045454545455,0.83117816091954,96,0.00834462196468338,0.735907574766625,0.680235662711676,0.793127799872044,53.6977097835241,0.00408081037186418,0.841071428571429,0.582142857142857,1,96,0.0122614180987201,0.339285714285714,0.142857142857143,0.617857142857143,96,0.0128839180960849,0.764880952380952,0.45,1,96,0.0172463416144131,0.306547619047619,0.114285714285714,0.532142857142857,137.331015453738,0.0091531244782695,0.80297619047619,0.667857142857143,0.903571428571428,78.2984028138097,0.00700369493442984,0.592261904761905,0.428571428571429,0.742857142857143,96,0.00849884858428616,29.4375,27.4479166666667,29.625,0.841071428571429,0.78422619047619,0.846428571428571,1,1,1,0,0,0,0.780644631544114,0.617413459139738,0.914240981719645,3.69292633702514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.234417232750413,0.197221804511278,0.267802413696323,102.594666666667,435.850666666667,96,0.554502369668246,234,2,"SST",-4.74865501716408,4.07757590002222,1.16457795847239,-4.74865501716408,4.07757590002222,1.16457795847239,38.8313253904764,7.48332401478761,5.18904771646167,43.5799804076405,9.18930198809731,4.74246906501589,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_103612/loo_pointwise/loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv",1,"kappa_0.25"
"SST","SST",8,6,6.95733333333333,"app_sparse",0.25,0.0225,3,0.01,2.1959442631574,140,"3;4;17;5;3;20;4;8",0.25,0.742176972600689,1.508111548167,-1728.0849001392,51.7407952002141,166.139640257988,8.36464777712042,3456.1698002784,103.481590400428,0.0143849206349206,29,1.13461239239025,0.225293963991917,2016,191.964,1003,1.5,0.5,0.75,13,1,1,1,0,NA,1,1,1,0,NA,0.999450247388675,1,1,107,0.000549752611324905,0.439543952016464,0.2325,0.7,70.6735493102247,0.0131830623850193,0.954203397213944,0.866666666666667,1,70.9878493955246,0.00574075015566774,0.720372954664135,0.489705882352941,0.89093567251462,107,0.0102665467194272,0.815701930067214,0.762206203082546,0.866579988529044,39.7761827813961,0.00502856491728833,1,1,1,0,NA,1,1,1,0,NA,0.926168224299065,0.7475,1,107,0.0102073761711123,0.40981308411215,0.2,0.6675,54.0704135423374,0.0164035197106122,0.811214953271028,0.65,0.95,107,0.00816717226957192,0.613084112149533,0.4,0.8175,99.3352774905989,0.0110327936737489,20,18.5327102803738,17.0093457943925,1,0.926635514018692,0.850467289719626,1,1,1,0,0,0,0.973358010493137,0.924802330845705,0.997372478892822,0.440024720787904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.227583119983008,0.198663653243806,0.261833839918946,99.0773333333333,433.714666666667,107,0.5575,223,1,"SST",0,0,NA,-4.74865501716408,4.07757590002222,1.16457795847239,38.8313253904764,7.48332401478761,5.18904771646167,43.5799804076405,9.18930198809731,4.74246906501589,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_103612/loo_pointwise/loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv",1,"kappa_0.25"
"SST","DC-SBM",8,4,3.90933333333333,"app_sparse",0.25,0.0225,3,0.01,2.1959442631574,140,"3;4;17;5;3;20;4;8",0.25,0.84706565950029,2.3083148964153,-1771.66488054684,51.1666320087655,137.514951658996,6.95185006640953,3543.32976109368,102.333264017531,0.0545634920634921,110,1.31870690367713,0.245251937285637,2016,17.647,1004,1.5,0.5,0.75,13,0.847474747474747,0.5,1,165,0.0187043391962215,0.246969696969697,0,0.75,165,0.0190478540138382,0.901785714285714,0.5,1,168,0.014780815058309,0.201388888888889,0,0.706249999999997,168,0.0167599191559492,0.939349112426035,0.533333333333333,1,209.711081029564,0.0100014411852089,0.682938856015779,0,1,169,0.0204305971238856,0.727649381148495,0.552650997438901,0.849365556485248,169,0.00583216441215895,0.687869822485207,0,1,169,0.0257650160131584,0.226331360946746,0,0.75,146.909241049261,0.0193910981578876,0.760355029585799,0.25,1,132.258549271903,0.0269761611986784,0.18491124260355,0,0.5,169,0.0148771901156366,0.813609467455621,0.3,1,84.2956902391028,0.0226319729518597,0.60207100591716,0,1,169,0.0200615205783416,3.20710059171598,3.31952662721894,3.43786982248521,0.801775147928994,0.829881656804734,0.859467455621302,0.83284023668639,0.5,1,0.667707663210053,0.439863751371247,0.054431093658661,0.772556487307279,0.250121411278056,0.978764478495762,6.40098862744715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.201480061424631,0.157772118468214,0.263362748187835,59.7306666666667,294.853333333333,169,0.508474576271186,150,3,"SST",-43.5799804076405,9.18930198809731,4.74246906501589,-4.74865501716408,4.07757590002222,1.16457795847239,38.8313253904764,7.48332401478761,5.18904771646167,43.5799804076405,9.18930198809731,4.74246906501589,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_103612/loo_pointwise/loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv",1,"kappa_0.25"
"WST","WST",8,4,5.56266666666667,"app_sparse",0.25,0.0225,2.5,0.16,2.1959442631574,495,"4;6;3;11;8;9;17;6",0.25,0.605386783589101,1.4503822946085,-1657.77922121265,48.4453244780288,141.299933991096,7.09152062717302,3315.5584424253,96.8906489560576,0.0138888888888889,28,1.18344664374099,0.214568517468653,2016,55.836,1003,1.5,0.5,0.75,13,1,1,1,0,NA,0.223684210526316,0,0.65,36.7292588991179,0.0387315191199058,1,1,1,0,NA,0.223684210526316,0,0.65,32.3495427582798,0.0283940018617402,0.91374269005848,0.666666666666667,1,57,0.0179397003103529,0.619883040935672,0.25,1,57,0.0280648447667434,0.880682697205651,0.828898616048482,0.918541482348308,61.7149697833418,0.00291581598330223,1,1,1,0,NA,0.223684210526316,0,0.65,36.7292588991179,0.0387315191199058,1,1,1,0,NA,0.223684210526316,0,0.65,32.3495427582798,0.0283940018617402,0.868421052631579,0.5,1,57,0.02432135198774,0.583333333333333,0.25,1,57,0.0282181056602133,4,4,3.7719298245614,1,1,0.942982456140351,1,1,1,0,0,0,0.763786285994519,0.654341603289334,0.896979184695461,10.4684963943688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.116851491417934,0.091199827023627,0.150051948158612,52.752,448.608,57,0.270983213429257,113,2,"DC-SBM",-14.7685408361558,2.85398665546708,5.17470563776649,7.53397647297038,4.2233384653177,1.78389123553317,-14.7685408361558,2.85398665546708,5.17470563776649,-22.3025173091262,5.59573963118791,3.98562456066091,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_103612/loo_pointwise/loo_pointwise_rep001_WST_appSparse_WST_K8_kappa_0.25_app_sparse_seed1002.csv",1,"kappa_0.25"
"WST","SST",8,4,5.62666666666667,"app_sparse",0.25,0.0225,2.5,0.16,2.1959442631574,495,"4;6;3;11;8;9;17;6",0.25,0.605386783589101,1.32033800123336,-1665.31319768562,49.1269277704831,149.118392293464,7.66644688321857,3330.62639537124,98.2538555409663,0.0223214285714286,45,1.28478422787135,0.208238878003726,2016,174.939,1004,1.5,0.5,0.75,13,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.345588235294118,0,0.75,43.3481688664896,0.0365442453657681,0.966911764705882,0.75,1,68,0.0103500144268776,0.611519607843137,0.25,1,36.1938159245393,0.0369678124166929,0.904387531078316,0.874054543054141,0.925040403844353,68,0.00173909205500167,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.345588235294118,0,0.75,43.3481688664896,0.0365442453657681,0.926470588235294,0.75,1,68,0.0148695892408466,0.588235294117647,0.25,1,35.5107756412446,0.0381930256526219,4,4,3.83823529411765,1,1,0.959558823529412,1,1,1,0,0,0,0.908556625910274,0.85397014061805,0.965815559384251,3.07023855644214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106408906404804,0.0916209805665615,0.125070417867913,47.112,442.077333333333,68,0.252380952380952,106,3,"DC-SBM",-22.3025173091262,5.59573963118791,3.98562456066091,7.53397647297038,4.2233384653177,1.78389123553317,-14.7685408361558,2.85398665546708,5.17470563776649,-22.3025173091262,5.59573963118791,3.98562456066091,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_103612/loo_pointwise/loo_pointwise_rep001_WST_appSparse_WST_K8_kappa_0.25_app_sparse_seed1002.csv",1,"kappa_0.25"
"WST","DC-SBM",8,4,4.48,"app_sparse",0.25,0.0225,2.5,0.16,2.1959442631574,495,"4;6;3;11;8;9;17;6",0.25,0.605386783589101,1.4503822946085,-1643.01068037649,47.2540328172535,112.547169558104,5.58972907133822,3286.02136075299,94.508065634507,0.09375,189,1.78894068996952,0.300544556475246,2016,22.351,1005,1.5,0.5,0.75,13,0.997747747747748,1,1,222,0.00225225225225225,0.190315315315315,0,0.5,424.180866307773,0.00946415999117897,1,1,1,0,NA,0.218468468468468,0,0.5,222,0.00752650701459026,0.901651651651652,0.666666666666667,1,178.177087797921,0.00992709291866077,0.623123123123123,0.13125,1,222,0.0151491939260772,0.893844925274694,0.852863710923389,0.924404352648057,175.970128135377,0.00151754909007364,0.997747747747748,1,1,222,0.00225225225225225,0.190315315315315,0,0.5,424.180866307773,0.00946415999117897,1,1,1,0,NA,0.218468468468468,0,0.5,222,0.00752650701459026,0.870495495495496,0.5,1,222,0.0109095225201218,0.599099099099099,0.13125,1,222,0.0151896278270037,4,4,3.84684684684685,1,1,0.961711711711712,0.997747747747748,1,1,0.00852585706798754,0.000232040463996936,1.82709013843312e-05,0.761425976997215,0.666336374337163,0.885872116334073,14.7374211546506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.102151575459223,0.0880952380952381,0.131067196640168,44.1146666666667,430.365333333333,222,0.270983213429257,113,1,"DC-SBM",0,0,NA,7.53397647297038,4.2233384653177,1.78389123553317,-14.7685408361558,2.85398665546708,5.17470563776649,-22.3025173091262,5.59573963118791,3.98562456066091,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_103612/loo_pointwise/loo_pointwise_rep001_WST_appSparse_WST_K8_kappa_0.25_app_sparse_seed1002.csv",1,"kappa_0.25"
