source_file,gen_model,K_true,density,hierch,rep_id,scenario_id,theta_ocrp,dgp_partition,comparison,block_distance,n_dyads,sum_delta,se_delta,z_abs,significant_2se,mean_delta,positive_fraction,mean_Nij,mean_total_edges,mean_net_edges
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,SST_minus_DC,0,382,8.877515288752631,3.2481334642885322,2.7331128435318632,TRUE,0.02323956881872417,0.5863874345549738,0.37172774869109937,0.37172774869109937,-0.06282722513088997
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,SST_minus_DC,1,352,1.464514626391456,3.539169524107328,0.4138017736691619,FALSE,0.0041605529158848225,0.5965909090909091,0.21590909090909094,0.21590909090909094,-0.01704545454545454
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,SST_minus_DC,2,394,16.30487213124351,5.801243193379369,2.8105824196184948,TRUE,0.041382924190973384,0.5,0.48223350253807135,0.48223350253807135,0.06091370558375577
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,SST_minus_DC,3,411,7.561041951248871,3.169195133047282,2.385792491098107,TRUE,0.01839669574513111,0.6058394160583942,0.17518248175182494,0.17518248175182494,-0.03892944038929445
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,SST_minus_DC,4,197,-0.19660370008824185,3.4699496340893017,0.05665894921262771,FALSE,-9.979883253210169e-4,0.48223350253807107,0.37055837563451766,0.37055837563451766,-0.015228426395938953
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,SST_minus_DC,5,212,5.590833595120001,1.987388253949965,2.813156203378043,TRUE,0.026371856580754704,0.6981132075471698,0.19811320754716977,0.19811320754716977,0
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,SST_minus_DC,6,44,0.9003584555027795,0.943616584456721,0.9541570912736267,FALSE,0.020462692170517712,0.5681818181818182,0.34090909090909094,0.34090909090909094,0.20454545454545456
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,SST_minus_DC,7,24,3.0774480594709535,0.6252063590297362,4.922291680217192,TRUE,0.12822700247795638,0.9583333333333334,0.041666666666666664,0.041666666666666664,0.041666666666666664
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,WST_minus_DC,0,382,6.774099973644159,3.095665723850903,2.188253053762345,TRUE,0.0177332460043041,0.6020942408376964,0.37172774869109937,0.37172774869109937,-0.06282722513088997
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,WST_minus_DC,1,352,3.390837567840118,2.8766288884438276,1.178753916246201,FALSE,0.00963306127227307,0.6164772727272727,0.21590909090909094,0.21590909090909094,-0.01704545454545454
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,WST_minus_DC,2,394,14.337008953729939,4.694399485503852,3.0540666592185306,TRUE,0.03638834759829935,0.4796954314720812,0.48223350253807135,0.48223350253807135,0.06091370558375577
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,WST_minus_DC,3,411,5.838360850127551,2.279950995870094,2.5607396214669373,TRUE,0.014205257542889463,0.6155717761557178,0.17518248175182494,0.17518248175182494,-0.03892944038929445
