source_file,gen_model,K_true,density,hierch,rep_id,scenario_id,theta_ocrp,dgp_partition,comparison,first_model,second_model,n_dyads,sum_delta,se_delta,z_abs,significant_2se,mean_delta,sd_delta,positive_fraction,max_abs_pointwise_delta,mean_Nij
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,SST_minus_DC,SST,DC,2016,43.57998040764201,9.189301988097307,4.742469065016055,TRUE,0.02161705377363202,0.20466202180393306,0.5808531746031746,2.54469017276356,0.30307539682539714
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,WST_minus_DC,WST,DC,2016,38.83132539047949,7.483324014787614,5.189047716462077,TRUE,0.019261570134166316,0.16666687248543396,0.5848214285714286,1.41455599412765,0.30307539682539714
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,WST_minus_SST,WST,SST,2016,-4.748655017162568,4.077575900022217,1.1645779584720162,FALSE,-0.002355483639465593,0.09081483325267578,0.4538690476190476,2.016926549858,0.30307539682539714
loo_pointwise_rep001_WST_appSparse_WST_K8_kappa_0.25_app_sparse_seed1002.csv,WST,8,kappa_0.25,app_sparse,1,WST_appSparse,2.1959442631574,OCRP_MIN,SST_minus_DC,SST,DC,2016,-22.30251730912669,5.595739631187914,3.985624560661002,TRUE,-0.011062756601749383,0.12462702693748781,0.6021825396825397,0.968335610415252,0.2956349206349205
loo_pointwise_rep001_WST_appSparse_WST_K8_kappa_0.25_app_sparse_seed1002.csv,WST,8,kappa_0.25,app_sparse,1,WST_appSparse,2.1959442631574,OCRP_MIN,WST_minus_DC,WST,DC,2016,-14.76854083615499,2.8539866554670787,5.174705637766198,TRUE,-0.0073256650972991135,0.06356333482846815,0.5848214285714286,0.469519046354211,0.2956349206349205
loo_pointwise_rep001_WST_appSparse_WST_K8_kappa_0.25_app_sparse_seed1002.csv,WST,8,kappa_0.25,app_sparse,1,WST_appSparse,2.1959442631574,OCRP_MIN,WST_minus_SST,WST,SST,2016,7.533976472971724,4.223338465317704,1.7838912355334926,FALSE,0.003737091504450221,0.09406122360477685,0.48660714285714285,0.848046925470265,0.2956349206349205
