"gen_model","K_true","density","hierch","rep_id","scenario_id","theta_ocrp","dgp_partition","dyad_id","i","j","Aij","Aji","Nij","zi_true","zj_true","same_true","elpd_WST","pareto_k_WST","elpd_SST","pareto_k_SST","elpd_DC_SBM","pareto_k_DC_SBM","delta_elpd_WST_minus_SST","delta_elpd_WST_minus_DC","delta_elpd_SST_minus_DC"
"SST",4,"kappa_5","verystrong",1,"scn_001",1,"OCRP",1,1,2,1,1,2,4,4,TRUE,-2.26457585971135,0.0918372293158111,-2.31447843162384,-0.0381544990564332,-2.32626144363085,0.141280576349343,0.0499025719124866,0.0616855839195019,0.0117830120070153
"SST",4,"kappa_5","verystrong",1,"scn_001",1,"OCRP",2,1,3,3,2,5,4,4,TRUE,-3.12531359687398,0.121397019618681,-3.06584725486713,0.371169418349842,-3.06492801955496,-0.0837900770431025,-0.0594663420068509,-0.0603855773190229,-0.000919235312172084
"SST",4,"kappa_5","verystrong",1,"scn_001",1,"OCRP",3,2,3,1,2,3,4,4,TRUE,-2.52642146997686,0.181275433696394,-2.55409774784438,0.178650116369523,-2.56162955069599,0.16594647656532,0.0276762778675161,0.0352080807191255,0.00753180285160937
"SST",4,"kappa_5","verystrong",1,"scn_001",1,"OCRP",4,1,4,0,2,2,4,2,FALSE,-1.54454603161658,0.168079909649938,-1.62734908049497,0.149256847079212,-1.5446866506208,0.142295530258163,0.0828030488783922,0.000140619004218578,-0.0826624298741736
"SST",4,"kappa_5","verystrong",1,"scn_001",1,"OCRP",5,2,4,0,3,3,4,2,FALSE,-2.02785907471943,0.131520984921584,-2.12871891380854,0.205363204888613,-2.01787177657665,0.437202318363245,0.10085983908911,-0.00998729814278043,-0.11084713723189
"SST",4,"kappa_5","verystrong",1,"scn_001",1,"OCRP",6,3,4,0,4,4,4,2,FALSE,-2.47723891672532,-0.0899134964891264,-2.5962434305665,0.106087763483596,-2.46283453528242,0.0298993184017281,0.119004513841186,-0.0144043814428985,-0.133408895284084
"SST",4,"kappa_5","verystrong",1,"scn_001",1,"OCRP",7,1,5,1,0,1,4,4,TRUE,-3.02627255486757,0.209376659403396,-3.21941189501699,-0.0199568147263372,-3.19049179497224,0.240929927463083,0.19313934014942,0.164219240104678,-0.0289201000447425
"SST",4,"kappa_5","verystrong",1,"scn_001",1,"OCRP",8,2,5,0,1,1,4,4,TRUE,-2.75856159675942,0.133752837816663,-2.9310574652898,0.212891879761832,-2.91983357035299,0.228748366912467,0.172495868530373,0.161271973593569,-0.011223894936804
"SST",4,"kappa_5","verystrong",1,"scn_001",1,"OCRP",9,3,5,3,4,7,4,4,TRUE,-4.35757165412012,0.148811078312415,-4.11288590840585,-0.159295674795834,-4.15159740450909,0.204237310410772,-0.244685745714269,-0.205974249611029,0.0387114961032395
"SST",4,"kappa_5","verystrong",1,"scn_001",1,"OCRP",10,4,5,2,0,2,2,4,FALSE,-1.5484494607601,0.0976511854020646,-1.64412680319154,0.175958875017668,-1.55526729321547,0.0763778788319191,0.0956773424314399,0.00681783245536405,-0.0888595099760758
