"gen_model","K_true","density","hierch","rep_id","scenario_id","theta_ocrp","dgp_partition","dyad_id","i","j","Aij","Aji","Nij","zi_true","zj_true","same_true","elpd_WST","pareto_k_WST","elpd_SST","pareto_k_SST","elpd_DC_SBM","pareto_k_DC_SBM","delta_elpd_WST_minus_SST","delta_elpd_WST_minus_DC","delta_elpd_SST_minus_DC"
"WST",4,"kappa_5","verystrong",1,"scn_002",1,"BALANCED",1,1,2,2,4,6,1,1,TRUE,-3.49247742421653,0.129927328120621,-3.49370504804509,0.243085596749652,-3.49965110360635,0.0765375560122797,0.00122762382856223,0.00717367938982161,0.00594605556125938
"WST",4,"kappa_5","verystrong",1,"scn_002",1,"BALANCED",2,1,3,0,3,3,1,1,TRUE,-3.97280533737496,0.163073899116673,-3.98221331759883,-0.0036853241665552,-3.9843789391502,0.305058649480306,0.0094079802238678,0.0115736017752406,0.00216562155137279
"WST",4,"kappa_5","verystrong",1,"scn_002",1,"BALANCED",3,2,3,2,1,3,1,1,TRUE,-3.35946241959999,-0.0283469570568478,-3.35527279896639,0.0501673824074863,-3.35359311874343,-0.0640528934221974,-0.0041896206335954,-0.00586930085655624,-0.00167968022296083
"WST",4,"kappa_5","verystrong",1,"scn_002",1,"BALANCED",4,1,4,5,0,5,1,2,FALSE,-2.10474999183293,-0.0764135953081426,-2.07910661403899,-0.143644837130186,-2.04174872769433,0.32375069284997,-0.0256433777939327,-0.0630012641385926,-0.03735788634466
"WST",4,"kappa_5","verystrong",1,"scn_002",1,"BALANCED",5,2,4,3,0,3,1,2,FALSE,-2.90645807300536,0.115576919685339,-2.9288789375834,0.0658855587222537,-2.86095906746519,0.201534250815423,0.022420864578037,-0.0454990055401758,-0.0679198701182129
"WST",4,"kappa_5","verystrong",1,"scn_002",1,"BALANCED",6,3,4,5,1,6,1,2,FALSE,-3.18044533361547,0.135993408651255,-3.24330207714824,0.315412551951871,-3.33970350012409,0.155046082720694,0.0628567435327723,0.15925816650862,0.0964014229758474
"WST",4,"kappa_5","verystrong",1,"scn_002",1,"BALANCED",7,1,5,7,0,7,1,3,FALSE,-2.82723132622275,-0.0845142139095624,-2.75977008613611,0.263521348015739,-2.72429150685309,0.222695713120125,-0.0674612400866401,-0.102939819369663,-0.0354785792830228
"WST",4,"kappa_5","verystrong",1,"scn_002",1,"BALANCED",8,2,5,3,0,3,1,3,FALSE,-2.5115470687077,0.202095320847826,-2.50069211947128,0.177955348116441,-2.43914576078561,-0.0406369949705798,-0.0108549492364221,-0.0724013079220933,-0.0615463586856713
"WST",4,"kappa_5","verystrong",1,"scn_002",1,"BALANCED",9,3,5,9,0,9,1,3,FALSE,-3.37126047633747,0.328021496515143,-3.29779355943964,0.419403402488221,-3.239914833138,0.161477947084501,-0.0734669168978312,-0.131345643199468,-0.0578787263016363
"WST",4,"kappa_5","verystrong",1,"scn_002",1,"BALANCED",10,4,5,4,0,4,2,3,FALSE,-2.00698403325946,0.11356903110667,-1.89968391858678,0.219387782221594,-1.92178496977092,0.0865858683854133,-0.107300114672686,-0.0851990634885409,0.0221010511841451
