"gen_model","fit_model","K_true","K_hat","K_p.mean","hierch","kappa_mean","kappa_var","psi_mean","psi_var","theta_ocrp","ocrp_attempts","block_sizes_true","rate_kap","ari","vi","elpd","elpd_se","p_loo","p_loo_se","looic","looic_se","pk_bad","pk_bad_count","pareto_k_max","pareto_k_mean","n_loo_obs","time","seed","sigma0","tau0","dominance_target","N0_psi","thetaW_block_model_mean","thetaW_block_model_lo","thetaW_block_model_hi","thetaW_block_model_ess","thetaW_block_model_mcse","thetaS_block_model_mean","thetaS_block_model_lo","thetaS_block_model_hi","thetaS_block_model_ess","thetaS_block_model_mcse","thetaW_block_emp_mean","thetaW_block_emp_lo","thetaW_block_emp_hi","thetaW_block_emp_ess","thetaW_block_emp_mcse","thetaS_block_emp_mean","thetaS_block_emp_lo","thetaS_block_emp_hi","thetaS_block_emp_ess","thetaS_block_emp_mcse","thetaW_item_emp_mean","thetaW_item_emp_lo","thetaW_item_emp_hi","thetaW_item_emp_ess","thetaW_item_emp_mcse","thetaS_item_emp_mean","thetaS_item_emp_lo","thetaS_item_emp_hi","thetaS_item_emp_ess","thetaS_item_emp_mcse","bar_rho_model_mean","bar_rho_model_lo","bar_rho_model_hi","bar_rho_model_ess","bar_rho_model_mcse","thetaW_block_model_all_mean","thetaW_block_model_all_lo","thetaW_block_model_all_hi","thetaW_block_model_all_ess","thetaW_block_model_all_mcse","thetaS_block_model_all_mean","thetaS_block_model_all_lo","thetaS_block_model_all_hi","thetaS_block_model_all_ess","thetaS_block_model_all_mcse","thetaW_block_emp_all_mean","thetaW_block_emp_all_lo","thetaW_block_emp_all_hi","thetaW_block_emp_all_ess","thetaW_block_emp_all_mcse","thetaS_block_emp_all_mean","thetaS_block_emp_all_lo","thetaS_block_emp_all_hi","thetaS_block_emp_all_ess","thetaS_block_emp_all_mcse","thetaW_item_emp_all_mean","thetaW_item_emp_all_lo","thetaW_item_emp_all_hi","thetaW_item_emp_all_ess","thetaW_item_emp_all_mcse","thetaS_item_emp_all_mean","thetaS_item_emp_all_lo","thetaS_item_emp_all_hi","thetaS_item_emp_all_ess","thetaS_item_emp_all_mcse","prem_block_model_avg","prem_block_emp_avg","prem_item_emp_avg","coverage_block_model_avg","coverage_block_emp_avg","coverage_item_emp_avg","transitive_triads_mean","transitive_triads_lo.2.5.","transitive_triads_hi.97.5.","cycle_mass_weighted_mean","min_backward_weight_mean","min_backward_weight_norm_mean","hierarchy_energy_mean","hierarchy_energy_lo.2.5.","hierarchy_energy_hi.97.5.","curl_energy_mean","p_post_wst","p_prior_wst","bf_wst_0","log_bf_wst_0","p_post_sst","p_prior_sst","bf_sst_0","log_bf_sst_0","bf_sst_wst","log_bf_sst_wst","bf_prior_mc","violation_rate_mean","violation_rate_lo.2.5.","violation_rate_hi.97.5.","violation_count_mean","cross_mass_mean","n_draws_K_match","violation_rate_zhat","violation_count_zhat","elpd_rank","elpd_best_model","delta_elpd_best","delta_elpd_best_se","delta_elpd_best_z","elpd_wst_minus_sst","elpd_wst_minus_sst_se","elpd_wst_minus_sst_z","elpd_wst_minus_dc","elpd_wst_minus_dc_se","elpd_wst_minus_dc_z","elpd_sst_minus_dc","elpd_sst_minus_dc_se","elpd_sst_minus_dc_z","loo_pointwise_file","rep_id","density"
"WST","SST",4,4,4.10833333333333,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,1,0,-4525.1640748911,59.2804829063459,71.8511800231169,3.80233562849293,9050.3281497822,118.560965812692,0.00847457627118644,15,1.62387324939414,0.119037573477531,1770,1597.2,1006,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.25,0.25,0.25,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.787468493593596,0.774875911118295,0.801240245158962,536,0.000285272553979245,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.25,0.25,0.25,0,NA,0.75,0.75,0.75,0,NA,0.75,0.75,0.75,0,NA,4,4,3,1,1,0.75,1,1,1,0,0,0,0.866265577175939,0.8404093961779,0.898210957736507,1.40178376852129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.208754811234437,0.208712773812454,0.20946815808639,848.605,4065.075,536,0.393551562884568,1599,3,"DC-SBM",-10.3096640909562,5.23824899586956,1.9681508265616,7.64458220649885,5.02606860151766,1.52098644339843,-2.66508188445732,1.46464655408669,1.81960752034076,-10.3096640909562,5.23824899586956,1.9681508265616,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep002_WST_clean_WST_K4_kappa_2_strong_seed1004.csv",2,"kappa_2"
"WST","DC-SBM",4,4,4,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,1,0,-4514.85441080014,59.074337646447,72.3575873920812,3.626838683111,9029.70882160028,118.148675292894,0,0,0.655949558658448,0.0750531058411202,1770,70.2629999999999,1007,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,0.212916666666667,0,0.75,600,0.00848291940481817,1,1,1,0,NA,0.25,0.25,0.25,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.79878138416783,0.779169054432477,0.815761657380957,604.412189109238,0.000378351104387956,1,1,1,0,NA,0.212916666666667,0,0.75,600,0.00848291940481817,1,1,1,0,NA,0.25,0.25,0.25,0,NA,0.75,0.75,0.75,0,NA,0.75,0.75,0.75,0,NA,4,4,3,1,1,0.75,1,1,1,0,0,0,0.83069000624048,0.769246628875782,0.892855321125665,2.08505067107537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.208712773812454,0.208712773812454,0.208712773812454,848,4063,600,0.393551562884568,1599,1,"DC-SBM",0,0,NA,7.64458220649885,5.02606860151766,1.52098644339843,-2.66508188445732,1.46464655408669,1.81960752034076,-10.3096640909562,5.23824899586956,1.9681508265616,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep002_WST_clean_WST_K4_kappa_2_strong_seed1004.csv",2,"kappa_2"
"SST","WST",4,5,5.29333333333333,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,0.92875178394994,0.209160185485292,-3725.43686071257,60.5820980183626,89.9496687801031,3.75788967220579,7450.87372142514,121.164196036725,0.00451977401129944,8,0.794502218730301,0.157351224962736,1770,317.419,1006,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,0.591154598825832,0.3,1,365,0.00775243129701756,0.996966731898239,1,1,247.42704175577,0.00174036246992823,0.641849315068493,0.4,0.9,80.645978799147,0.0117479475207606,0.869302022178734,0.75,1,364.999999999999,0.00374207802526639,0.493734507501631,0.17,0.571428571428571,136.119484494674,0.0108265203481356,0.642468195418906,0.606716052370681,0.67680387058101,365,0.00092203550343388,0.93972602739726,0.7,1,331.501489181039,0.00673531444550617,0.555068493150685,0.3,0.9,300.188660902522,0.00886287944160697,0.964931506849315,0.7,1,229.546309486543,0.00699737959828056,0.617260273972603,0.4,0.9,187.772718277671,0.00759365075703887,0.593424657534247,0.4,0.7,365,0.00336479365707255,0.34054794520548,0.1,0.4,126.893655131544,0.00865486954416389,9.3972602739726,9.67123287671233,6.84931506849315,0.93972602739726,0.967123287671233,0.684931506849315,1,1,1,0,0,0,0.910655757587173,0.795655616770177,0.986921138235505,0.385235711605364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.374248232566003,0.372597960744275,0.377532540433283,892.686666666667,2385.25333333333,365,0.446969696969697,1062,1,"WST",0,0,NA,9.73978234444121,3.90241496611232,2.49583461241802,5.28821049200496,5.06687234961257,1.04368338634174,-4.45157185243625,3.49884169153662,1.27229873337916,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep003_SST_clean_SST_K4_kappa_2_strong_seed1005.csv",3,"kappa_2"
"SST","SST",4,4,4.88166666666667,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,1,0,-3735.17664305701,60.5796772981877,89.0438504019975,3.58166424628307,7470.35328611402,121.159354596375,0.00225988700564972,4,0.853907916403686,0.137154094406752,1770,1369.631,1007,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.75,0.75,0.75,0,NA,0.347953216374269,0,0.5,2.60534914140434,0.142918903453297,0.663132246076878,0.640233531836966,0.689161592180079,134.538805131363,0.00114889407302509,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.75,0.75,0.75,0,NA,0.347953216374269,0,0.5,2.60534914140434,0.142918903453297,4,4,4,1,1,1,1,1,1,0,0,0,0.993405570138662,0.973021632929984,0.999861092095475,0.0317620203618077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.374311483761952,0.372760309068292,0.376650165016502,889.516666666667,2376.40666666667,171,0.445945945945946,1056,3,"WST",-9.73978234444121,3.90241496611232,2.49583461241802,9.73978234444121,3.90241496611232,2.49583461241802,5.28821049200496,5.06687234961257,1.04368338634174,-4.45157185243625,3.49884169153662,1.27229873337916,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep003_SST_clean_SST_K4_kappa_2_strong_seed1005.csv",3,"kappa_2"
"SST","DC-SBM",4,4,4,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,1,0,-3730.72507120457,60.4589196194415,72.1751538809408,3.21777570539959,7461.45014240915,120.917839238883,0,0,0.47587643936823,0.0798494737956077,1770,101.278,1008,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,0.87,0.5,1,821.598401480578,0.00485705370860603,1,1,1,0,NA,1,1,1,0,NA,0.75,0.75,0.75,0,NA,0.498333333333333,0.5,0.5,327.168345980072,0.00159463362880765,0.674973673889507,0.642974208951086,0.704452388344858,573.780685393116,0.000638990985673165,0.999166666666667,1,1,600,0.000833333333333338,0.869166666666667,0.5,1,821.379723444576,0.00488265335449272,1,1,1,0,NA,1,1,1,0,NA,0.75,0.75,0.75,0,NA,0.498333333333333,0.5,0.5,327.168345980072,0.00159463362880765,3.99666666666667,4,4,0.999166666666667,1,1,1,1,1,0,0,0,0.977763035983209,0.91966897583316,0.998730051756672,0.141323657211813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.423570176808488,0.423564189189189,0.423564189189189,1003,2367.96666666667,600,0.445945945945946,1056,2,"WST",-5.28821049200496,5.06687234961257,1.04368338634174,9.73978234444121,3.90241496611232,2.49583461241802,5.28821049200496,5.06687234961257,1.04368338634174,-4.45157185243625,3.49884169153662,1.27229873337916,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep003_SST_clean_SST_K4_kappa_2_strong_seed1005.csv",3,"kappa_2"
"WST","WST",4,4,4.22,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,1,0,-3660.66556759934,49.5235107975208,69.8952524098636,2.53811069545626,7321.33113519868,99.0470215950415,0.00338983050847458,6,0.988606622743373,0.127234723227373,1770,271.118,1007,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,0.555962343096234,0,0.75,733.671429586343,0.00747714088175711,1,1,1,0,NA,0.75,0.75,0.75,0,NA,0.996338912133891,1,1,170.977894216482,0.00229909206448913,0.335774058577406,0.333333333333333,0.333333333333333,170.97789421648,0.00153272804299277,0.789382510588464,0.768377147548309,0.809322436811695,478,0.000488464237769577,1,1,1,0,NA,0.555962343096234,0,0.75,733.671429586343,0.00747714088175711,1,1,1,0,NA,0.75,0.75,0.75,0,NA,0.75,0.75,0.75,0,NA,0.253661087866109,0.25,0.25,170.977894216482,0.00229909206448913,4,4,3.01464435146443,1,1,0.753661087866109,1,1,1,0,0,0,0.864867696564858,0.783171143413842,0.936713064554044,1.6234924088673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20030376413306,0.199426111908178,0.20716046996818,420.288333333333,2098.07166666667,478,0.554758488761358,1160,2,"DC-SBM",-1.38605704794645,2.06379021932414,0.671607528211062,8.06294395286341,4.94868861061863,1.62930921447803,-1.38605704794645,2.06379021932414,0.671607528211062,-9.44900100080986,4.93676940655115,1.91400493372668,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep003_WST_clean_WST_K4_kappa_2_strong_seed1006.csv",3,"kappa_2"
"WST","SST",4,4,4.055,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,1,0,-3668.7285115522,50.119656312573,69.3072152347762,2.69835943532462,7337.4570231044,100.239312625146,0.00338983050847458,6,1.00703946974589,0.10504264604743,1770,1343.242,1008,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.75,0.75,0.75,0,NA,0.94047619047619,0.75,1,6.28640262018729,0.0425057736344454,0.373015873015873,0.333333333333333,0.5,6.28640262018749,0.028337182422963,0.802489416863728,0.785930583027722,0.819720907865784,567,0.000358153993231295,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.75,0.75,0.75,0,NA,0.75,0.75,0.75,0,NA,0.30952380952381,0.25,0.5,6.28640262018729,0.0425057736344454,4,4,3.23809523809524,1,1,0.80952380952381,1,1,1,0,0,0,0.903546035183854,0.853717484318185,0.94875168530755,1.23342063620911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.199438996314126,0.198937711250604,0.201233209772941,416.42,2087.92333333333,567,0.554758488761358,1160,3,"DC-SBM",-9.44900100080986,4.93676940655115,1.91400493372668,8.06294395286341,4.94868861061863,1.62930921447803,-1.38605704794645,2.06379021932414,0.671607528211062,-9.44900100080986,4.93676940655115,1.91400493372668,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep003_WST_clean_WST_K4_kappa_2_strong_seed1006.csv",3,"kappa_2"
"WST","DC-SBM",4,4,4,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,1,0,-3659.27951055139,49.6907802219639,69.91123255446,2.56019555429886,7318.55902110279,99.3815604439278,0.00225988700564972,4,0.794874464612511,0.083375976632136,1770,69.817,1009,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,0.5575,0,0.75,600,0.0074394700806368,1,1,1,0,NA,0.75,0.75,0.75,0,NA,0.950416666666667,0.75,1,7.1404609029459,0.0373365227415186,0.363888888888889,0.333333333333333,0.5,10.528040659902,0.020384222542924,0.805745616493639,0.786527497110494,0.82600234713214,600,0.000423390001311594,1,1,1,0,NA,0.5575,0,0.75,600,0.0074394700806368,1,1,1,0,NA,0.75,0.75,0.75,0,NA,0.75,0.75,0.75,0,NA,0.297083333333333,0.25,0.5,8.48788763508096,0.0335780030191101,4,4,3.19833333333333,1,1,0.799583333333333,1,1,1,0,0,0,0.853655158665583,0.766637418593638,0.928013234909809,2.08135326949724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.236909228879812,0.198937711250604,0.246293639406982,494.565,2086.91833333333,600,0.554758488761358,1160,1,"DC-SBM",0,0,NA,8.06294395286341,4.94868861061863,1.62930921447803,-1.38605704794645,2.06379021932414,0.671607528211062,-9.44900100080986,4.93676940655115,1.91400493372668,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep003_WST_clean_WST_K4_kappa_2_strong_seed1006.csv",3,"kappa_2"
"SST","WST",4,4,4.36333333333333,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,0.912878388355659,0.28968586609036,-4402.31978738091,47.1662998531865,90.7866413153938,3.08719567962309,8804.63957476183,94.332599706373,0.00621468926553672,11,0.998169397216898,0.132299003707403,1770,325.197,1008,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,0.997512437810945,1,1,402,0.00123911981231638,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.587686567164179,0,1,14.7677622561367,0.107790402673596,0.703503323155582,0.684684311408734,0.722673282535497,402,0.000485310903179919,1,1,1,0,NA,0.997512437810945,1,1,402,0.00123911981231638,1,1,1,0,NA,1,1,1,0,NA,0.51181592039801,0.25,0.75,13.5319749362177,0.0410218550527098,0.291666666666667,0,0.75,22.6798072458171,0.0467356044641042,4,4,2.04726368159204,1,1,0.51181592039801,1,1,1,0,0,0,0.995295364855003,0.984556465086802,0.999523129384996,0.0604200160932847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.287687252455351,0.285714285714286,0.295685089087404,816.071666666667,2836.23,402,0.353671514721532,997,3,"DC-SBM",-5.26841347224581,2.74188544875182,1.9214564469293,-3.50030374323705,1.75127287809521,1.99871978091969,-5.26841347224581,2.74188544875182,1.9214564469293,-1.76810972900876,2.2214657596939,0.795920315806439,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep004_SST_clean_SST_K4_kappa_2_strong_seed1007.csv",4,"kappa_2"
"SST","SST",4,4,4.095,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,0.808813998703824,0.5,-4398.81948363768,47.2428006230511,84.1908556642417,2.93670839190952,8797.63896727535,94.4856012461021,0.0192090395480226,34,1.21412089058989,0.123696932467488,1770,1563.66,1009,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.511335784313725,0,1,29.2146318592024,0.0731696004744258,0.713584050156586,0.694994190539434,0.731168684962979,122.189040089853,0.000823018712675562,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.5625,0.25,1,60.0854465234127,0.018876084790342,0.301011029411765,0,0.75,37.5079606481284,0.041170484778813,4,4,2.25,1,1,0.5625,1,1,1,0,0,0,0.996703933605696,0.988875060606242,0.999866412101852,0.0386753915818019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.286646034912524,0.285510349750178,0.290671523908982,803.651666666667,2803.52333333333,544,0.337062432334897,934,2,"DC-SBM",-1.76810972900876,2.2214657596939,0.795920315806439,-3.50030374323705,1.75127287809521,1.99871978091969,-5.26841347224581,2.74188544875182,1.9214564469293,-1.76810972900876,2.2214657596939,0.795920315806439,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep004_SST_clean_SST_K4_kappa_2_strong_seed1007.csv",4,"kappa_2"
"SST","DC-SBM",4,4,4,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,0.808813998703824,0.5,-4397.05137390867,47.256552173854,80.2195658836555,2.74295425799254,8794.10274781733,94.513104347708,0.00847457627118644,15,1.33208066466918,0.0959114546691317,1770,81.7600000000002,1010,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,0.99875,1,1,600,0.000720482008014857,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.407083333333334,0,1,34.1611741270491,0.0557646950871833,0.710855894240363,0.692447551354505,0.732527588981658,724.872744875634,0.000369881068160643,0.995,1,1,383.825991556543,0.00254145617652632,0.99375,1,1,391.089314784697,0.00266522225153695,1,1,1,0,NA,1,1,1,0,NA,0.547916666666667,0.5,0.75,28.6085030950548,0.0208293858797451,0.24125,0,0.75,31.1236477292321,0.0403754947970141,3.98,4,2.19166666666667,0.995,1,0.547916666666667,1,1,1,0,0,0,0.994221601853304,0.982418323568434,0.999451604532437,0.101930954758554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.286300449113979,0.285510349750178,0.287165235849142,795.853333333333,2779.785,600,0.337062432334897,934,1,"DC-SBM",0,0,NA,-3.50030374323705,1.75127287809521,1.99871978091969,-5.26841347224581,2.74188544875182,1.9214564469293,-1.76810972900876,2.2214657596939,0.795920315806439,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep004_SST_clean_SST_K4_kappa_2_strong_seed1007.csv",4,"kappa_2"
"WST","WST",4,4,4.20166666666667,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,1,0,-4461.38874021594,46.3291870489613,72.470708822065,2.52487038172195,8922.77748043188,92.6583740979227,0.00451977401129944,8,1.10173620995109,0.124329618872647,1770,349.207,1009,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,0.231006160164271,0,0.75,487,0.0102284199761542,1,1,1,0,NA,0.5,0.5,0.5,0,NA,1,1,1,0,NA,0.5,0.5,0.5,0,NA,0.797938993256843,0.783896685166195,0.811537150076122,359.404103412291,0.000378173156234561,1,1,1,0,NA,0.231006160164271,0,0.75,487,0.0102284199761542,1,1,1,0,NA,0.5,0.5,0.5,0,NA,1,1,1,0,NA,0.5,0.5,0.5,0,NA,4,4,4,1,1,1,1,1,1,0,0,0,0.804997031724911,0.75017162799827,0.869050059967423,2.20939364304069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.196585872501252,0.196029776674938,0.200548146639287,714.551666666667,3634.67666666667,487,0.471739729804246,1711,3,"DC-SBM",-2.79145234973657,1.17400616888147,2.37771523159552,-1.76980503093091,2.84825020988987,0.621365715970346,-2.79145234973657,1.17400616888147,2.37771523159552,-1.02164731880566,2.71437476243465,0.376384032501576,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep004_WST_clean_WST_K4_kappa_2_strong_seed1008.csv",4,"kappa_2"
"WST","SST",4,4,4.05333333333333,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,1,0,-4459.61893518501,46.6550678958386,66.6443977299816,2.48163829546849,8919.23787037002,93.3101357916772,0.00903954802259887,16,1.3976068860439,0.122052749582333,1770,1667.596,1010,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.5,0.5,0.5,0,NA,1,1,1,0,NA,0.5,0.5,0.5,0,NA,0.80514187317507,0.791049660366993,0.818079954254494,448.872218132592,0.000316352728419894,1,1,1,0,NA,1,1,1,0,NA,1,1,1,0,NA,0.5,0.5,0.5,0,NA,1,1,1,0,NA,0.5,0.5,0.5,0,NA,4,4,4,1,1,1,1,1,1,0,0,0,0.86622858531819,0.838379660359152,0.904263497891671,1.64210162161524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.196080967580247,0.196029776674938,0.197090509314069,711.396666666667,3628.06833333333,568,0.471739729804246,1711,2,"DC-SBM",-1.02164731880566,2.71437476243465,0.376384032501576,-1.76980503093091,2.84825020988987,0.621365715970346,-2.79145234973657,1.17400616888147,2.37771523159552,-1.02164731880566,2.71437476243465,0.376384032501576,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep004_WST_clean_WST_K4_kappa_2_strong_seed1008.csv",4,"kappa_2"
"WST","DC-SBM",4,4,4,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,1,0,-4458.5972878662,46.5400708361874,68.6945716440106,2.46212019710367,8917.19457573241,93.0801416723748,0.00621468926553672,11,1.27783916419632,0.0829352514986063,1770,71.2310000000002,1011,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,0.310416666666667,0,0.75,370.319180673166,0.0119161458310806,1,1,1,0,NA,0.5,0.5,0.5,0,NA,1,1,1,0,NA,0.5,0.5,0.5,0,NA,0.805365413688238,0.790799020003322,0.818476861989235,600.000000000001,0.000288722073049245,1,1,1,0,NA,0.310416666666667,0,0.75,370.319180673166,0.0119161458310806,1,1,1,0,NA,0.5,0.5,0.5,0,NA,1,1,1,0,NA,0.5,0.5,0.5,0,NA,4,4,4,1,1,1,1,1,1,0,0,0,0.814160605420367,0.750112943720697,0.876905116467097,2.25019093494793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.196030497211182,0.196029776674938,0.196029776674938,710.966666666667,3626.81666666667,600,0.471739729804246,1711,1,"DC-SBM",0,0,NA,-1.76980503093091,2.84825020988987,0.621365715970346,-2.79145234973657,1.17400616888147,2.37771523159552,-1.02164731880566,2.71437476243465,0.376384032501576,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep004_WST_clean_WST_K4_kappa_2_strong_seed1008.csv",4,"kappa_2"
"SST","WST",4,4,4.395,"strong",2,1.44,1.5,0.09,0.784140858356203,NA,"15;15;15;15",2,0.871189204829418,0.464399322641235,-3614.02360702221,49.8010949853278,99.9959086367471,5.38288686965426,7228.04721404443,99.6021899706556,0.0180790960451977,32,1.10940713249064,0.169524553771794,1770,311.711,1010,0.554700196225229,0.45896877093876,0.75,13,1,1,1,0,NA,0.896766169154229,0.5,1,402,0.00713903664507177,1,1,1,0,NA,0.998756218905473,1,1,223.917961913705,0.00117694270950398,0.9931592039801,0.75625,1,345.776304301576,0.0021960483769566,0.583126036484245,0,1,292.626337311717,0.0124163377670693,0.688023909772817,0.666188980406233,0.710606884634697,402,0.000579677366217503,1,1,1,0,NA,0.896766169154229,0.5,1,402,0.00713903664507177,1,1,1,0,NA,0.998756218905473,1,1,223.917961913705,0.00117694270950398,0.763681592039801,0.5,1,315.791939293014,0.0066942312047677,0.435945273631841,0,0.5,234.536354021925,0.00865067829355204,4,4,3.08208955223881,1,1,0.770522388059702,1,1,1,0,0,0,0.984033930912164,0.958288847135595,0.998840031724056,0.130886464475058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.290829158097311,0.288232244686366,0.297276621486847,566.141666666667,1946.495,402,0.612584503380135,1178,3,"SST",-3.70698171449203,1.46858644636637,2.52418352604573,-3.70698171449203,1.46858644636637,2.52418352604573,-1.4356955845924,1.26946977666876,1.130941130682,2.27128612989964,1.30412308726342,1.7416194468773,"output/simulation/raw/DemoOCRPvar_runs/DemoOCRPvar_run_20260605_150110/loo_pointwise/loo_pointwise_rep005_SST_clean_SST_K4_kappa_2_strong_seed1009.csv",5,"kappa_2"
