source_file,gen_model,K_true,density,hierch,rep_id,scenario_id,theta_ocrp,dgp_partition,comparison,block_low,block_high,block_pair,block_distance,n_dyads,sum_delta,se_delta,z_abs,significant_2se,mean_delta,positive_fraction,mean_Nij,mean_Aij,mean_Aji,mean_total_edges,mean_net_edges
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,SST_minus_DC,4,6,4-6,2,100,-1.9114597889168743,2.133157670980715,0.8960705600529211,FALSE,-0.019114597889168753,0.44,0.44,0.23,0.21000000000000002,0.44,0.020000000000000004
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,SST_minus_DC,7,8,7-8,1,32,-1.8319975819910872,1.2769505033207083,1.4346660870777526,FALSE,-0.05724992443722146,0.25,0.4375,0.1875,0.25,0.4375,-0.0625
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,SST_minus_DC,1,3,1-3,2,51,1.815178849426598,0.5039248365917307,3.6020825282267595,TRUE,0.03559174214561957,0.803921568627451,0.29411764705882354,0.13725490196078435,0.15686274509803927,0.29411764705882354,-0.019607843137254936
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,SST_minus_DC,6,7,6-7,1,80,1.6952925953844706,1.6943532388585012,1.0005544041846919,FALSE,0.021191157442305885,0.8375,0.1375,0.08750000000000005,0.049999999999999996,0.1375,0.03749999999999994
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,SST_minus_DC,5,7,5-7,2,12,1.5121378068907112,0.8831454353389124,1.7122183350360851,FALSE,0.12601148390755926,0.5,0.8333333333333333,0.5,0.33333333333333337,0.8333333333333333,0.16666666666666666
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,SST_minus_DC,2,6,2-6,4,80,1.358198202900925,1.6774156116049306,0.8096968893722276,FALSE,0.01697747753626157,0.475,0.3625,0.11249999999999999,0.25,0.3625,-0.13749999999999996
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,SST_minus_DC,3,8,3-8,5,136,-1.3104005262552296,0.9605161132063476,1.3642670937407964,FALSE,-0.009635297987170808,0.6544117647058824,0.18382352941176475,0.13235294117647062,0.051470588235294094,0.18382352941176475,0.08088235294117643
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,SST_minus_DC,1,7,1-7,6,12,1.0965195033068849,0.7216903928381492,1.5193766110626294,FALSE,0.09137662527557372,0.75,0.6666666666666667,0.5,0.16666666666666669,0.6666666666666667,0.3333333333333333
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,SST_minus_DC,5,6,5-6,1,60,0.9740916008524649,1.3844644263359136,0.7035873095204546,FALSE,0.016234860014207753,0.55,0.2333333333333333,0.1,0.13333333333333336,0.2333333333333333,-0.03333333333333331
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,SST_minus_DC,1,1,1-1,0,3,0.9108308102334832,0.40613870401653174,2.242659468860688,TRUE,0.30361027007782776,1,0.33333333333333337,0.33333333333333337,0,0.33333333333333337,0.33333333333333337
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,SST_minus_DC,2,3,2-3,1,68,0.8727380355365048,1.1285919473590762,0.7732981238956438,FALSE,0.012834382875536834,0.8676470588235294,0.2058823529411765,0.058823529411764705,0.1470588235294118,0.2058823529411765,-0.0882352941176471
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,SST_minus_DC,4,7,4-7,3,20,-0.8510215544997607,0.7673334131846701,1.109063595924696,FALSE,-0.04255107772498804,0.4,0.65,0.5,0.15000000000000005,0.65,0.3499999999999999
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,SST_minus_DC,4,8,4-8,4,40,-0.8312860903023671,1.6237190181251784,0.511964250601812,FALSE,-0.020782152257559177,0.675,0.325,0.175,0.15000000000000002,0.325,0.02500000000000005
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,SST_minus_DC,3,5,3-5,2,51,-0.8072252960165739,0.8284525617163774,0.9743772103790408,FALSE,-0.01582794698071714,0.43137254901960786,0.6666666666666666,0.29411764705882354,0.372549019607843,0.6666666666666666,-0.07843137254901975
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,SST_minus_DC,2,4,2-4,2,20,0.4695876244015219,0.34111357850963453,1.376631286427253,FALSE,0.023479381220076097,0.65,0.04999999999999999,0.04999999999999999,0,0.04999999999999999,0.04999999999999999
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,SST_minus_DC,1,5,1-5,4,9,0.4057952914070771,0.2160500963278062,1.878246287802512,FALSE,0.045088365711897456,0.7777777777777778,0.4444444444444445,0.22222222222222218,0.2222222222222222,0.4444444444444445,0
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,SST_minus_DC,4,4,4-4,0,10,-0.3730691725726824,0.4182932924098675,0.891884185910225,FALSE,-0.03730691725726825,0.5,0.3,0.2,0.10000000000000002,0.3,0.09999999999999996
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,SST_minus_DC,2,5,2-5,3,12,0.3404399144249315,0.2959657834318075,1.1502678129797093,FALSE,0.028369992868744295,0.6666666666666666,0.16666666666666669,0.08333333333333334,0.08333333333333334,0.16666666666666669,0
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,SST_minus_DC,4,5,4-5,1,15,-0.3399872330191684,0.22954315662756541,1.481147327649584,FALSE,-0.022665815534611226,0.26666666666666666,0.20000000000000004,0.20000000000000004,0,0.20000000000000004,0.20000000000000004
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,SST_minus_DC,5,5,5-5,0,3,-0.3142045959341919,0.04262464021488654,7.371431039656185,TRUE,-0.1047348653113973,0,0.33333333333333337,0.33333333333333337,0,0.33333333333333337,0.33333333333333337
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,SST_minus_DC,2,2,2-2,0,6,0.31373433014390684,0.19178331840552787,1.6358791408568303,FALSE,0.052289055023984475,0.8333333333333334,0.33333333333333337,0.16666666666666669,0.16666666666666666,0.33333333333333337,0
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,SST_minus_DC,5,8,5-8,3,24,-0.3040769520300173,0.726895978100536,0.4183225126992804,FALSE,-0.01266987300125072,0.7083333333333334,0.16666666666666666,0.041666666666666685,0.125,0.16666666666666666,-0.08333333333333333
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,SST_minus_DC,2,7,2-7,5,16,-0.21285390128653775,0.2961670598490151,0.7186953923743238,FALSE,-0.01330336883040861,0.5,0.125,0.0625,0.0625,0.125,0
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,SST_minus_DC,7,7,7-7,0,6,-0.12086756559389975,0.2992267141326831,0.4039330710970701,FALSE,-0.020144594265649955,0.5,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,0.16666666666666666
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,SST_minus_DC,2,8,2-8,6,32,-0.06608026802305468,0.1771754524434176,0.37296514337480213,FALSE,-0.0020650083757204583,0.53125,0.21875,0.1875,0.03125,0.21875,0.15625
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,SST_minus_DC,3,7,3-7,4,68,-0.011295681845134319,0.7655260027379186,0.014755451551919978,FALSE,-1.661129683107955e-4,0.29411764705882354,0.3970588235294118,0.25,0.14705882352941177,0.3970588235294118,0.10294117647058824
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,WST_minus_DC,6,8,6-8,2,160,10.886822510442352,3.625065580303447,3.0032070508172817,TRUE,0.06804264069026471,0.46875,0.5375,0.34375,0.19375,0.5375,0.14999999999999988
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,WST_minus_DC,6,6,6-6,0,190,6.965222793607066,2.4810055598487986,2.8074192602903927,TRUE,0.036659067334774025,0.8368421052631579,0.16315789473684214,0.07894736842105261,0.08421052631578949,0.16315789473684214,-0.005263157894736853
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,WST_minus_DC,3,6,3-6,3,340,4.133602557992434,1.7768449118063177,2.326372172678969,TRUE,0.012157654582330686,0.6176470588235294,0.13235294117647042,0.04411764705882355,0.08823529411764715,0.13235294117647042,-0.04411764705882362
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,WST_minus_DC,6,7,6-7,1,80,2.839807901143649,1.5167774281797002,1.8722640833017479,FALSE,0.03549759876429562,0.8625,0.1375,0.08750000000000005,0.049999999999999996,0.1375,0.03749999999999994
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,WST_minus_DC,1,6,1-6,5,60,2.557756961720326,1.4335670044020143,1.784190731138686,FALSE,0.042629282695338756,0.5166666666666667,0.25,0.03333333333333331,0.21666666666666662,0.25,-0.18333333333333335
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,WST_minus_DC,3,8,3-8,5,136,-2.315102194774626,1.5917616114217208,1.4544277096284763,FALSE,-0.017022810255695783,0.7941176470588235,0.18382352941176475,0.13235294117647062,0.051470588235294094,0.18382352941176475,0.08088235294117643
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,WST_minus_DC,4,6,4-6,2,100,2.225053982717761,2.069499808696094,1.0751651067412638,FALSE,0.02225053982717761,0.47,0.44,0.23,0.21000000000000002,0.44,0.020000000000000004
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,WST_minus_DC,4,7,4-7,3,20,-2.1647836097178366,0.7865064416344297,2.752404170039886,TRUE,-0.10823918048589183,0.15,0.65,0.5,0.15000000000000005,0.65,0.3499999999999999
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,WST_minus_DC,8,8,8-8,0,28,2.147416599467051,1.6547038886869694,1.297764883583525,FALSE,0.07669344998096611,0.8928571428571429,0.10714285714285714,0.03571428571428572,0.07142857142857144,0.10714285714285714,-0.03571428571428572
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,WST_minus_DC,1,8,1-8,7,24,2.130826292579182,0.7141261910011811,2.983823194597911,TRUE,0.08878442885746593,0.9583333333333334,0.041666666666666664,0.041666666666666664,0,0.041666666666666664,0.041666666666666664
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,WST_minus_DC,3,4,3-4,1,85,-2.0843532106211717,0.9968577151118688,2.0909234878994365,TRUE,-0.02452180247789613,0.2,0.21176470588235294,0.09411764705882349,0.1176470588235294,0.21176470588235294,-0.02352941176470592
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,WST_minus_DC,3,3,3-3,0,136,-1.870023573263885,0.4643593635253641,4.027104264823856,TRUE,-0.013750173332822682,0.25,0.7352941176470588,0.2720588235294118,0.463235294117647,0.7352941176470588,-0.19117647058823523
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,WST_minus_DC,5,6,5-6,1,60,1.8138565366644956,1.3937270378172666,1.3014431717599446,FALSE,0.030230942277741597,0.5,0.2333333333333333,0.1,0.13333333333333336,0.2333333333333333,-0.03333333333333331
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,WST_minus_DC,2,3,2-3,1,68,1.6503050345520855,1.1237698604694206,1.4685435982975383,FALSE,0.0242691916845895,0.8676470588235294,0.2058823529411765,0.058823529411764705,0.1470588235294118,0.2058823529411765,-0.0882352941176471
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,WST_minus_DC,7,8,7-8,1,32,-1.4532502759325594,1.124175969413454,1.2927249073744227,FALSE,-0.04541407112289249,0.21875,0.4375,0.1875,0.25,0.4375,-0.0625
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,WST_minus_DC,5,7,5-7,2,12,1.3076434656413596,0.9248355734707152,1.41391994766599,FALSE,0.10897028880344665,0.4166666666666667,0.8333333333333333,0.5,0.33333333333333337,0.8333333333333333,0.16666666666666666
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,WST_minus_DC,2,8,2-8,6,32,-1.2356335511001602,0.5561100636740441,2.2219226585052576,TRUE,-0.03861354847188,0.46875,0.21875,0.1875,0.03125,0.21875,0.15625
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,WST_minus_DC,1,2,1-2,1,12,1.1113314848933462,0.43592310340905827,2.5493750530824775,TRUE,0.09261095707444553,0.8333333333333334,0.16666666666666669,0.08333333333333333,0.08333333333333331,0.16666666666666669,0
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,WST_minus_DC,2,6,2-6,4,80,0.9925132929299185,1.2971717017545716,0.7651364052942504,FALSE,0.012406416161623983,0.3375,0.3625,0.11249999999999999,0.25,0.3625,-0.13749999999999996
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,WST_minus_DC,1,3,1-3,2,51,-0.9428139728352027,0.7225742418138755,1.3047987573823006,FALSE,-0.018486548486964762,0.35294117647058826,0.29411764705882354,0.13725490196078435,0.15686274509803927,0.29411764705882354,-0.019607843137254936
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,WST_minus_DC,3,5,3-5,2,51,-0.8495792967184296,0.8216412283422467,1.0340027586402292,FALSE,-0.016658417582714306,0.23529411764705882,0.6666666666666666,0.29411764705882354,0.372549019607843,0.6666666666666666,-0.07843137254901975
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,WST_minus_DC,4,4,4-4,0,10,-0.8247778898599645,0.8465579318810079,0.9742722367828398,FALSE,-0.08247778898599645,0.5,0.3,0.2,0.10000000000000002,0.3,0.09999999999999996
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,WST_minus_DC,1,4,1-4,3,15,0.7243185603969327,0.6937199456729919,1.0441080221417829,FALSE,0.04828790402646217,0.8666666666666667,0.5333333333333334,0.06666666666666668,0.4666666666666666,0.5333333333333334,-0.4
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,WST_minus_DC,1,1,1-1,0,3,0.6194122620395222,0.8690478665652167,0.7127481533182488,FALSE,0.20647075401317405,0.6666666666666666,0.33333333333333337,0.33333333333333337,0,0.33333333333333337,0.33333333333333337
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,WST_minus_DC,4,5,4-5,1,15,-0.5320688952423749,0.31556604318996445,1.6860777853784479,FALSE,-0.03547125968282499,0.3333333333333333,0.20000000000000004,0.20000000000000004,0,0.20000000000000004,0.20000000000000004
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,WST_minus_DC,2,5,2-5,3,12,0.5194859198792896,0.32439117811049006,1.6014181486228605,FALSE,0.04329049332327413,0.75,0.16666666666666669,0.08333333333333334,0.08333333333333334,0.16666666666666669,0
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,WST_minus_DC,2,7,2-7,5,16,-0.5085715836744895,0.3345784019852205,1.5200370993969745,FALSE,-0.031785723979655595,0.4375,0.125,0.0625,0.0625,0.125,0
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,WST_minus_DC,3,7,3-7,4,68,-0.49138517963586115,0.9257742291442191,0.5307829535178302,FALSE,-0.007226252641703841,0.25,0.3970588235294118,0.25,0.14705882352941177,0.3970588235294118,0.10294117647058824
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,WST_minus_DC,2,2,2-2,0,6,0.3317244125464935,0.38673667367689185,0.8577526651212819,FALSE,0.055287402091082245,0.8333333333333334,0.33333333333333337,0.16666666666666669,0.16666666666666666,0.33333333333333337,0
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,WST_minus_DC,1,7,1-7,6,12,0.3128279219199198,0.6258783370021039,0.49982225526183727,FALSE,0.026068993493326642,0.5,0.6666666666666667,0.5,0.16666666666666669,0.6666666666666667,0.3333333333333333
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,WST_minus_DC,2,4,2-4,2,20,0.2658321803681153,0.4627890417998874,0.574413299273976,FALSE,0.013291609018405773,0.65,0.04999999999999999,0.04999999999999999,0,0.04999999999999999,0.04999999999999999
loo_pointwise_rep001_SST_appSparse_SST_K8_kappa_0.25_app_sparse_seed1001.csv,SST,8,kappa_0.25,app_sparse,1,SST_appSparse,2.1959442631574,OCRP_MIN,WST_minus_DC,5,8,5-8,3,24,-0.2632811050570232,0.5524332661271726,0.47658445137229427,FALSE,-0.010970046044042638,0.7083333333333334,0.16666666666666666,0.041666666666666685,0.125,0.16666666666666666,-0.08333333333333333
