"gen_model","K_true","density","hierch","rep_id","scenario_id","theta_ocrp","dgp_partition","dyad_id","i","j","Aij","Aji","Nij","zi_true","zj_true","same_true","elpd_WST","pareto_k_WST","elpd_SST","pareto_k_SST","elpd_DC_SBM","pareto_k_DC_SBM","delta_elpd_WST_minus_SST","delta_elpd_WST_minus_DC","delta_elpd_SST_minus_DC"
"WST",10,"kappa_0.3","app_sparse_hetero",9,"WST_heteroSparse",2.96291897812002,"BALANCED",1,1,2,0,0,0,8,2,FALSE,-0.257825742330237,-0.0174365480279341,-0.227749385692726,0.0299627296751597,-0.303287456102566,0.193969945651356,-0.0300763566375108,0.0454617137723297,0.0755380704098405
"WST",10,"kappa_0.3","app_sparse_hetero",9,"WST_heteroSparse",2.96291897812002,"BALANCED",2,1,3,0,0,0,8,6,FALSE,-0.543983443690829,0.317356903101904,-0.638148005111684,0.181442301579457,-0.488106898992758,0.0911059577729252,0.0941645614208548,-0.0558765446980711,-0.150041106118926
"WST",10,"kappa_0.3","app_sparse_hetero",9,"WST_heteroSparse",2.96291897812002,"BALANCED",3,2,3,0,0,0,2,6,FALSE,-0.251121080049321,0.162649079572208,-0.241018907378706,0.34464859869191,-0.268932869686597,0.051730764018257,-0.0101021726706154,0.0178117896372756,0.027913962307891
"WST",10,"kappa_0.3","app_sparse_hetero",9,"WST_heteroSparse",2.96291897812002,"BALANCED",4,1,4,0,0,0,8,4,FALSE,-0.446324918566782,0.189270976159274,-0.385042987849168,0.177368469236443,-0.576493974238804,0.0899775328681865,-0.0612819307176142,0.130169055672021,0.191450986389635
"WST",10,"kappa_0.3","app_sparse_hetero",9,"WST_heteroSparse",2.96291897812002,"BALANCED",5,2,4,0,0,0,2,4,FALSE,-0.286750840732973,0.438303550695435,-0.298605159727027,0.20951263369619,-0.312628325747975,-0.0119128014893351,0.0118543189940539,0.0258774850150019,0.014023166020948
"WST",10,"kappa_0.3","app_sparse_hetero",9,"WST_heteroSparse",2.96291897812002,"BALANCED",6,3,4,0,1,1,6,4,FALSE,-1.2340322029721,-0.0396486914545424,-1.19608403056779,0.314311177863042,-1.29404636547786,0.105619768679825,-0.0379481724043114,0.0600141625057589,0.0979623349100702
"WST",10,"kappa_0.3","app_sparse_hetero",9,"WST_heteroSparse",2.96291897812002,"BALANCED",7,1,5,0,0,0,8,9,FALSE,-0.424794997878528,0.365704982907597,-0.368777101476562,0.322504845723792,-0.385197404439719,0.0484380092336587,-0.0560178964019657,-0.0395975934388089,0.0164203029631569
"WST",10,"kappa_0.3","app_sparse_hetero",9,"WST_heteroSparse",2.96291897812002,"BALANCED",8,2,5,0,0,0,2,9,FALSE,-0.264329443894325,0.110887569685728,-0.297325022850856,0.159374705457989,-0.261964750243238,-0.119853435496039,0.0329955789565313,-0.00236469365108682,-0.0353602726076181
"WST",10,"kappa_0.3","app_sparse_hetero",9,"WST_heteroSparse",2.96291897812002,"BALANCED",9,3,5,1,0,1,6,9,FALSE,-1.40658736474057,0.319799527708836,-1.49870848717872,0.200571523562787,-1.38932489755105,0.339938841080088,0.0921211224381455,-0.0172624671895241,-0.10938358962767
"WST",10,"kappa_0.3","app_sparse_hetero",9,"WST_heteroSparse",2.96291897812002,"BALANCED",10,4,5,0,0,0,4,9,FALSE,-0.393213506765834,0.162089522919352,-0.367043652206637,0.103215806199524,-0.50004894502112,-0.0240179657285117,-0.0261698545591971,0.106835438255287,0.133005292814484
"WST",10,"kappa_0.3","app_sparse_hetero",9,"WST_heteroSparse",2.96291897812002,"BALANCED",11,1,6,1,1,2,8,8,TRUE,-4.17200249671943,0.880708673578727,-4.05328068762599,0.78293178831687,-4.04800113410627,0.0976412445507818,-0.118721809093436,-0.124001362613154,-0.00527955351971876
"WST",10,"kappa_0.3","app_sparse_hetero",9,"WST_heteroSparse",2.96291897812002,"BALANCED",12,2,6,0,0,0,2,8,FALSE,-0.23427864755055,0.149233354263996,-0.19446376993381,0.116998593141905,-0.250323541901699,0.241326398792664,-0.03981487761674,0.0160448943511495,0.0558597719678895
"WST",10,"kappa_0.3","app_sparse_hetero",9,"WST_heteroSparse",2.96291897812002,"BALANCED",13,3,6,2,0,2,6,8,FALSE,-3.28382371849351,0.332476811068664,-3.00455747597138,0.201508292227406,-3.2289454726054,0.272405875397993,-0.279266242522133,-0.0548782458881103,0.224387996634023
"WST",10,"kappa_0.3","app_sparse_hetero",9,"WST_heteroSparse",2.96291897812002,"BALANCED",14,4,6,0,0,0,4,8,FALSE,-0.373614021480995,0.184113709879027,-0.323667663567417,0.29830759987165,-0.478391109101638,-0.00991090599828787,-0.0499463579135773,0.104777087620644,0.154723445534221
"WST",10,"kappa_0.3","app_sparse_hetero",9,"WST_heteroSparse",2.96291897812002,"BALANCED",15,5,6,0,0,0,9,8,FALSE,-0.322844832623284,0.200890477416904,-0.312742401891401,0.586973360555532,-0.317052697779227,0.234463801359993,-0.0101024307318829,-0.00579213484405727,0.00431029588782561
"WST",10,"kappa_0.3","app_sparse_hetero",9,"WST_heteroSparse",2.96291897812002,"BALANCED",16,1,7,0,0,0,8,10,FALSE,-0.409190216394244,0.275483403021847,-0.361219045038395,0.142671719400795,-0.384854221889191,0.0174108880796299,-0.0479711713558499,-0.0243359945050532,0.0236351768507967
"WST",10,"kappa_0.3","app_sparse_hetero",9,"WST_heteroSparse",2.96291897812002,"BALANCED",17,2,7,0,0,0,2,10,FALSE,-0.276356671580215,0.145145377887105,-0.300590601505855,-0.033269848542437,-0.259979338667338,0.00761610767476229,0.0242339299256393,-0.0163773329128771,-0.0406112628385165
"WST",10,"kappa_0.3","app_sparse_hetero",9,"WST_heteroSparse",2.96291897812002,"BALANCED",18,3,7,0,0,0,6,10,FALSE,-0.400557786403293,0.0964001774838016,-0.346682030146603,0.119249661743678,-0.417219551901395,0.0369047404229152,-0.0538757562566898,0.0166617654981023,0.0705375217547921
"WST",10,"kappa_0.3","app_sparse_hetero",9,"WST_heteroSparse",2.96291897812002,"BALANCED",19,4,7,1,0,1,4,10,FALSE,-1.51600205572445,0.319828081873463,-1.56277149789008,0.187907644264192,-1.30301837727687,0.161909037315423,0.0467694421656297,-0.212983678447578,-0.259753120613208
"WST",10,"kappa_0.3","app_sparse_hetero",9,"WST_heteroSparse",2.96291897812002,"BALANCED",20,5,7,0,0,0,9,10,FALSE,-0.336004748458421,-0.0507996480508544,-0.39048735455975,0.173261699287262,-0.33387227702498,0.277206948105721,0.0544826061013293,-0.00213247143344031,-0.0566150775347696
"WST",10,"kappa_0.3","app_sparse_hetero",9,"WST_heteroSparse",2.96291897812002,"BALANCED",21,6,7,0,0,0,8,10,FALSE,-0.311726962280585,0.326781609309552,-0.307451482842295,0.212142364358071,-0.318275443962318,0.0838748812244584,-0.00427547943829065,0.00654848168173316,0.0108239611200238
"WST",10,"kappa_0.3","app_sparse_hetero",9,"WST_heteroSparse",2.96291897812002,"BALANCED",22,1,8,0,1,1,8,6,FALSE,-1.36852807637609,0.207132677229914,-1.30036827275773,0.0407641402463834,-1.35731963427781,0.273282080017084,-0.0681598036183573,-0.0112084420982805,0.0569513615200767
"WST",10,"kappa_0.3","app_sparse_hetero",9,"WST_heteroSparse",2.96291897812002,"BALANCED",23,2,8,0,0,0,2,6,FALSE,-0.23289093652639,0.124403305445342,-0.21057658804954,0.0250422868608964,-0.246914717102237,0.0924955164813837,-0.0223143484768498,0.0140237805758474,0.0363381290526972
"WST",10,"kappa_0.3","app_sparse_hetero",9,"WST_heteroSparse",2.96291897812002,"BALANCED",24,3,8,0,0,0,6,6,TRUE,-0.252915245475177,0.333726871675127,-0.220399964038428,0.319213022846743,-0.275248630473485,0.099055093755653,-0.0325152814367486,0.0223333849983085,0.0548486664350571
"WST",10,"kappa_0.3","app_sparse_hetero",9,"WST_heteroSparse",2.96291897812002,"BALANCED",25,4,8,2,0,2,4,6,FALSE,-2.76212202844411,0.0181571301264253,-2.59434422179798,0.366394041448729,-2.98632880707436,0.206646025100857,-0.16777780664613,0.224206778630244,0.391984585276374
"WST",10,"kappa_0.3","app_sparse_hetero",9,"WST_heteroSparse",2.96291897812002,"BALANCED",26,5,8,0,0,0,9,6,FALSE,-0.394032144869915,0.15628570758228,-0.360939516123455,0.294754341643989,-0.38922283472191,-0.0272735580987705,-0.0330926287464601,-0.0048093101480049,0.0282833185984552
"WST",10,"kappa_0.3","app_sparse_hetero",9,"WST_heteroSparse",2.96291897812002,"BALANCED",27,6,8,0,0,0,8,6,FALSE,-0.382447074092167,0.247316955592642,-0.466889279001995,0.274400629351085,-0.371679719665079,0.210301736405757,0.0844422049098279,-0.0107673544270881,-0.095209559336916
"WST",10,"kappa_0.3","app_sparse_hetero",9,"WST_heteroSparse",2.96291897812002,"BALANCED",28,7,8,0,0,0,10,6,FALSE,-0.356432057926376,-0.14884405639574,-0.317284844714942,0.0947260686743615,-0.383238230140583,-0.162295511615357,-0.0391472132114341,0.026806172214207,0.0659533854256411
"WST",10,"kappa_0.3","app_sparse_hetero",9,"WST_heteroSparse",2.96291897812002,"BALANCED",29,1,9,0,0,0,8,10,FALSE,-0.327962248454695,0.21361556620891,-0.294596250961493,0.17735852305709,-0.30330709061109,0.396854368103129,-0.0333659974932026,-0.0246551578436058,0.00871083964959674
"WST",10,"kappa_0.3","app_sparse_hetero",9,"WST_heteroSparse",2.96291897812002,"BALANCED",30,2,9,1,0,1,2,10,FALSE,-1.95232328454761,0.357958538345154,-1.84563719909712,0.094868216793744,-1.94967904072661,0.103647730408351,-0.10668608545049,-0.00264424382099637,0.104041841629494
