"gen_model","K_true","density","hierch","rep_id","scenario_id","theta_ocrp","dgp_partition","dyad_id","i","j","Aij","Aji","Nij","zi_true","zj_true","same_true","elpd_WST","pareto_k_WST","elpd_SST","pareto_k_SST","elpd_DC_SBM","pareto_k_DC_SBM","delta_elpd_WST_minus_SST","delta_elpd_WST_minus_DC","delta_elpd_SST_minus_DC"
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",1,1,2,0,0,0,8,6,FALSE,-0.14301977526791,0.0439416859199313,-0.143599234578347,0.200449857082435,-0.183501535653027,0.504347357951992,0.000579459310436903,0.0404817603851173,0.0399023010746804
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",2,1,3,0,0,0,8,8,TRUE,-0.221642691056538,0.454331889200338,-0.23077256117628,0.351768342681302,-0.18700956873879,0.319551554609333,0.00912987011974131,-0.0346331223177483,-0.0437629924374896
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",3,2,3,1,0,1,6,8,FALSE,-2.3146433715298,0.256450796784298,-2.28712251576456,0.25223793483564,-2.32705932056748,0.268327504298176,-0.0275208557652418,0.0124159490376776,0.0399368048029194
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",4,1,4,1,0,1,8,5,FALSE,-4.09504057524546,-0.0465612258769811,-4.85920075819537,0.687749046806835,-4.07820909483986,0.536188884009676,0.76416018294991,-0.016831480405596,-0.780991663355506
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",5,2,4,0,0,0,6,5,FALSE,-0.359983263676974,0.167857760841046,-0.3732210681885,0.260051836120563,-0.36320870290541,0.319361743480426,0.013237804511526,0.00322543922843543,-0.0100123652830906
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",6,3,4,0,0,0,8,5,FALSE,-0.360991139246522,-0.0234788224020316,-0.368622015579946,0.0329505368099098,-0.384617824386174,0.251171336802331,0.00763087633342341,0.0236266851396518,0.0159958088062284
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",7,1,5,0,0,0,8,6,FALSE,-0.250505768043566,0.231126365927684,-0.200223122333978,0.110827782546287,-0.243373646390642,0.289500761527604,-0.0502826457095882,-0.00713212165292365,0.0431505240566645
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",8,2,5,0,0,0,6,6,TRUE,-0.296422774650418,0.258819596267711,-0.350699191508359,0.248895880624714,-0.320466593819055,0.440999764545905,0.0542764168579408,0.0240438191686367,-0.0302325976893041
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",9,3,5,0,0,0,8,6,FALSE,-0.247101370327807,0.0370148633410187,-0.295478845260916,0.0505600086010963,-0.276714906472974,0.0628001177069627,0.0483774749331083,0.0296135361451668,-0.0187639387879415
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",10,4,5,1,0,1,5,6,FALSE,-1.44519049857222,0.107795447122172,-1.37913749994721,0.239554326885054,-1.37097841999397,0.0200138283153571,-0.0660529986250147,-0.0742120785782534,-0.00815907995323872
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",11,1,6,0,0,0,8,5,FALSE,-0.526568538926479,0.106668214950074,-0.485011743163574,0.17427182159156,-0.499612252607548,0.10828357783461,-0.0415567957629044,-0.0269562863189305,0.0146005094439738
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",12,2,6,0,1,1,6,5,FALSE,-1.4576794029276,0.106855121273559,-1.50972127396947,0.130154830071311,-1.47367363743972,0.0883379339619916,0.0520418710418795,0.0159942345121209,-0.0360476365297586
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",13,3,6,0,0,0,8,5,FALSE,-0.49655552132642,0.251675390792279,-0.524540124365911,0.273885826477815,-0.531075350355178,0.022582217769398,0.0279846030394912,0.0345198290287581,0.00653522598926681
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",14,4,6,0,0,0,5,5,TRUE,-0.726759671957929,-0.0839660438414874,-0.786095843118183,0.254604359768137,-0.73283461039222,0.0730903621017534,0.059336171160254,0.00607493843429108,-0.053261232725963
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",15,5,6,1,1,2,6,5,FALSE,-4.20202642152943,0.0788254816570775,-3.92468685528065,0.0819710923511153,-4.65558265534259,0.35097758768051,-0.277339566248783,0.453556233813159,0.730895800061941
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",16,1,7,0,0,0,8,6,FALSE,-0.238437827946369,0.307459322407658,-0.252692552141763,0.267129940012196,-0.235799496019935,0.100569879545689,0.0142547241953945,-0.00263833192643403,-0.0168930561218286
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",17,2,7,0,0,0,6,6,TRUE,-0.319644674334825,0.367860226912221,-0.303902158765697,0.20033668437051,-0.30128949433488,0.234161305204516,-0.0157425155691273,-0.0183551799999444,-0.00261266443081709
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",18,3,7,0,0,0,8,6,FALSE,-0.290285564531452,0.162643831651703,-0.282590142438049,0.000263900269787329,-0.277669091816691,-0.0494250034046326,-0.0076954220934029,-0.0126164727147611,-0.00492105062135817
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",19,4,7,0,0,0,5,6,FALSE,-0.422002230658792,0.274912867081223,-0.415820793542199,0.159140076848074,-0.441870826272321,0.09256468788053,-0.00618143711659247,0.0198685956135289,0.0260500327301214
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",20,5,7,0,0,0,6,6,TRUE,-0.395052424196452,0.208682479471161,-0.417084395902629,-0.117892806237069,-0.397053818350005,0.172438686247699,0.022031971706177,0.00200139415355327,-0.0200305775526237
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",21,6,7,0,0,0,5,6,FALSE,-0.584981073039295,-0.114135533264264,-0.620411391914265,0.00978825668589703,-0.638997143996799,-0.0421133094158104,0.0354303188749707,0.0540160709575046,0.0185857520825339
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",22,1,8,0,0,0,8,5,FALSE,-0.433819926622562,0.1716564418657,-0.419498834791651,0.213344144413567,-0.441300212940923,0.492221471205776,-0.0143210918309116,0.00748028631836029,0.0218013781492719
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",23,2,8,0,0,0,6,5,FALSE,-0.377959358866129,0.259475567644136,-0.393937901835166,0.220604120531602,-0.343813243446354,0.112536283494299,0.0159785429690373,-0.0341461154197749,-0.0501246583888122
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",24,3,8,0,1,1,8,5,FALSE,-1.57662155095203,0.0761574228656007,-1.51433868298721,-0.0359378086270375,-1.56742239458868,0.24315756268246,-0.0622828679648144,-0.00919915636335311,0.0530837116014613
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",25,4,8,0,0,0,5,5,TRUE,-0.549566934232523,0.229527650134499,-0.578582781951406,0.100019877652755,-0.598994868678323,0.0308644961930815,0.0290158477188829,0.0494279344458004,0.0204120867269175
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",26,5,8,0,1,1,6,5,FALSE,-1.4188726897398,0.253406520509963,-1.34905636468591,-0.00727541472969198,-1.43469432313149,0.0924888934882514,-0.0698163250538872,0.0158216333916892,0.0856379584455764
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",27,6,8,0,0,0,5,5,TRUE,-0.784940489093614,0.256601908730754,-0.876731622935576,0.0839407796711433,-0.821795278716891,0.226707398157542,0.0917911338419621,0.0368547896232769,-0.0549363442186852
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",28,7,8,0,0,0,6,5,FALSE,-0.45097667035439,0.22890870197538,-0.453564685287525,-0.0107716443691306,-0.437360865541864,0.166575274642596,0.00258801493313499,-0.0136158048125257,-0.0162038197456607
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",29,1,9,0,0,0,8,7,FALSE,-0.129992715607433,0.509055898987596,-0.164055036703855,0.277725600227857,-0.135963309881305,0.614044265659339,0.0340623210964219,0.00597059427387148,-0.0280917268225505
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",30,2,9,0,0,0,6,7,FALSE,-0.130364548429678,0.132627660029156,-0.132776418262919,0.237379182708021,-0.167821639907722,0.574292926767969,0.00241186983324138,0.0374570914780445,0.0350452216448032
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",31,3,9,0,0,0,8,7,FALSE,-0.147787131216102,0.169080396184262,-0.153248779681979,0.294353556541405,-0.155278468185705,0.475045431500685,0.00546164846587693,0.00749133696960325,0.00202968850372631
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",32,4,9,1,0,1,5,7,FALSE,-1.66055163079093,0.0933348799098529,-1.65221999835873,0.172264979636266,-1.67833084989073,0.277618382467237,-0.00833163243219825,0.017779219099797,0.0261108515319952
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",33,5,9,0,0,0,6,7,FALSE,-0.21412227431438,-0.0538574116213572,-0.184438302640866,0.181346674959977,-0.220116981657926,0.480895897637145,-0.0296839716735136,0.00599470734354668,0.0356786790170602
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",34,6,9,1,0,1,5,7,FALSE,-1.5237783615727,0.19031155571097,-1.5276033104908,-0.0221867354098438,-1.52155769213437,0.0577174832625747,0.00382494891809682,-0.00222066943833443,-0.00604561835643125
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",35,7,9,0,0,0,6,7,FALSE,-0.207682128632051,0.0644700588446767,-0.212918885500747,0.142935294868906,-0.215768968406488,0.56232093790178,0.00523675686869574,0.00808683977443714,0.0028500829057414
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",36,8,9,0,0,0,5,7,FALSE,-0.353222883984465,0.118584794805676,-0.33452871769046,0.191938209953661,-0.359656255645644,0.288216176059682,-0.0186941662940052,0.00643337166117863,0.0251275379551839
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",37,1,10,0,0,0,8,6,FALSE,-0.149937660244031,0.388119621743964,-0.146347155172848,0.24535055482441,-0.179277300307938,0.297131235277559,-0.00359050507118219,0.0293396400639079,0.0329301451350901
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",38,2,10,1,0,1,6,6,TRUE,-2.3828285471845,0.500042224138452,-2.42371114042453,0.6677134138065,-2.52226084124851,0.303689966299401,0.0408825932400259,0.139432294064005,0.0985497008239795
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",39,3,10,0,0,0,8,6,FALSE,-0.26113019204826,0.0505882432689987,-0.236032738806649,0.291113696549273,-0.212817601908012,0.0840722941608468,-0.0250974532416111,-0.0483125901402479,-0.0232151368986369
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",40,4,10,0,0,0,5,6,FALSE,-0.367277780028893,0.276305636183823,-0.37605045924215,0.0885201607805241,-0.364086542847614,0.00155894653100151,0.00877267921325764,-0.00319123718127834,-0.011963916394536
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",41,5,10,0,0,0,6,6,TRUE,-0.301812031670837,0.45003300588623,-0.35536104980424,0.114699610642394,-0.314054508579755,0.0381140915911909,0.0535490181334026,0.0122424769089173,-0.0413065412244853
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",42,6,10,1,0,1,5,6,FALSE,-1.44533872944662,0.0932277871565931,-1.49689161142064,-0.00172729553180219,-1.46289831573441,-0.0277132339818563,0.0515528819740263,0.0175595862877982,-0.0339932956862281
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",43,7,10,1,0,1,6,6,TRUE,-2.00134646078322,0.333751612284007,-1.94294298192923,0.0899399302676252,-2.19295143614078,0.105406508994395,-0.0584034788539896,0.191604975357557,0.250008454211547
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",44,8,10,0,0,0,5,6,FALSE,-0.383322890730405,0.202103544406457,-0.397746142573112,0.19654339251251,-0.341801025536796,0.206675287018886,0.0144232518427074,-0.0415218651936087,-0.0559451170363161
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",45,9,10,0,0,0,7,6,FALSE,-0.132320202097064,0.20985743617755,-0.132851177533184,0.0339759911537348,-0.161340475951004,0.433441871223281,0.000530975436119796,0.0290202738539396,0.0284892984178198
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",46,1,11,0,0,0,8,8,TRUE,-0.11899935766748,0.247479176500104,-0.125069898552385,-0.164133510674171,-0.121756945493386,0.367119774859696,0.00607054088490511,0.00275758782590607,-0.00331295305899904
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",47,2,11,0,0,0,6,8,FALSE,-0.132215913961818,0.0480373953981832,-0.135084735537087,-0.0309737427933593,-0.162508204613299,0.688084219037895,0.00286882157526946,0.0302922906514809,0.0274234690762114
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",48,3,11,0,0,0,8,8,TRUE,-0.176146112493352,0.0634402556677997,-0.187088029872549,0.248356348594,-0.161423153352838,0.233110684750786,0.0109419173791974,-0.0147229591405136,-0.0256648765197109
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",49,4,11,1,0,1,5,8,FALSE,-1.57600334256648,0.215379529330954,-1.58478154801469,0.165251632362881,-1.63667861120507,0.0799389475850014,0.00877820544820906,0.0606752686385903,0.0518970631903812
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",50,5,11,0,0,0,6,8,FALSE,-0.235761198852058,0.348920462863618,-0.192105642831979,0.064111037741743,-0.21433913540329,0.11630481983846,-0.0436555560200791,-0.0214220634487674,0.0222334925713117
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",51,6,11,0,0,0,5,8,FALSE,-0.465479241701311,0.122475684960199,-0.434125148177113,0.234696336986817,-0.441720873200178,0.0468636106465293,-0.0313540935241976,-0.0237583685011327,0.00759572502306494
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",52,7,11,0,0,0,6,8,FALSE,-0.21954828020041,0.0556803478625198,-0.227372452966555,0.077009608633158,-0.206419245069133,0.101806415831935,0.00782417276614478,-0.0131290351312767,-0.0209532078974215
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",53,8,11,0,0,0,5,8,FALSE,-0.391077714703326,0.285802883791077,-0.374270224692853,0.0140320966637645,-0.385112056611037,0.118324514602773,-0.0168074900104731,-0.00596565809228888,0.0108418319181842
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",54,9,11,0,0,0,7,8,FALSE,-0.108600026211836,0.109454554903035,-0.126654071389298,0.315403386412511,-0.111761817972311,0.484706010835005,0.018054045177462,0.00316179176047449,-0.0148922534169875
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",55,10,11,0,0,0,6,8,FALSE,-0.133951735029473,-0.116986551334415,-0.135947629027744,0.123662750560178,-0.156928019948629,0.0890283909450674,0.00199589399827182,0.0229762849191566,0.0209803909208848
"WST",8,"kappa_0.25","app_sparse",5,"WST_appSparse",2.1959442631574,"OCRP_MIN",56,1,12,1,0,1,8,8,TRUE,-3.24758755485409,0.392905079539536,-3.25103192158029,0.233187881484725,-3.15612448676406,0.31770572241165,0.00344436672620319,-0.0914630680900306,-0.0949074348162338
