"gen_model","K_true","density","hierch","rep_id","scenario_id","theta_ocrp","dgp_partition","dyad_id","i","j","Aij","Aji","Nij","zi_true","zj_true","same_true","elpd_WST","pareto_k_WST","elpd_SST","pareto_k_SST","elpd_DC_SBM","pareto_k_DC_SBM","delta_elpd_WST_minus_SST","delta_elpd_WST_minus_DC","delta_elpd_SST_minus_DC"
"SST",8,"kappa_0.25","app_sparse",8,"SST_appSparse",2.1959442631574,"OCRP_MIN",1,1,2,0,1,1,7,5,FALSE,-2.26323298087016,0.463869613866992,-2.23328918594203,0.588524741176784,-2.11610240843501,0.369105050718485,-0.029943794928128,-0.147130572435152,-0.117186777507024
"SST",8,"kappa_0.25","app_sparse",8,"SST_appSparse",2.1959442631574,"OCRP_MIN",2,1,3,0,0,0,7,5,FALSE,-0.114256169016903,0.0336483966624762,-0.109032148733724,0.0318942594197435,-0.119590397389974,0.578050643444143,-0.00522402028317881,0.00533422837307107,0.0105582486562499
"SST",8,"kappa_0.25","app_sparse",8,"SST_appSparse",2.1959442631574,"OCRP_MIN",3,2,3,0,0,0,5,5,TRUE,-0.337548423778079,0.445310173598291,-0.342827780375316,0.523711923803613,-0.329517346974635,0.0455615490766175,0.00527935659723688,-0.00803107680344439,-0.0133104334006813
"SST",8,"kappa_0.25","app_sparse",8,"SST_appSparse",2.1959442631574,"OCRP_MIN",4,1,4,0,0,0,7,7,TRUE,-0.118403619738588,0.222717517289863,-0.115060000561728,0.0337052434512913,-0.131849471293522,0.621537773440904,-0.0033436191768601,0.0134458515549341,0.0167894707317942
"SST",8,"kappa_0.25","app_sparse",8,"SST_appSparse",2.1959442631574,"OCRP_MIN",5,2,4,0,0,0,5,7,FALSE,-0.276807701450736,0.0447543706900403,-0.308562568335811,0.0278239345243377,-0.303860269882335,0.12959225085986,0.0317548668850751,0.0270525684315999,-0.00470229845347525
"SST",8,"kappa_0.25","app_sparse",8,"SST_appSparse",2.1959442631574,"OCRP_MIN",6,3,4,0,0,0,5,7,FALSE,-0.181710569697755,0.289021808034513,-0.181924427188616,0.0517269007098915,-0.178749531043842,0.141854760051156,0.000213857490861002,-0.00296103865391384,-0.00317489614477484
"SST",8,"kappa_0.25","app_sparse",8,"SST_appSparse",2.1959442631574,"OCRP_MIN",7,1,5,0,1,1,7,6,FALSE,-2.71001886747816,0.236482196087963,-2.67302197122794,0.184875136487267,-2.54634304248911,0.202381978900244,-0.0369968962502174,-0.163675824989049,-0.126678928738832
"SST",8,"kappa_0.25","app_sparse",8,"SST_appSparse",2.1959442631574,"OCRP_MIN",8,2,5,0,1,1,5,6,FALSE,-2.50636432852531,0.172360243032941,-2.53242821256566,0.287605600234403,-2.50667758529681,0.148398414568741,0.0260638840403464,0.00031325677150118,-0.0257506272688452
"SST",8,"kappa_0.25","app_sparse",8,"SST_appSparse",2.1959442631574,"OCRP_MIN",9,3,5,0,0,0,5,6,FALSE,-0.189845316999338,0.487272773650844,-0.193597324880619,0.339716746373558,-0.199542432759877,0.27970383524861,0.00375200788128094,0.009697115760539,0.00594510787925806
"SST",8,"kappa_0.25","app_sparse",8,"SST_appSparse",2.1959442631574,"OCRP_MIN",10,4,5,0,0,0,7,6,FALSE,-0.170989890031382,0.21902094528743,-0.196586190159112,0.249783713366339,-0.192075416881905,0.136395155583393,0.0255963001277308,0.0210855268505235,-0.00451077327720739
"SST",8,"kappa_0.25","app_sparse",8,"SST_appSparse",2.1959442631574,"OCRP_MIN",11,1,6,0,0,0,7,8,FALSE,-0.0953642859273538,0.211419047233511,-0.0977704892021238,0.293674867542939,-0.106589386175034,0.45031930512142,0.00240620327477004,0.01122510024768,0.00881889697290994
"SST",8,"kappa_0.25","app_sparse",8,"SST_appSparse",2.1959442631574,"OCRP_MIN",12,2,6,0,0,0,5,8,FALSE,-0.396049153074092,0.206766032849877,-0.415239993700506,0.270256616403683,-0.390869171459118,0.00888359504764966,0.0191908406264147,-0.00517998161497335,-0.0243708222413881
"SST",8,"kappa_0.25","app_sparse",8,"SST_appSparse",2.1959442631574,"OCRP_MIN",13,3,6,2,0,2,5,8,FALSE,-5.95380590694054,0.327694651240548,-6.04013937483331,0.329662172984737,-6.14128055738314,0.279500404946109,0.0863334678927634,0.187474650442594,0.101141182549831
"SST",8,"kappa_0.25","app_sparse",8,"SST_appSparse",2.1959442631574,"OCRP_MIN",14,4,6,0,0,0,7,8,FALSE,-0.19478071278041,0.166323496208837,-0.190098227351231,0.202364990679425,-0.208767366257043,0.0438982760904602,-0.00468248542917848,0.0139866534766337,0.0186691389058122
"SST",8,"kappa_0.25","app_sparse",8,"SST_appSparse",2.1959442631574,"OCRP_MIN",15,5,6,0,0,0,6,8,FALSE,-0.229300517703393,0.23241844470759,-0.223057511844007,0.119891617948189,-0.243822425765988,0.0275262350640399,-0.00624300585938631,0.0145219080625942,0.0207649139219805
"SST",8,"kappa_0.25","app_sparse",8,"SST_appSparse",2.1959442631574,"OCRP_MIN",16,1,7,0,0,0,7,6,FALSE,-0.178885538216793,0.0927342088767984,-0.183828608815272,0.163494414570412,-0.208569537076986,0.683815631726566,0.00494307059847898,0.0296839988601931,0.0247409282617141
"SST",8,"kappa_0.25","app_sparse",8,"SST_appSparse",2.1959442631574,"OCRP_MIN",17,2,7,0,0,0,5,6,FALSE,-0.354130617318076,0.336074435758486,-0.374427598403259,0.235286190809828,-0.363353937094532,0.41600054971959,0.020296981085183,0.00922331977645552,-0.0110736613087274
"SST",8,"kappa_0.25","app_sparse",8,"SST_appSparse",2.1959442631574,"OCRP_MIN",18,3,7,0,0,0,5,6,FALSE,-0.277653614517986,0.262764768213226,-0.276456118680549,-0.107163354674609,-0.269280685736318,0.252022990233486,-0.00119749583743722,-0.00837292878166807,-0.00717543294423084
"SST",8,"kappa_0.25","app_sparse",8,"SST_appSparse",2.1959442631574,"OCRP_MIN",19,4,7,0,0,0,7,6,FALSE,-0.224700719158481,0.0800774702518885,-0.260489346081386,0.0724674781239605,-0.250370210338572,0.217973192808819,0.0357886269229049,0.025669491180091,-0.0101191357428139
"SST",8,"kappa_0.25","app_sparse",8,"SST_appSparse",2.1959442631574,"OCRP_MIN",20,5,7,0,0,0,6,6,TRUE,-0.261806144271079,0.283821890515668,-0.255100597513968,0.0321161796194331,-0.225592648665381,0.320973919135491,-0.00670554675711088,-0.0362134956056979,-0.029507948848587
"SST",8,"kappa_0.25","app_sparse",8,"SST_appSparse",2.1959442631574,"OCRP_MIN",21,6,7,0,0,0,8,6,FALSE,-0.306295447512855,0.0895634344581763,-0.301310420090702,0.202063212541935,-0.3243913064682,0.105340032004129,-0.00498502742215301,0.0180958589553457,0.0230808863774987
"SST",8,"kappa_0.25","app_sparse",8,"SST_appSparse",2.1959442631574,"OCRP_MIN",22,1,8,0,0,0,7,7,TRUE,-0.138274633663029,0.416767428706733,-0.130118050061029,0.169170004756674,-0.14379543563799,0.623332197310986,-0.00815658360200011,0.00552080197496174,0.0136773855769619
"SST",8,"kappa_0.25","app_sparse",8,"SST_appSparse",2.1959442631574,"OCRP_MIN",23,2,8,0,0,0,5,7,FALSE,-0.264835625686045,0.185895003175716,-0.307520054841033,-0.0582408430159213,-0.309849866862902,0.150386570935963,0.0426844291549884,0.0450142411768573,0.00232981202186888
"SST",8,"kappa_0.25","app_sparse",8,"SST_appSparse",2.1959442631574,"OCRP_MIN",24,3,8,0,0,0,5,7,FALSE,-0.201896762360265,0.0640131555217141,-0.198049352077024,0.191140313257157,-0.192843507196738,0.119530596409962,-0.00384741028324154,-0.0090532551635274,-0.00520584488028586
"SST",8,"kappa_0.25","app_sparse",8,"SST_appSparse",2.1959442631574,"OCRP_MIN",25,4,8,0,0,0,7,7,TRUE,-0.169614086183159,0.443050569702472,-0.187180274152979,0.323136020418996,-0.184727000070787,0.11848277782587,0.0175661879698197,0.0151129138876271,-0.00245327408219254
"SST",8,"kappa_0.25","app_sparse",8,"SST_appSparse",2.1959442631574,"OCRP_MIN",26,5,8,0,0,0,6,7,FALSE,-0.177274516556124,0.21520050373699,-0.204564676068502,0.158746345015331,-0.196042294975479,0.232943322106034,0.0272901595123782,0.0187677784193552,-0.00852238109302306
"SST",8,"kappa_0.25","app_sparse",8,"SST_appSparse",2.1959442631574,"OCRP_MIN",27,6,8,0,0,0,8,7,FALSE,-0.230614869913938,0.377265196457273,-0.206845161574064,0.084621076590188,-0.224623411843184,0.0920479338090241,-0.0237697083398745,-0.00599145807075452,0.0177782502691199
