"gen_model","K_true","density","hierch","rep_id","scenario_id","theta_ocrp","dgp_partition","dyad_id","i","j","Aij","Aji","Nij","zi_true","zj_true","same_true","elpd_WST","pareto_k_WST","elpd_SST","pareto_k_SST","elpd_DC_SBM","pareto_k_DC_SBM","delta_elpd_WST_minus_SST","delta_elpd_WST_minus_DC","delta_elpd_SST_minus_DC"
"SST",8,"kappa_0.25","app_sparse",4,"SST_appSparse",2.1959442631574,"OCRP_MIN",1,1,2,0,0,0,4,7,FALSE,-0.101512298265019,0.023226172713268,-0.104291348139834,0.225030513897744,-0.220587575527598,0.915015896666499,0.0027790498748157,0.11907527726258,0.116296227387764
"SST",8,"kappa_0.25","app_sparse",4,"SST_appSparse",2.1959442631574,"OCRP_MIN",2,1,3,0,0,0,4,7,FALSE,-0.154165086801473,0.0389037574679894,-0.166780183263789,-0.0731631480998079,-0.210926051909864,1.10004773523482,0.0126150964623166,0.0567609651083911,0.0441458686460745
"SST",8,"kappa_0.25","app_sparse",4,"SST_appSparse",2.1959442631574,"OCRP_MIN",3,2,3,0,0,0,7,7,TRUE,-0.0310255188180584,0.113690236880249,-0.0300970218941297,0.146217030789232,-0.0934464340468253,0.76908618532632,-0.000928496923928712,0.0624209152287669,0.0633494121526956
"SST",8,"kappa_0.25","app_sparse",4,"SST_appSparse",2.1959442631574,"OCRP_MIN",4,1,4,0,0,0,4,8,FALSE,-0.263969562978978,0.34898524611298,-0.266585032205749,0.0604193882346734,-0.261772506160162,0.376780163757484,0.00261546922677169,-0.00219705681881521,-0.00481252604558691
"SST",8,"kappa_0.25","app_sparse",4,"SST_appSparse",2.1959442631574,"OCRP_MIN",5,2,4,0,0,0,7,8,FALSE,-0.106251741387091,0.234180874406643,-0.103282950673559,0.136278002904745,-0.334249713848584,1.23184459204213,-0.00296879071353207,0.227997972461494,0.230966763175026
"SST",8,"kappa_0.25","app_sparse",4,"SST_appSparse",2.1959442631574,"OCRP_MIN",6,3,4,0,0,0,7,8,FALSE,-0.16298136337382,0.0293854613039222,-0.165222718875694,0.176012703478085,-0.233204272127692,1.03935082067747,0.00224135550187388,0.0702229087538715,0.0679815532519976
"SST",8,"kappa_0.25","app_sparse",4,"SST_appSparse",2.1959442631574,"OCRP_MIN",7,1,5,0,0,0,4,3,FALSE,-0.213189830215881,0.295396973543213,-0.187273979251393,0.432559630223101,-0.225598885545366,0.00553289007579823,-0.0259158509644877,0.0124090553294849,0.0383249062939726
"SST",8,"kappa_0.25","app_sparse",4,"SST_appSparse",2.1959442631574,"OCRP_MIN",8,2,5,0,0,0,7,3,FALSE,-0.102865656581824,0.194943857936569,-0.102176894358497,0.196331713629335,-0.212423432856697,0.841585918777147,-0.000688762223327366,0.109557776274873,0.1102465384982
"SST",8,"kappa_0.25","app_sparse",4,"SST_appSparse",2.1959442631574,"OCRP_MIN",9,3,5,0,0,0,7,3,FALSE,-0.155884380463498,0.0317777312776741,-0.169037216434305,0.436037962633608,-0.207527939238736,1.1654269262028,0.013152835970808,0.0516435587752389,0.0384907228044309
"SST",8,"kappa_0.25","app_sparse",4,"SST_appSparse",2.1959442631574,"OCRP_MIN",10,4,5,0,0,0,8,3,FALSE,-0.286132942542628,0.208837961774444,-0.272681640919846,0.153356636526365,-0.260217325382454,0.109224299975946,-0.0134513016227826,-0.025915617160174,-0.0124643155373914
