"gen_model","fit_model","K_target","K_true","K_hat","K_p.mean","hierch","kappa_mean","kappa_var","psi_mean","psi_var","theta_ocrp","ocrp_attempts","block_sizes_true","rate_kap","ari","vi","elpd","elpd_se","p_loo","p_loo_se","looic","looic_se","pk_bad","pk_bad_count","pareto_k_max","pareto_k_mean","n_loo_obs","time","seed","sigma0","tau0","dominance_target","N0_psi","thetaW_block_model_mean","thetaW_block_model_lo","thetaW_block_model_hi","thetaW_block_model_ess","thetaW_block_model_mcse","thetaS_block_model_mean","thetaS_block_model_lo","thetaS_block_model_hi","thetaS_block_model_ess","thetaS_block_model_mcse","thetaW_block_emp_mean","thetaW_block_emp_lo","thetaW_block_emp_hi","thetaW_block_emp_ess","thetaW_block_emp_mcse","thetaS_block_emp_mean","thetaS_block_emp_lo","thetaS_block_emp_hi","thetaS_block_emp_ess","thetaS_block_emp_mcse","thetaW_item_emp_mean","thetaW_item_emp_lo","thetaW_item_emp_hi","thetaW_item_emp_ess","thetaW_item_emp_mcse","thetaS_item_emp_mean","thetaS_item_emp_lo","thetaS_item_emp_hi","thetaS_item_emp_ess","thetaS_item_emp_mcse","bar_rho_model_mean","bar_rho_model_lo","bar_rho_model_hi","bar_rho_model_ess","bar_rho_model_mcse","thetaW_block_model_all_mean","thetaW_block_model_all_lo","thetaW_block_model_all_hi","thetaW_block_model_all_ess","thetaW_block_model_all_mcse","thetaS_block_model_all_mean","thetaS_block_model_all_lo","thetaS_block_model_all_hi","thetaS_block_model_all_ess","thetaS_block_model_all_mcse","thetaW_block_emp_all_mean","thetaW_block_emp_all_lo","thetaW_block_emp_all_hi","thetaW_block_emp_all_ess","thetaW_block_emp_all_mcse","thetaS_block_emp_all_mean","thetaS_block_emp_all_lo","thetaS_block_emp_all_hi","thetaS_block_emp_all_ess","thetaS_block_emp_all_mcse","thetaW_item_emp_all_mean","thetaW_item_emp_all_lo","thetaW_item_emp_all_hi","thetaW_item_emp_all_ess","thetaW_item_emp_all_mcse","thetaS_item_emp_all_mean","thetaS_item_emp_all_lo","thetaS_item_emp_all_hi","thetaS_item_emp_all_ess","thetaS_item_emp_all_mcse","prem_block_model_avg","prem_block_emp_avg","prem_item_emp_avg","coverage_block_model_avg","coverage_block_emp_avg","coverage_item_emp_avg","transitive_triads_mean","transitive_triads_lo.2.5.","transitive_triads_hi.97.5.","cycle_mass_weighted_mean","min_backward_weight_mean","min_backward_weight_norm_mean","hierarchy_energy_mean","hierarchy_energy_lo.2.5.","hierarchy_energy_hi.97.5.","curl_energy_mean","p_post_wst","p_prior_wst","bf_wst_0","log_bf_wst_0","p_post_sst","p_prior_sst","bf_sst_0","log_bf_sst_0","bf_sst_wst","log_bf_sst_wst","bf_prior_mc","violation_rate_mean","violation_rate_lo.2.5.","violation_rate_hi.97.5.","violation_count_mean","cross_mass_mean","n_draws_K_match","violation_rate_zhat","violation_count_zhat","elpd_rank","elpd_best_model","delta_elpd_best","delta_elpd_best_se","delta_elpd_best_z","elpd_wst_minus_sst","elpd_wst_minus_sst_se","elpd_wst_minus_sst_z","elpd_wst_minus_dc","elpd_wst_minus_dc_se","elpd_wst_minus_dc_z","elpd_sst_minus_dc","elpd_sst_minus_dc_se","elpd_sst_minus_dc_z","rep_id","density"
"WST","WST",NA,6,11,8.75,"weak",1,0.36,0.25,0.09,4,1,"6;3;5;6;1;3",1,0.161290322580645,2.40203085382269,-516.630754178937,20.7245944353006,46.1720064956522,4.25860605563234,1033.26150835787,41.4491888706012,1,276,Inf,Inf,276,0.763,1002,0.554700196225229,0.275381262563256,0.75,13,1,1,1,1,NA,0.330935251798561,0.330935251798561,0.330935251798561,1,NA,0.875,0.875,0.875,1,NA,0.458333333333333,0.458333333333333,0.458333333333333,1,NA,0.792079207920792,0.792079207920792,0.792079207920792,1,NA,0.495049504950495,0.495049504950495,0.495049504950495,1,NA,0.596991599164816,0.596991599164816,0.596991599164816,1,NA,0.842424242424242,0.842424242424242,0.842424242424242,1,NA,0.278787878787879,0.278787878787879,0.278787878787879,1,NA,0.509090909090909,0.509090909090909,0.509090909090909,1,NA,0.266666666666667,0.266666666666667,0.266666666666667,1,NA,0.484848484848485,0.484848484848485,0.484848484848485,1,NA,0.303030303030303,0.303030303030303,0.303030303030303,1,NA,139,96,101,0.842424242424242,0.581818181818182,0.612121212121212,1,1,1,0,0,0,0.640718659540227,0.640718659540227,0.640718659540227,0.531614587416787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.437457884097035,0.415094339622642,0.476264880952381,105.75,243.5,1,0.52536231884058,145,1,"WST",0,0,NA,6.34315461230642,8.75182004197075,0.724781197726509,21.1914394360275,7.40590400535224,2.86142507662974,14.8482848237211,8.37859745877763,1.77216830105206,1,"smoke"
"WST","SST",NA,6,7,6.25,"weak",1,0.36,0.25,0.09,4,1,"6;3;5;6;1;3",1,0.328,1.94046537470613,-522.973908791244,22.9165493501196,46.1479994634114,7.28649253583321,1045.94781758249,45.8330987002393,1,276,Inf,Inf,276,0.409000000000001,1003,0.554700196225229,0.275381262563256,0.75,13,1,1,1,1,NA,1,1,1,1,NA,0.947368421052632,0.947368421052632,0.947368421052632,1,NA,0.473684210526316,0.473684210526316,0.473684210526316,1,NA,0.875,0.875,0.875,1,NA,0.458333333333333,0.458333333333333,0.458333333333333,1,NA,0.611358620398112,0.611358620398112,0.611358620398112,1,NA,1,1,1,1,NA,1,1,1,1,NA,0.514285714285714,0.514285714285714,0.514285714285714,1,NA,0.257142857142857,0.257142857142857,0.257142857142857,1,NA,0.6,0.6,0.6,1,NA,0.314285714285714,0.314285714285714,0.314285714285714,1,NA,35,19,24,1,0.542857142857143,0.685714285714286,1,1,1,0,0,0,0.993344700989072,0.993344700989072,0.993344700989072,0.0177778682250312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.443553897100223,0.417215496949608,0.469343316389614,112.25,253,1,0.552529182879377,142,2,"WST",-6.34315461230642,8.75182004197075,0.724781197726509,6.34315461230642,8.75182004197075,0.724781197726509,21.1914394360275,7.40590400535224,2.86142507662974,14.8482848237211,8.37859745877763,1.77216830105206,1,"smoke"
"WST","DC-SBM",NA,6,1,4,"weak",1,0.36,0.25,0.09,4,1,"6;3;5;6;1;3",1,1,2.41250560541209,-537.822193614965,20.5200101083394,45.0820643390773,4.65200407067106,1075.64438722993,41.0400202166787,1,276,Inf,Inf,276,0.221,1004,0.554700196225229,0.275381262563256,0.75,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.422933831813064,0.39142528895697,0.455578898225957,69.75,163.25,0,NA,NA,3,"WST",-21.1914394360275,7.40590400535224,2.86142507662974,6.34315461230642,8.75182004197075,0.724781197726509,21.1914394360275,7.40590400535224,2.86142507662974,14.8482848237211,8.37859745877763,1.77216830105206,1,"smoke"
