source_file,gen_model,K_true,density,hierch,rep_id,scenario_id,theta_ocrp,dgp_partition,comparison,block_distance,n_dyads,sum_delta,se_delta,z_abs,significant_2se,mean_delta,positive_fraction,mean_Nij,mean_total_edges,mean_net_edges
loo_pointwise_rep001_SST_appModerate_SST_K8_kappa_0.6_app_moderate_seed1001.csv,SST,8,kappa_0.6,app_moderate,1,SST_appModerate,2.1959442631574,OCRP_MIN,SST_minus_DC,0,382,2.796771314896146,2.6486282938070405,1.0559319786153045,FALSE,0.0073213908766914864,0.5261780104712042,0.8717277486910989,0.8717277486910989,0.06020942408376976
loo_pointwise_rep001_SST_appModerate_SST_K8_kappa_0.6_app_moderate_seed1001.csv,SST,8,kappa_0.6,app_moderate,1,SST_appModerate,2.1959442631574,OCRP_MIN,SST_minus_DC,1,352,-8.749919895140518,5.380982203242425,1.6260822958804935,FALSE,-0.024857726974831035,0.3494318181818182,0.5284090909090909,0.5284090909090909,-0.05681818181818191
loo_pointwise_rep001_SST_appModerate_SST_K8_kappa_0.6_app_moderate_seed1001.csv,SST,8,kappa_0.6,app_moderate,1,SST_appModerate,2.1959442631574,OCRP_MIN,SST_minus_DC,2,394,-9.69135859307454,3.642538139107147,2.6606059354673137,TRUE,-0.024597356835214575,0.5050761421319797,1.078680203045685,1.078680203045685,0.15989847715736036
loo_pointwise_rep001_SST_appModerate_SST_K8_kappa_0.6_app_moderate_seed1001.csv,SST,8,kappa_0.6,app_moderate,1,SST_appModerate,2.1959442631574,OCRP_MIN,SST_minus_DC,3,411,-10.095760157289686,3.2270606982235512,3.1284692484548713,TRUE,-0.0245638933267389,0.31386861313868614,0.4257907542579075,0.4257907542579075,-0.0802919708029197
loo_pointwise_rep001_SST_appModerate_SST_K8_kappa_0.6_app_moderate_seed1001.csv,SST,8,kappa_0.6,app_moderate,1,SST_appModerate,2.1959442631574,OCRP_MIN,SST_minus_DC,4,197,-5.478158686019813,3.770847328146781,1.4527659725518791,FALSE,-0.027807912111775693,0.649746192893401,1.0304568527918783,1.0304568527918783,-0.0761421319796958
loo_pointwise_rep001_SST_appModerate_SST_K8_kappa_0.6_app_moderate_seed1001.csv,SST,8,kappa_0.6,app_moderate,1,SST_appModerate,2.1959442631574,OCRP_MIN,SST_minus_DC,5,212,-0.3704433112886581,1.2133286054488712,0.3053116110714397,FALSE,-0.0017473741098521633,0.6792452830188679,0.5660377358490567,0.5660377358490567,0.08490566037735818
loo_pointwise_rep001_SST_appModerate_SST_K8_kappa_0.6_app_moderate_seed1001.csv,SST,8,kappa_0.6,app_moderate,1,SST_appModerate,2.1959442631574,OCRP_MIN,SST_minus_DC,6,44,2.018349647250223,1.8531067571696196,1.0891707341961185,FALSE,0.04587158289205053,0.7272727272727273,0.3181818181818182,0.3181818181818182,0.09090909090909095
loo_pointwise_rep001_SST_appModerate_SST_K8_kappa_0.6_app_moderate_seed1001.csv,SST,8,kappa_0.6,app_moderate,1,SST_appModerate,2.1959442631574,OCRP_MIN,SST_minus_DC,7,24,1.835878449403089,1.378240031772064,1.3320455124515713,FALSE,0.07649493539179536,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666
loo_pointwise_rep001_SST_appModerate_SST_K8_kappa_0.6_app_moderate_seed1001.csv,SST,8,kappa_0.6,app_moderate,1,SST_appModerate,2.1959442631574,OCRP_MIN,WST_minus_DC,0,382,1.5821834263667105,2.245970813224459,0.7044541349561114,FALSE,0.004141841430279341,0.5235602094240838,0.8717277486910989,0.8717277486910989,0.06020942408376976
loo_pointwise_rep001_SST_appModerate_SST_K8_kappa_0.6_app_moderate_seed1001.csv,SST,8,kappa_0.6,app_moderate,1,SST_appModerate,2.1959442631574,OCRP_MIN,WST_minus_DC,1,352,-4.244871581528532,3.0874982169139877,1.3748579864027777,FALSE,-0.012059294265706042,0.3806818181818182,0.5284090909090909,0.5284090909090909,-0.05681818181818191
