source_file,gen_model,K_true,density,hierch,rep_id,scenario_id,theta_ocrp,dgp_partition,comparison,block_low,block_high,block_pair,block_distance,n_dyads,sum_delta,se_delta,z_abs,significant_2se,mean_delta,positive_fraction,mean_Nij,mean_Aij,mean_Aji,mean_total_edges,mean_net_edges
loo_pointwise_rep001_SST_appModerate_SST_K8_kappa_0.6_app_moderate_seed1001.csv,SST,8,kappa_0.6,app_moderate,1,SST_appModerate,2.1959442631574,OCRP_MIN,WST_minus_DC,6,7,6-7,1,80,-0.9368469226974685,0.4856660975282695,1.9289938652613832,FALSE,-0.011710586533718356,0.3875,0.4375,0.25,0.1875,0.4375,0.0625
loo_pointwise_rep001_SST_appModerate_SST_K8_kappa_0.6_app_moderate_seed1001.csv,SST,8,kappa_0.6,app_moderate,1,SST_appModerate,2.1959442631574,OCRP_MIN,WST_minus_DC,4,5,4-5,1,15,-0.845885830480112,0.5192067169688608,1.6291889200093759,FALSE,-0.05639238869867413,0.13333333333333333,0.6666666666666667,0.4,0.26666666666666666,0.6666666666666667,0.13333333333333336
loo_pointwise_rep001_SST_appModerate_SST_K8_kappa_0.6_app_moderate_seed1001.csv,SST,8,kappa_0.6,app_moderate,1,SST_appModerate,2.1959442631574,OCRP_MIN,WST_minus_DC,1,7,1-7,6,12,-0.6412097843448263,0.4537004869674614,1.4132887284972493,FALSE,-0.0534341486954022,0.5,0.75,0.41666666666666663,0.33333333333333337,0.75,0.08333333333333329
loo_pointwise_rep001_SST_appModerate_SST_K8_kappa_0.6_app_moderate_seed1001.csv,SST,8,kappa_0.6,app_moderate,1,SST_appModerate,2.1959442631574,OCRP_MIN,WST_minus_DC,1,6,1-6,5,60,-0.5308070638395588,0.7810239141576232,0.6796297196764622,FALSE,-0.008846784397325981,0.8,0.7166666666666666,0.19999999999999996,0.5166666666666667,0.7166666666666666,-0.31666666666666676
loo_pointwise_rep001_SST_appModerate_SST_K8_kappa_0.6_app_moderate_seed1001.csv,SST,8,kappa_0.6,app_moderate,1,SST_appModerate,2.1959442631574,OCRP_MIN,WST_minus_DC,2,3,2-3,1,68,-0.5170595130506663,0.8080692772351703,0.6398702779788865,FALSE,-0.007603816368392154,0.6617647058823529,0.4411764705882353,0.10294117647058822,0.338235294117647,0.4411764705882353,-0.23529411764705876
loo_pointwise_rep001_SST_appModerate_SST_K8_kappa_0.6_app_moderate_seed1001.csv,SST,8,kappa_0.6,app_moderate,1,SST_appModerate,2.1959442631574,OCRP_MIN,WST_minus_DC,7,7,7-7,0,6,0.513976725162268,0.38261867436101327,1.3433132243757504,FALSE,0.08566278752704466,0.8333333333333334,0.16666666666666669,0.16666666666666669,0,0.16666666666666669,0.16666666666666669
loo_pointwise_rep001_SST_appModerate_SST_K8_kappa_0.6_app_moderate_seed1001.csv,SST,8,kappa_0.6,app_moderate,1,SST_appModerate,2.1959442631574,OCRP_MIN,WST_minus_DC,2,7,2-7,5,16,-0.4520177437543252,0.3963471635396202,1.1404591361712622,FALSE,-0.028251108984645324,0.5625,0.875,0.75,0.125,0.875,0.625
loo_pointwise_rep001_SST_appModerate_SST_K8_kappa_0.6_app_moderate_seed1001.csv,SST,8,kappa_0.6,app_moderate,1,SST_appModerate,2.1959442631574,OCRP_MIN,WST_minus_DC,5,5,5-5,0,3,0.43855526438767,0.06285116780624102,6.9776788514042885,TRUE,0.14618508812922332,1,0,0,0,0,0
loo_pointwise_rep001_SST_appModerate_SST_K8_kappa_0.6_app_moderate_seed1001.csv,SST,8,kappa_0.6,app_moderate,1,SST_appModerate,2.1959442631574,OCRP_MIN,WST_minus_DC,3,3,3-3,0,136,-0.36379503450126915,0.21525804700631093,1.6900415086020149,FALSE,-0.0026749634889799215,0.4264705882352941,1.7205882352941178,0.9411764705882352,0.7794117647058825,1.7205882352941178,0.16176470588235273
loo_pointwise_rep001_SST_appModerate_SST_K8_kappa_0.6_app_moderate_seed1001.csv,SST,8,kappa_0.6,app_moderate,1,SST_appModerate,2.1959442631574,OCRP_MIN,WST_minus_DC,4,7,4-7,3,20,0.33947869646377604,1.1099260645106175,0.30585703617425825,FALSE,0.01697393482318882,0.3,1.45,1,0.45,1.45,0.5500000000000002
